"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Dubuque County, IA"	"19061"	Suppressed	93653	Suppressed
	"Emmet County, IA"	"19063"	Suppressed	10302	Suppressed
	"Fayette County, IA"	"19065"	Suppressed	20880	Suppressed
	"Floyd County, IA"	"19067"	Suppressed	16303	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	10680	Suppressed
	"Fremont County, IA"	"19071"	Suppressed	7441	Suppressed
	"Greene County, IA"	"19073"	Suppressed	9336	Suppressed
	"Grundy County, IA"	"19075"	Suppressed	12453	Suppressed
	"Guthrie County, IA"	"19077"	Suppressed	10954	Suppressed
	"Hamilton County, IA"	"19079"	Suppressed	15673	Suppressed
	"Hancock County, IA"	"19081"	Suppressed	11341	Suppressed
	"Hardin County, IA"	"19083"	Suppressed	17534	Suppressed
	"Harrison County, IA"	"19085"	Suppressed	14928	Suppressed
	"Henry County, IA"	"19087"	Suppressed	20145	Suppressed
	"Howard County, IA"	"19089"	Suppressed	9566	Suppressed
	"Humboldt County, IA"	"19091"	Suppressed	9815	Suppressed
	"Ida County, IA"	"19093"	Suppressed	7089	Suppressed
	"Iowa County, IA"	"19095"	Suppressed	16355	Suppressed
	"Jackson County, IA"	"19097"	Suppressed	19848	Suppressed
	"Jasper County, IA"	"19099"	Suppressed	36842	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	16843	Suppressed
	"Johnson County, IA"	"19103"	Suppressed	130882	Suppressed
	"Jones County, IA"	"19105"	Suppressed	20638	Suppressed
	"Keokuk County, IA"	"19107"	Suppressed	10511	Suppressed
	"Kossuth County, IA"	"19109"	Suppressed	15543	Suppressed
	"Lee County, IA"	"19111"	Suppressed	35862	Suppressed
	"Linn County, IA"	"19113"	20	211226	9.5
	"Louisa County, IA"	"19115"	Suppressed	11387	Suppressed
	"Lucas County, IA"	"19117"	Suppressed	8898	Suppressed
	"Lyon County, IA"	"19119"	Suppressed	11581	Suppressed
	"Madison County, IA"	"19121"	Suppressed	15679	Suppressed
	"Mahaska County, IA"	"19123"	Suppressed	22381	Suppressed
	"Marion County, IA"	"19125"	Suppressed	33309	Suppressed
	"Marshall County, IA"	"19127"	Suppressed	40648	Suppressed
	"Mills County, IA"	"19129"	Suppressed	15059	Suppressed
	"Mitchell County, IA"	"19131"	Suppressed	10776	Suppressed
	"Monona County, IA"	"19133"	Suppressed	9243	Suppressed
	"Monroe County, IA"	"19135"	Suppressed	7970	Suppressed
	"Montgomery County, IA"	"19137"	Suppressed	10740	Suppressed
	"Muscatine County, IA"	"19139"	Suppressed	42745	Suppressed
	"O'Brien County, IA"	"19141"	Suppressed	14398	Suppressed
	"Osceola County, IA"	"19143"	Suppressed	6462	Suppressed
	"Page County, IA"	"19145"	Suppressed	15932	Suppressed
	"Palo Alto County, IA"	"19147"	Suppressed	9421	Suppressed
	"Plymouth County, IA"	"19149"	Suppressed	24986	Suppressed
	"Pocahontas County, IA"	"19151"	Suppressed	7310	Suppressed
	"Polk County, IA"	"19153"	49	430640	11.4
	"Pottawattamie County, IA"	"19155"	Suppressed	93158	Suppressed
	"Poweshiek County, IA"	"19157"	Suppressed	18914	Suppressed
	"Ringgold County, IA"	"19159"	Suppressed	5131	Suppressed
	"Sac County, IA"	"19161"	Suppressed	10350	Suppressed
	"Scott County, IA"	"19163"	17	165224	10.3 (Unreliable)
	"Shelby County, IA"	"19165"	Suppressed	12167	Suppressed
	"Sioux County, IA"	"19167"	Suppressed	33704	Suppressed
	"Story County, IA"	"19169"	Suppressed	89542	Suppressed
	"Tama County, IA"	"19171"	Suppressed	17767	Suppressed
	"Taylor County, IA"	"19173"	Suppressed	6317	Suppressed
	"Union County, IA"	"19175"	Suppressed	12534	Suppressed
	"Van Buren County, IA"	"19177"	Suppressed	7570	Suppressed
	"Wapello County, IA"	"19179"	Suppressed	35625	Suppressed
	"Warren County, IA"	"19181"	Suppressed	46225	Suppressed
	"Washington County, IA"	"19183"	Suppressed	21704	Suppressed
	"Wayne County, IA"	"19185"	Suppressed	6403	Suppressed
	"Webster County, IA"	"19187"	10	38013	26.3 (Unreliable)
	"Winnebago County, IA"	"19189"	Suppressed	10866	Suppressed
	"Winneshiek County, IA"	"19191"	Suppressed	21056	Suppressed
	"Woodbury County, IA"	"19193"	Suppressed	102172	Suppressed
	"Worth County, IA"	"19195"	Suppressed	7598	Suppressed
	"Wright County, IA"	"19197"	Suppressed	13229	Suppressed
	"Allen County, KS"	"20001"	Suppressed	13371	Suppressed
	"Anderson County, KS"	"20003"	Suppressed	8102	Suppressed
	"Atchison County, KS"	"20005"	Suppressed	16924	Suppressed
	"Barber County, KS"	"20007"	Suppressed	4861	Suppressed
	"Barton County, KS"	"20009"	Suppressed	27674	Suppressed
	"Bourbon County, KS"	"20011"	Suppressed	15173	Suppressed
	"Brown County, KS"	"20013"	Suppressed	9984	Suppressed
	"Butler County, KS"	"20015"	14	65880	21.3 (Unreliable)
	"Chase County, KS"	"20017"	Suppressed	2790	Suppressed
	"Chautauqua County, KS"	"20019"	Suppressed	3669	Suppressed
	"Cherokee County, KS"	"20021"	Suppressed	21603	Suppressed
	"Cheyenne County, KS"	"20023"	Suppressed	2726	Suppressed
	"Clark County, KS"	"20025"	Suppressed	2215	Suppressed
	"Clay County, KS"	"20027"	Suppressed	8535	Suppressed
	"Cloud County, KS"	"20029"	Suppressed	9533	Suppressed
	"Coffey County, KS"	"20031"	Suppressed	8601	Suppressed
	"Comanche County, KS"	"20033"	Suppressed	1891	Suppressed
	"Cowley County, KS"	"20035"	Suppressed	36311	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	39134	Suppressed
	"Decatur County, KS"	"20039"	Suppressed	2961	Suppressed
	"Dickinson County, KS"	"20041"	Suppressed	19754	Suppressed
	"Doniphan County, KS"	"20043"	Suppressed	7945	Suppressed
	"Douglas County, KS"	"20045"	10	110826	9.0 (Unreliable)
	"Edwards County, KS"	"20047"	Suppressed	3037	Suppressed
	"Elk County, KS"	"20049"	Suppressed	2882	Suppressed
	"Ellis County, KS"	"20051"	Suppressed	28452	Suppressed
	"Ellsworth County, KS"	"20053"	Suppressed	6497	Suppressed
	"Finney County, KS"	"20055"	Suppressed	36776	Suppressed
	"Ford County, KS"	"20057"	Suppressed	33848	Suppressed
	"Franklin County, KS"	"20059"	Suppressed	25992	Suppressed
	"Geary County, KS"	"20061"	Suppressed	34362	Suppressed
	"Gove County, KS"	"20063"	Suppressed	2695	Suppressed
	"Graham County, KS"	"20065"	Suppressed	2597	Suppressed
	"Grant County, KS"	"20067"	Suppressed	7829	Suppressed
	"Gray County, KS"	"20069"	Suppressed	6006	Suppressed
	"Greeley County, KS"	"20071"	Suppressed	1247	Suppressed
	"Greenwood County, KS"	"20073"	Suppressed	6689	Suppressed
	"Hamilton County, KS"	"20075"	Suppressed	2690	Suppressed
	"Harper County, KS"	"20077"	Suppressed	6034	Suppressed
	"Harvey County, KS"	"20079"	Suppressed	34684	Suppressed
	"Haskell County, KS"	"20081"	Suppressed	4256	Suppressed
	"Hodgeman County, KS"	"20083"	Suppressed	1916	Suppressed
	"Jackson County, KS"	"20085"	Suppressed	13462	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	19126	Suppressed
	"Jewell County, KS"	"20089"	Suppressed	3077	Suppressed
	"Johnson County, KS"	"20091"	38	544179	7.0
	"Kearny County, KS"	"20093"	Suppressed	3977	Suppressed
	"Kingman County, KS"	"20095"	Suppressed	7858	Suppressed
	"Kiowa County, KS"	"20097"	Suppressed	2553	Suppressed
	"Labette County, KS"	"20099"	Suppressed	21607	Suppressed
	"Lane County, KS"	"20101"	Suppressed	1750	Suppressed
	"Leavenworth County, KS"	"20103"	Suppressed	76227	Suppressed
	"Lincoln County, KS"	"20105"	Suppressed	3241	Suppressed
	"Linn County, KS"	"20107"	Suppressed	9656	Suppressed
	"Logan County, KS"	"20109"	Suppressed	2756	Suppressed
	"Lyon County, KS"	"20111"	Suppressed	33690	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	29180	Suppressed
	"Marion County, KS"	"20115"	Suppressed	12660	Suppressed
	"Marshall County, KS"	"20117"	Suppressed	10117	Suppressed
	"Meade County, KS"	"20119"	Suppressed	4575	Suppressed
	"Miami County, KS"	"20121"	Suppressed	32787	Suppressed
	"Mitchell County, KS"	"20123"	Suppressed	6373	Suppressed
	"Montgomery County, KS"	"20125"	Suppressed	35471	Suppressed
	"Morris County, KS"	"20127"	Suppressed	5923	Suppressed
	"Morton County, KS"	"20129"	Suppressed	3233	Suppressed
	"Nemaha County, KS"	"20131"	Suppressed	10178	Suppressed
	"Neosho County, KS"	"20133"	Suppressed	16512	Suppressed
	"Ness County, KS"	"20135"	Suppressed	3107	Suppressed
	"Norton County, KS"	"20137"	Suppressed	5671	Suppressed
	"Osage County, KS"	"20139"	Suppressed	16295	Suppressed
	"Osborne County, KS"	"20141"	Suppressed	3858	Suppressed
	"Ottawa County, KS"	"20143"	Suppressed	6091	Suppressed
	"Pawnee County, KS"	"20145"	Suppressed	6973	Suppressed
	"Phillips County, KS"	"20147"	Suppressed	5642	Suppressed
	"Pottawatomie County, KS"	"20149"	Suppressed	21604	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9656	Suppressed
	"Rawlins County, KS"	"20153"	Suppressed	2519	Suppressed
	"Reno County, KS"	"20155"	Suppressed	64511	Suppressed
	"Republic County, KS"	"20157"	Suppressed	4980	Suppressed
	"Rice County, KS"	"20159"	Suppressed	10083	Suppressed
	"Riley County, KS"	"20161"	Suppressed	71115	Suppressed
	"Rooks County, KS"	"20163"	Suppressed	5181	Suppressed
	"Rush County, KS"	"20165"	Suppressed	3307	Suppressed
	"Russell County, KS"	"20167"	Suppressed	6970	Suppressed
	"Saline County, KS"	"20169"	Suppressed	55606	Suppressed
	"Scott County, KS"	"20171"	Suppressed	4936	Suppressed
	"Sedgwick County, KS"	"20173"	55	498365	11.0
	"Seward County, KS"	"20175"	Suppressed	22952	Suppressed
	"Shawnee County, KS"	"20177"	26	177934	14.6
	"Sheridan County, KS"	"20179"	Suppressed	2556	Suppressed
	"Sherman County, KS"	"20181"	Suppressed	6010	Suppressed
	"Smith County, KS"	"20183"	Suppressed	3853	Suppressed
	"Stafford County, KS"	"20185"	Suppressed	4437	Suppressed
	"Stanton County, KS"	"20187"	Suppressed	2235	Suppressed
	"Stevens County, KS"	"20189"	Suppressed	5724	Suppressed
	"Sumner County, KS"	"20191"	Suppressed	24132	Suppressed
	"Thomas County, KS"	"20193"	Suppressed	7900	Suppressed
	"Trego County, KS"	"20195"	Suppressed	3001	Suppressed
	"Wabaunsee County, KS"	"20197"	Suppressed	7053	Suppressed
	"Wallace County, KS"	"20199"	Suppressed	1485	Suppressed
	"Washington County, KS"	"20201"	Suppressed	5799	Suppressed
	"Wichita County, KS"	"20203"	Suppressed	2234	Suppressed
	"Wilson County, KS"	"20205"	Suppressed	9409	Suppressed
	"Woodson County, KS"	"20207"	Suppressed	3309	Suppressed
	"Wyandotte County, KS"	"20209"	23	157505	14.6
	"Adair County, KY"	"21001"	Suppressed	18656	Suppressed
	"Allen County, KY"	"21003"	Suppressed	19956	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	21421	Suppressed
	"Ballard County, KY"	"21007"	Suppressed	8249	Suppressed
	"Barren County, KY"	"21009"	Suppressed	42173	Suppressed
	"Bath County, KY"	"21011"	Suppressed	11591	Suppressed
	"Bell County, KY"	"21013"	26	28691	90.6
	"Boone County, KY"	"21015"	31	118811	26.1
	"Bourbon County, KY"	"21017"	Suppressed	19985	Suppressed
	"Boyd County, KY"	"21019"	22	49542	44.4
	"Boyle County, KY"	"21021"	Suppressed	28432	Suppressed
	"Bracken County, KY"	"21023"	Suppressed	8488	Suppressed
	"Breathitt County, KY"	"21025"	12	13878	86.5 (Unreliable)
	"Breckinridge County, KY"	"21027"	Suppressed	20059	Suppressed
	"Bullitt County, KY"	"21029"	11	74319	14.8 (Unreliable)
	"Butler County, KY"	"21031"	Suppressed	12690	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	12984	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	37191	Suppressed
	"Campbell County, KY"	"21037"	28	90336	31.0
	"Carlisle County, KY"	"21039"	Suppressed	5104	Suppressed
	"Carroll County, KY"	"21041"	Suppressed	10811	Suppressed
	"Carter County, KY"	"21043"	16	27720	57.7 (Unreliable)
	"Casey County, KY"	"21045"	Suppressed	15955	Suppressed
	"Christian County, KY"	"21047"	Suppressed	73955	Suppressed
	"Clark County, KY"	"21049"	10	35613	28.1 (Unreliable)
	"Clay County, KY"	"21051"	16	21730	73.6 (Unreliable)
	"Clinton County, KY"	"21053"	Suppressed	10272	Suppressed
	"Crittenden County, KY"	"21055"	Suppressed	9315	Suppressed
	"Cumberland County, KY"	"21057"	Suppressed	6856	Suppressed
	"Daviess County, KY"	"21059"	16	96656	16.6 (Unreliable)
	"Edmonson County, KY"	"21061"	Suppressed	12161	Suppressed
	"Elliott County, KY"	"21063"	Suppressed	7852	Suppressed
	"Estill County, KY"	"21065"	Suppressed	14672	Suppressed
	"Fayette County, KY"	"21067"	54	295803	18.3
	"Fleming County, KY"	"21069"	Suppressed	14348	Suppressed
	"Floyd County, KY"	"21071"	39	39451	98.9
	"Franklin County, KY"	"21073"	Suppressed	49285	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6813	Suppressed
	"Gallatin County, KY"	"21077"	Suppressed	8589	Suppressed
	"Garrard County, KY"	"21079"	Suppressed	16912	Suppressed
	"Grant County, KY"	"21081"	Suppressed	24662	Suppressed
	"Graves County, KY"	"21083"	Suppressed	37121	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	25746	Suppressed
	"Green County, KY"	"21087"	Suppressed	11258	Suppressed
	"Greenup County, KY"	"21089"	13	36910	35.2 (Unreliable)
	"Hancock County, KY"	"21091"	Suppressed	8565	Suppressed
	"Hardin County, KY"	"21093"	17	105543	16.1 (Unreliable)
	"Harlan County, KY"	"21095"	14	29278	47.8 (Unreliable)
	"Harrison County, KY"	"21097"	Suppressed	18846	Suppressed
	"Hart County, KY"	"21099"	Suppressed	18199	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	46250	Suppressed
	"Henry County, KY"	"21103"	Suppressed	15416	Suppressed
	"Hickman County, KY"	"21105"	Suppressed	4902	Suppressed
	"Hopkins County, KY"	"21107"	Suppressed	46920	Suppressed
	"Jackson County, KY"	"21109"	Suppressed	13494	Suppressed
	"Jefferson County, KY"	"21111"	113	741096	15.2
	"Jessamine County, KY"	"21113"	Suppressed	48586	Suppressed
	"Johnson County, KY"	"21115"	21	23356	89.9
	"Kenton County, KY"	"21117"	67	159720	41.9
	"Knott County, KY"	"21119"	11	16346	67.3 (Unreliable)
	"Knox County, KY"	"21121"	10	31883	31.4 (Unreliable)
	"Larue County, KY"	"21123"	Suppressed	14193	Suppressed
	"Laurel County, KY"	"21125"	12	58849	20.4 (Unreliable)
	"Lawrence County, KY"	"21127"	Suppressed	15860	Suppressed
	"Lee County, KY"	"21129"	Suppressed	7887	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	11310	Suppressed
	"Letcher County, KY"	"21133"	16	24519	65.3 (Unreliable)
	"Lewis County, KY"	"21135"	Suppressed	13870	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	24742	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9519	Suppressed
	"Logan County, KY"	"21141"	Suppressed	26835	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8314	Suppressed
	"McCracken County, KY"	"21145"	13	65565	19.8 (Unreliable)
	"McCreary County, KY"	"21147"	Suppressed	18306	Suppressed
	"McLean County, KY"	"21149"	Suppressed	9531	Suppressed
	"Madison County, KY"	"21151"	22	82916	26.5
	"Magoffin County, KY"	"21153"	Suppressed	13333	Suppressed
	"Marion County, KY"	"21155"	Suppressed	19820	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	31448	Suppressed
	"Martin County, KY"	"21159"	Suppressed	12929	Suppressed
	"Mason County, KY"	"21161"	Suppressed	17490	Suppressed
	"Meade County, KY"	"21163"	Suppressed	28602	Suppressed
	"Menifee County, KY"	"21165"	Suppressed	6306	Suppressed
	"Mercer County, KY"	"21167"	Suppressed	21331	Suppressed
	"Metcalfe County, KY"	"21169"	Suppressed	10099	Suppressed
	"Monroe County, KY"	"21171"	Suppressed	10963	Suppressed
	"Montgomery County, KY"	"21173"	Suppressed	26499	Suppressed
	"Morgan County, KY"	"21175"	Suppressed	13923	Suppressed
	"Muhlenberg County, KY"	"21177"	Suppressed	31499	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	43437	Suppressed
	"Nicholas County, KY"	"21181"	Suppressed	7135	Suppressed
	"Ohio County, KY"	"21183"	Suppressed	23842	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	60316	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10841	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4755	Suppressed
	"Pendleton County, KY"	"21191"	Suppressed	14877	Suppressed
	"Perry County, KY"	"21193"	Suppressed	28712	Suppressed
	"Pike County, KY"	"21195"	36	65024	55.4
	"Powell County, KY"	"21197"	16	12613	126.9 (Unreliable)
	"Pulaski County, KY"	"21199"	Suppressed	63063	Suppressed
	"Robertson County, KY"	"21201"	Suppressed	2282	Suppressed
	"Rockcastle County, KY"	"21203"	Suppressed	17056	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	23333	Suppressed
	"Russell County, KY"	"21207"	Suppressed	17565	Suppressed
	"Scott County, KY"	"21209"	Suppressed	47173	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	42074	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	17327	Suppressed
	"Spencer County, KY"	"21215"	Suppressed	17061	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	24512	Suppressed
	"Todd County, KY"	"21219"	Suppressed	12460	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	14339	Suppressed
	"Trimble County, KY"	"21223"	Suppressed	8809	Suppressed
	"Union County, KY"	"21225"	Suppressed	15007	Suppressed
	"Warren County, KY"	"21227"	11	113792	9.7 (Unreliable)
	"Washington County, KY"	"21229"	Suppressed	11717	Suppressed
	"Wayne County, KY"	"21231"	Suppressed	20813	Suppressed
	"Webster County, KY"	"21233"	Suppressed	13621	Suppressed
	"Whitley County, KY"	"21235"	19	35637	53.3 (Unreliable)
	"Wolfe County, KY"	"21237"	Suppressed	7355	Suppressed
	"Woodford County, KY"	"21239"	Suppressed	24939	Suppressed
	"Acadia Parish, LA"	"22001"	21	61773	34.0
	"Allen Parish, LA"	"22003"	Suppressed	25764	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	107215	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	23421	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	42073	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	35654	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	14353	Suppressed
	"Bossier Parish, LA"	"22015"	12	116979	10.3 (Unreliable)
	"Caddo Parish, LA"	"22017"	22	254969	8.6
	"Calcasieu Parish, LA"	"22019"	26	192768	13.5
	"Caldwell Parish, LA"	"22021"	Suppressed	10132	Suppressed
	"Cameron Parish, LA"	"22023"	Suppressed	6839	Suppressed
	"Catahoula Parish, LA"	"22025"	Suppressed	10407	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	17195	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	20822	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	26656	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	37	440171	8.4
	"East Carroll Parish, LA"	"22035"	Suppressed	7759	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	20267	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	33984	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	20767	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	22309	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73240	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33387	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	16274	Suppressed
	"Jefferson Parish, LA"	"22051"	64	432552	14.8
	"Jefferson Davis Parish, LA"	"22053"	10	31594	31.7 (Unreliable)
	"Lafayette Parish, LA"	"22055"	32	221578	14.4
	"Lafourche Parish, LA"	"22057"	23	96318	23.9
	"LaSalle Parish, LA"	"22059"	Suppressed	14890	Suppressed
	"Lincoln Parish, LA"	"22061"	Suppressed	46735	Suppressed
	"Livingston Parish, LA"	"22063"	36	128026	28.1
	"Madison Parish, LA"	"22065"	Suppressed	12093	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	27979	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39566	Suppressed
	"Orleans Parish, LA"	"22071"	19	343829	5.5 (Unreliable)
	"Ouachita Parish, LA"	"22073"	13	153720	8.5 (Unreliable)
	"Plaquemines Parish, LA"	"22075"	Suppressed	23042	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22802	Suppressed
	"Rapides Parish, LA"	"22079"	18	131613	13.7 (Unreliable)
	"Red River Parish, LA"	"22081"	Suppressed	9091	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20725	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	24233	Suppressed
	"St. Bernard Parish, LA"	"22087"	11	35897	30.6 (Unreliable)
	"St. Charles Parish, LA"	"22089"	Suppressed	52780	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	11203	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	22102	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	10	45924	21.8 (Unreliable)
	"St. Landry Parish, LA"	"22097"	10	83384	12.0 (Unreliable)
	"St. Martin Parish, LA"	"22099"	Suppressed	52160	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	54650	Suppressed
	"St. Tammany Parish, LA"	"22103"	47	233740	20.1
	"Tangipahoa Parish, LA"	"22105"	30	121097	24.8
	"Tensas Parish, LA"	"22107"	Suppressed	5252	Suppressed
	"Terrebonne Parish, LA"	"22109"	23	111860	20.6
	"Union Parish, LA"	"22111"	Suppressed	22721	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	57999	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	52334	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	47168	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	41207	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	23788	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	11604	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15625	Suppressed
	"Winn Parish, LA"	"22127"	Suppressed	15313	Suppressed
	"Androscoggin County, ME"	"23001"	15	107702	13.9 (Unreliable)
	"Aroostook County, ME"	"23003"	Suppressed	71870	Suppressed
	"Cumberland County, ME"	"23005"	28	281674	9.9
	"Franklin County, ME"	"23007"	Suppressed	30768	Suppressed
	"Hancock County, ME"	"23009"	Suppressed	54418	Suppressed
	"Kennebec County, ME"	"23011"	15	122151	12.3 (Unreliable)
	"Knox County, ME"	"23013"	Suppressed	39736	Suppressed
	"Lincoln County, ME"	"23015"	Suppressed	34457	Suppressed
	"Oxford County, ME"	"23017"	Suppressed	57833	Suppressed
	"Penobscot County, ME"	"23019"	15	153923	9.7 (Unreliable)
	"Piscataquis County, ME"	"23021"	Suppressed	17535	Suppressed
	"Sagadahoc County, ME"	"23023"	Suppressed	35293	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	52228	Suppressed
	"Waldo County, ME"	"23027"	Suppressed	38786	Suppressed
	"Washington County, ME"	"23029"	Suppressed	32856	Suppressed
	"York County, ME"	"23031"	21	197131	10.7
	"Allegany County, MD"	"24001"	12	75087	16.0 (Unreliable)
	"Anne Arundel County, MD"	"24003"	66	537656	12.3
	"Baltimore County, MD"	"24005"	129	805029	16.0
	"Calvert County, MD"	"24009"	11	88737	12.4 (Unreliable)
	"Caroline County, MD"	"24011"	Suppressed	33066	Suppressed
	"Carroll County, MD"	"24013"	15	167134	9.0 (Unreliable)
	"Cecil County, MD"	"24015"	28	101108	27.7
	"Charles County, MD"	"24017"	13	146551	8.9 (Unreliable)
	"Dorchester County, MD"	"24019"	Suppressed	32618	Suppressed
	"Frederick County, MD"	"24021"	16	233385	6.9 (Unreliable)
	"Garrett County, MD"	"24023"	Suppressed	30097	Suppressed
	"Harford County, MD"	"24025"	39	244826	15.9
	"Howard County, MD"	"24027"	14	287085	4.9 (Unreliable)
	"Kent County, MD"	"24029"	Suppressed	20197	Suppressed
	"Montgomery County, MD"	"24031"	32	971777	3.3
	"Prince George's County, MD"	"24033"	51	863420	5.9
	"Queen Anne's County, MD"	"24035"	Suppressed	47798	Suppressed
	"St. Mary's County, MD"	"24037"	15	105151	14.3 (Unreliable)
	"Somerset County, MD"	"24039"	Suppressed	26470	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	37782	Suppressed
	"Washington County, MD"	"24043"	18	147430	12.2 (Unreliable)
	"Wicomico County, MD"	"24045"	10	98733	10.1 (Unreliable)
	"Worcester County, MD"	"24047"	Suppressed	51454	Suppressed
	"Baltimore city, MD"	"24510"	145	620961	23.4
	"Barnstable County, MA"	"25001"	28	215888	13.0
	"Berkshire County, MA"	"25003"	10	131219	7.6 (Unreliable)
	"Bristol County, MA"	"25005"	108	548285	19.7
	"Dukes County, MA"	"25007"	Suppressed	16535	Suppressed
	"Essex County, MA"	"25009"	68	743159	9.2
	"Franklin County, MA"	"25011"	Suppressed	71372	Suppressed
	"Hampden County, MA"	"25013"	61	463490	13.2
	"Hampshire County, MA"	"25015"	16	158080	10.1 (Unreliable)
	"Middlesex County, MA"	"25017"	127	1503085	8.4
	"Nantucket County, MA"	"25019"	Suppressed	10172	Suppressed
	"Norfolk County, MA"	"25021"	79	670850	11.8
	"Plymouth County, MA"	"25023"	52	494919	10.5
	"Suffolk County, MA"	"25025"	83	722023	11.5
	"Worcester County, MA"	"25027"	98	798552	12.3
	"Alcona County, MI"	"26001"	Suppressed	10942	Suppressed
	"Alger County, MI"	"26003"	Suppressed	9601	Suppressed
	"Allegan County, MI"	"26005"	12	111408	10.8 (Unreliable)
	"Alpena County, MI"	"26007"	Suppressed	29598	Suppressed
	"Antrim County, MI"	"26009"	Suppressed	23580	Suppressed
	"Arenac County, MI"	"26011"	Suppressed	15899	Suppressed
	"Baraga County, MI"	"26013"	Suppressed	8860	Suppressed
	"Barry County, MI"	"26015"	Suppressed	59173	Suppressed
	"Bay County, MI"	"26017"	15	107771	13.9 (Unreliable)
	"Benzie County, MI"	"26019"	Suppressed	17525	Suppressed
	"Berrien County, MI"	"26021"	21	156813	13.4
	"Branch County, MI"	"26023"	Suppressed	45248	Suppressed
	"Calhoun County, MI"	"26025"	33	136146	24.2
	"Cass County, MI"	"26027"	Suppressed	52293	Suppressed
	"Charlevoix County, MI"	"26029"	Suppressed	25949	Suppressed
	"Cheboygan County, MI"	"26031"	Suppressed	26152	Suppressed
	"Chippewa County, MI"	"26033"	Suppressed	38520	Suppressed
	"Clare County, MI"	"26035"	Suppressed	30926	Suppressed
	"Clinton County, MI"	"26037"	Suppressed	75382	Suppressed
	"Crawford County, MI"	"26039"	Suppressed	14074	Suppressed
	"Delta County, MI"	"26041"	Suppressed	37069	Suppressed
	"Dickinson County, MI"	"26043"	Suppressed	26168	Suppressed
	"Eaton County, MI"	"26045"	13	107759	12.1 (Unreliable)
	"Emmet County, MI"	"26047"	Suppressed	32694	Suppressed
	"Genesee County, MI"	"26049"	110	425790	25.8
