County_Code,Deaths,Population,State,County_nm
30079,-1,1179,MT,Prairie
30081,-1,40212,MT,Ravalli
30083,-1,9746,MT,Richland
30085,-1,10425,MT,Roosevelt
30087,-1,9233,MT,Rosebud
30089,-1,11413,MT,Sanders
30091,-1,3384,MT,Sheridan
30093,-1,34200,MT,Silver Bow
30095,-1,9117,MT,Stillwater
30097,-1,3651,MT,Sweet Grass
30099,-1,6073,MT,Teton
30101,-1,5324,MT,Toole
30103,-1,718,MT,Treasure
30105,-1,7369,MT,Valley
30107,-1,2168,MT,Wheatland
30109,-1,1017,MT,Wibaux
30111,25,147972,MT,Yellowstone
31001,-1,31364,NE,Adams
31003,-1,6685,NE,Antelope
31005,-1,460,NE,Arthur
31007,-1,690,NE,Banner
31009,-1,478,NE,Blaine
31011,-1,5505,NE,Boone
31013,-1,11308,NE,Box Butte
31015,-1,2099,NE,Boyd
31017,-1,3145,NE,Brown
31019,-1,46102,NE,Buffalo
31021,-1,6858,NE,Burt
31023,-1,8395,NE,Butler
31025,-1,25241,NE,Cass
31027,-1,8852,NE,Cedar
31029,-1,3966,NE,Chase
31031,-1,5713,NE,Cherry
31033,-1,9998,NE,Cheyenne
31035,-1,6542,NE,Clay
31037,-1,10515,NE,Colfax
31039,-1,9139,NE,Cuming
31041,-1,10939,NE,Custer
31043,-1,21006,NE,Dakota
31045,-1,9182,NE,Dawes
31047,-1,24326,NE,Dawson
31049,-1,1941,NE,Deuel
31051,-1,6000,NE,Dixon
31053,-1,36691,NE,Dodge
31055,44,517110,NE,Douglas
31057,-1,2008,NE,Dundy
31059,-1,5890,NE,Fillmore
31061,-1,3225,NE,Franklin
31063,-1,2756,NE,Frontier
31065,-1,4959,NE,Furnas
31067,-1,22311,NE,Gage
31069,-1,2057,NE,Garden
31071,-1,2049,NE,Garfield
31073,-1,2044,NE,Gosper
31075,-1,614,NE,Grant
31077,-1,2538,NE,Greeley
31079,-1,58607,NE,Hall
31081,-1,9124,NE,Hamilton
31083,-1,3423,NE,Harlan
31085,-1,967,NE,Hayes
31087,-1,2908,NE,Hitchcock
31089,-1,10435,NE,Holt
31091,-1,736,NE,Hooker
31093,-1,6274,NE,Howard
31095,-1,7547,NE,Jefferson
31097,-1,5217,NE,Johnson
31099,-1,6489,NE,Kearney
31101,-1,8368,NE,Keith
31103,-1,824,NE,Keya Paha
31105,-1,3821,NE,Kimball
31107,-1,8701,NE,Knox
31109,20,285407,NE,Lancaster
31111,-1,36288,NE,Lincoln
31113,-1,763,NE,Logan
31115,-1,632,NE,Loup
31117,-1,539,NE,McPherson
31119,-1,34876,NE,Madison
31121,-1,7845,NE,Merrick
31123,-1,5042,NE,Morrill
31125,-1,3735,NE,Nance
31127,-1,7248,NE,Nemaha
31129,-1,4500,NE,Nuckolls
31131,-1,15740,NE,Otoe
31133,-1,2773,NE,Pawnee
31135,-1,2970,NE,Perkins
31137,-1,9188,NE,Phelps
31139,-1,7266,NE,Pierce
31141,-1,32237,NE,Platte
31143,-1,5406,NE,Polk
31145,-1,11055,NE,Red Willow
31147,-1,8363,NE,Richardson
31149,-1,1526,NE,Rock
31151,-1,14200,NE,Saline
31153,10,158840,NE,Sarpy
31155,-1,20780,NE,Saunders
31157,-1,36970,NE,Scotts Bluff
31159,-1,16750,NE,Seward
31161,-1,5469,NE,Sheridan
31163,-1,3152,NE,Sherman
31165,-1,1311,NE,Sioux
31167,-1,6129,NE,Stanton
31169,-1,5228,NE,Thayer
31171,-1,647,NE,Thomas
31173,-1,6940,NE,Thurston
31175,-1,4260,NE,Valley
31177,-1,20234,NE,Washington
31179,-1,9595,NE,Wayne
31181,-1,3812,NE,Webster
31183,-1,818,NE,Wheeler
31185,-1,13665,NE,York
32001,-1,24877,NV,Churchill
32003,392,1951269,NV,Clark
32005,13,46997,NV,Douglas
32007,-1,48818,NV,Elko
32009,-1,783,NV,Esmeralda
32011,-1,1987,NV,Eureka
32013,-1,16528,NV,Humboldt
32015,-1,5775,NV,Lander
32017,-1,5345,NV,Lincoln
32019,14,51980,NV,Lyon
32021,-1,4772,NV,Mineral
32023,21,43946,NV,Nye
32027,-1,6753,NV,Pershing
32029,-1,4010,NV,Storey
32031,103,421407,NV,Washoe
32033,-1,10030,NV,White Pine
32510,10,55274,NV,Cars
33001,-1,60088,NH,Belknap
33003,-1,47818,NH,Carroll
33005,-1,77117,NH,Cheshire
33007,-1,33055,NH,Coos
33009,10,89118,NH,Grafton
33011,58,400721,NH,Hillsborough
33013,11,146445,NH,Merrimack
33015,30,295223,NH,Rockingham
33017,18,123143,NH,Strafford
33019,-1,43742,NH,Sullivan
34001,48,274549,NJ,Atlantic
34003,56,905116,NJ,Bergen
34005,52,448734,NJ,Burlington
34007,98,513657,NJ,Camden
34009,-1,97265,NJ,Cape May
34011,10,156898,NJ,Cumberland
34013,77,783969,NJ,Essex
34015,50,288288,NJ,Gloucester
34017,40,634266,NJ,Hudson
34019,-1,128349,NJ,Hunterdon
34021,38,366513,NJ,Mercer
34023,61,809858,NJ,Middlesex
34025,73,630380,NJ,Monmouth
34027,45,492276,NJ,Morris
34029,64,576567,NJ,Ocean
34031,42,501226,NJ,Passaic
34033,-1,66083,NJ,Salem
34035,17,323444,NJ,Somerset
34037,23,149265,NJ,Sussex
34039,38,536499,NJ,Union
34041,15,108692,NJ,Warren
35001,186,662564,NM,Bernalillo
35003,-1,3725,NM,Catron
35005,-1,65645,NM,Chaves
35006,-1,27213,NM,Cibola
35007,-1,13750,NM,Colfax
35009,-1,48376,NM,Curry
35011,-1,2022,NM,DeBaca
35013,40,209233,NM,Dona Ana
35015,20,53829,NM,Eddy
35017,-1,29514,NM,Grant
35019,-1,4687,NM,Guadalupe
35021,-1,695,NM,Harding
35023,-1,4894,NM,Hidalgo
35025,12,64727,NM,Lea
35027,-1,20497,NM,Lincoln
35028,-1,17950,NM,Los Alamos
35029,-1,25095,NM,Luna
35031,10,71492,NM,McKinley
35033,-1,4881,NM,Mora
35035,13,63797,NM,Otero
35037,-1,9041,NM,Quay
35039,19,40246,NM,Rio Arriba
35041,-1,19846,NM,Roosevelt
35043,19,131561,NM,Sandoval
35045,19,130044,NM,San Juan
35047,-1,29393,NM,San Miguel
35049,33,144170,NM,Santa Fe
35051,-1,11988,NM,Sierra
35053,-1,17866,NM,Socorro
35055,-1,32937,NM,Taos
35057,-1,16383,NM,Torrance
35059,-1,4549,NM,Union
35061,22,76569,NM,Valencia
36001,26,304204,NY,Albany
36003,-1,48946,NY,Allegany
36005,111,1385108,NY,Bronx
36007,18,200600,NY,Broome
36009,-1,80317,NY,Cattaraugus
36011,-1,80026,NY,Cayuga
36013,12,134905,NY,Chautauqua
36015,-1,88830,NY,Chemung
36017,-1,50477,NY,Chenango
36019,-1,82128,NY,Clinton
36021,-1,63096,NY,Columbia
36023,-1,49336,NY,Cortland
36025,-1,47980,NY,Delaware
36027,55,297488,NY,Dutchess
36029,79,919040,NY,Erie
36031,-1,39370,NY,Essex
36033,-1,51599,NY,Franklin
36035,-1,55531,NY,Fulton
36037,-1,60079,NY,Genesee
36039,-1,49221,NY,Greene
36041,-1,4836,NY,Hamilton
36043,-1,64519,NY,Herkimer
36045,-1,116229,NY,Jefferson
36047,180,2504700,NY,Kings
36049,-1,27087,NY,Lewis
36051,-1,65393,NY,Livingston
36053,-1,73442,NY,Madison
36055,63,744344,NY,Monroe
36057,-1,50219,NY,Montgomery
36059,101,1339532,NY,Nassau
36061,99,1585873,NY,New York
36063,30,216469,NY,Niagara
36065,17,234878,NY,Oneida
36067,40,467026,NY,Onondaga
36069,-1,107931,NY,Ontario
36071,54,372813,NY,Orange
36073,-1,42883,NY,Orleans
36075,12,122109,NY,Oswego
36077,-1,62259,NY,Otsego
36079,-1,99710,NY,Putnam
36081,133,2230722,NY,Queens
36083,13,159429,NY,Rensselaer
36085,69,468730,NY,Richmond
36087,18,311687,NY,Rockland
36089,-1,111944,NY,St. Lawrence
36091,-1,219607,NY,Saratoga
36093,-1,154727,NY,Schenectady
36095,-1,32749,NY,Schoharie
36097,-1,18343,NY,Schuyler
36099,-1,35251,NY,Seneca
36101,-1,98990,NY,Steuben
36103,199,1493350,NY,Suffolk
36105,-1,77547,NY,Sullivan
36107,-1,51125,NY,Tioga
36109,-1,101564,NY,Tompkins
36111,14,182493,NY,Ulster
36113,-1,65707,NY,Warren
36115,-1,63216,NY,Washington
36117,-1,93772,NY,Wayne
36119,48,949113,NY,Westchester
36121,-1,42155,NY,Wyoming
36123,-1,25348,NY,Yates
37001,10,151131,NC,Alamance
37003,10,37198,NC,Alexander
37005,-1,11155,NC,Alleghany
37007,-1,26948,NC,Anson
37009,-1,27281,NC,Ashe
37011,-1,17797,NC,Avery
37013,-1,47759,NC,Beaufort
37015,-1,21282,NC,Bertie
37017,-1,35190,NC,Bladen
37019,23,107431,NC,Brunswick
37021,28,238318,NC,Buncombe
37023,23,90912,NC,Burke
37025,23,178011,NC,Cabarrus
37027,13,83029,NC,Caldwell
37029,-1,9980,NC,Camden
37031,11,66469,NC,Carteret
37033,-1,23719,NC,Caswell
37035,21,154358,NC,Catawba
37037,-1,63505,NC,Chatham
37039,13,27444,NC,Cherokee
37041,-1,14793,NC,Chowan
37043,-1,10587,NC,Clay
37045,20,98078,NC,Cleveland
37047,15,58098,NC,Columbus
37049,11,103505,NC,Craven
37051,44,319431,NC,Cumberland
37053,-1,23547,NC,Currituck
37055,-1,33920,NC,Dare
37057,16,162878,NC,Davidson
37059,-1,41240,NC,Davie
37061,-1,58505,NC,Duplin
37063,29,267587,NC,Durham
37065,-1,56552,NC,Edgecombe
37067,28,350670,NC,Forsyth
37069,-1,60619,NC,Franklin
37071,47,206086,NC,Gaston
37073,-1,12197,NC,Gates
37075,-1,8861,NC,Graham
37077,-1,59916,NC,Granville
37079,-1,21362,NC,Greene
37081,36,488406,NC,Guilford
37083,-1,54691,NC,Halifax
37085,12,114678,NC,Harnett
37087,13,59036,NC,Haywood
37089,19,106740,NC,Henderson
37091,-1,24669,NC,Hertford
37093,-1,46952,NC,Hoke
37095,-1,5810,NC,Hyde
37097,23,159437,NC,Iredell
37099,-1,40271,NC,Jackson
37101,28,168878,NC,Johnston
37103,-1,10153,NC,Jones
37105,-1,57866,NC,Lee
37107,-1,59495,NC,Lenoir
37109,-1,78265,NC,Lincoln
37111,-1,44996,NC,McDowell
37113,-1,33922,NC,Macon
37115,-1,20764,NC,Madison
37117,-1,24505,NC,Martin
37119,65,919628,NC,Mecklenburg
37121,-1,15579,NC,Mitchell
37123,-1,27798,NC,Montgomery
37125,-1,88247,NC,Moore
37127,-1,95840,NC,Nash
37129,31,202667,NC,New Hanover
37131,-1,22099,NC,Northampton
37133,16,177772,NC,Onslow
37135,-1,133801,NC,Orange
37137,-1,13144,NC,Pamlico
37139,-1,40661,NC,Pasquotank
37141,-1,52217,NC,Pender
37143,-1,13453,NC,Perquimans
37145,-1,39464,NC,Person
37147,19,168148,NC,Pitt
37149,-1,20510,NC,Polk
37151,19,141752,NC,Randolph
37153,-1,46639,NC,Richmond
37155,11,134168,NC,Robeson
37157,17,93643,NC,Rockingham
37159,23,138428,NC,Rowan
37161,10,67810,NC,Rutherford
37163,-1,63431,NC,Sampson
37165,-1,36157,NC,Scotland
37167,18,60585,NC,Stanly
37169,-1,47401,NC,Stokes
37171,18,73673,NC,Surry
37173,-1,13981,NC,Swain
37175,-1,33090,NC,Transylvania
37177,-1,4407,NC,Tyrrell
37179,12,201292,NC,Union
37181,-1,45422,NC,Vance
37183,57,900993,NC,Wake
37185,-1,20972,NC,Warren
37187,-1,13228,NC,Washington
37189,-1,51079,NC,Watauga
37191,14,122623,NC,Wayne
37193,17,69340,NC,Wilkes
37195,-1,81234,NC,Wilson
37197,-1,38406,NC,Yadkin
37199,-1,17818,NC,Yancey
38001,-1,2343,ND,Adams
38003,-1,11066,ND,Barnes
38005,-1,6660,ND,Benson
38007,-1,783,ND,Billings
38009,-1,6429,ND,Bottineau
38011,-1,3151,ND,Bowman
38013,-1,1968,ND,Burke
38015,-1,81308,ND,Burleigh
38017,-1,149778,ND,Cass
38019,-1,3993,ND,Cavalier
38021,-1,5289,ND,Dickey
38023,-1,2071,ND,Divide
38025,-1,3536,ND,Dunn
38027,-1,2385,ND,Eddy
38029,-1,3550,ND,Emmons
38031,-1,3343,ND,Foster
38033,-1,1680,ND,Golden Valley
38035,-1,66861,ND,Grand Forks
38037,-1,2394,ND,Grant
38039,-1,2420,ND,Griggs
38041,-1,2477,ND,Hettinger
38043,-1,2435,ND,Kidder
38045,-1,4139,ND,LaMoure
38047,-1,1990,ND,Logan
38049,-1,5395,ND,McHenry
38051,-1,2809,ND,McIntosh
38053,-1,6360,ND,McKenzie
38055,-1,8962,ND,McLean
38057,-1,8424,ND,Mercer
38059,-1,27471,ND,Morton
38061,-1,7673,ND,Mountrail
38063,-1,3126,ND,Nelson
38065,-1,1846,ND,Oliver
38067,-1,7413,ND,Pembina
38069,-1,4357,ND,Pierce
38071,-1,11451,ND,Ramsey
38073,-1,5457,ND,Ransom
38075,-1,2470,ND,Renville
38077,-1,16321,ND,Richland
38079,-1,13937,ND,Rolette
38081,-1,3829,ND,Sargent
38083,-1,1321,ND,Sheridan
38085,-1,4153,ND,Sioux
38087,-1,727,ND,Slope
38089,-1,24199,ND,Stark
38091,-1,1975,ND,Steele
38093,-1,21100,ND,Stutsman
38095,-1,2246,ND,Towner
38097,-1,8121,ND,Traill
38099,-1,11119,ND,Walsh
38101,-1,61675,ND,Ward
38103,-1,4207,ND,Wells
38105,-1,22398,ND,Williams
39001,-1,28550,OH,Adams
39003,-1,106331,OH,Allen
39005,-1,53139,OH,Ashland
39007,20,101497,OH,Ashtabula
39009,-1,64757,OH,Athens
39011,-1,45949,OH,Auglaize
39013,-1,70400,OH,Belmont
39015,17,44846,OH,Brown
39017,73,368130,OH,Butler
39019,-1,28836,OH,Carroll
39021,-1,40097,OH,Champaign
39023,21,138333,OH,Clark
39025,52,197363,OH,Clermont
39027,-1,42040,OH,Clinton
39029,18,107841,OH,Columbiana
39031,-1,36901,OH,Coshocton
39033,-1,43784,OH,Crawford
39035,185,1280122,OH,Cuyahoga
39037,-1,52959,OH,Darke
39039,-1,39037,OH,Defiance
39041,14,174214,OH,Delaware
39043,18,77079,OH,Erie
39045,18,146156,OH,Fairfield
39047,-1,29030,OH,Fayette
39049,239,1163414,OH,Franklin
39051,-1,42698,OH,Fulton
39053,-1,30934,OH,Gallia
39055,-1,93389,OH,Geauga
39057,32,161573,OH,Greene
39059,13,40087,OH,Guernsey
39061,129,802374,OH,Hamilton
39063,-1,74782,OH,Hancock
39065,-1,32058,OH,Hardin
39067,-1,15864,OH,Harrison
39069,-1,28215,OH,Henry
39071,14,43589,OH,Highland
39073,-1,29380,OH,Hocking
39075,-1,42366,OH,Holmes
39077,-1,59626,OH,Huron
39079,-1,33225,OH,Jackson
39081,13,69709,OH,Jefferson
39083,11,60921,OH,Knox
39085,43,230041,OH,Lake
39087,11,62450,OH,Lawrence
39089,24,166492,OH,Licking
39091,-1,45858,OH,Logan
39093,36,301356,OH,Lorain
39095,62,441815,OH,Lucas
39097,11,43435,OH,Madison
39099,55,238823,OH,Mahoning
39101,-1,66501,OH,Marion
39103,12,172332,OH,Medina
39105,-1,23770,OH,Meigs
39107,-1,40814,OH,Mercer
39109,15,102506,OH,Miami
39111,-1,14642,OH,Monroe
39113,133,535153,OH,Montgomery
39115,-1,15054,OH,Morgan
39117,-1,34827,OH,Morrow
39119,-1,86074,OH,Muskingum
39121,-1,14645,OH,Noble
39123,-1,41428,OH,Ottawa
39125,-1,19614,OH,Paulding
39127,-1,36058,OH,Perry
39129,-1,55698,OH,Pickaway
39131,-1,28709,OH,Pike
39133,17,161419,OH,Portage
39135,-1,42270,OH,Preble
39137,-1,34499,OH,Putnam
39139,14,124475,OH,Richland
39141,20,78064,OH,Ross
39143,-1,60944,OH,Sandusky
39145,25,79499,OH,Scioto
39147,-1,56745,OH,Seneca
39149,-1,49423,OH,Shelby
39151,45,375586,OH,Stark
39153,80,541781,OH,Summit
39155,49,210312,OH,Trumbull
39157,-1,92582,OH,Tuscarawas
39159,11,52300,OH,Union
39161,-1,28744,OH,Van Wert
39163,-1,13435,OH,Vinton
39165,27,212693,OH,Warren
39167,-1,61778,OH,Washington
39169,-1,114520,OH,Wayne
39171,-1,37642,OH,Williams
39173,-1,125488,OH,Wood
39175,-1,22615,OH,Wyandot
40001,-1,22683,OK,Adair
40003,-1,5642,OK,Alfalfa
40005,-1,14182,OK,Atoka
40007,-1,5636,OK,Beaver
40009,-1,22119,OK,Beckham
40011,-1,11943,OK,Blaine
40013,-1,42416,OK,Bryan
40015,-1,29600,OK,Caddo
40017,15,115541,OK,Canadian
40019,16,47557,OK,Carter
40021,10,46987,OK,Cherokee
40023,-1,15205,OK,Choctaw
40025,-1,2475,OK,Cimarron
40027,41,255755,OK,Cleveland
40029,-1,5925,OK,Coal
40031,14,124098,OK,Comanche
40033,-1,6193,OK,Cotton
40035,-1,15029,OK,Craig
40037,21,69967,OK,Creek
40039,-1,27469,OK,Custer
40041,-1,41487,OK,Delaware
40043,-1,4810,OK,Dewey
40045,-1,4151,OK,Ellis
40047,-1,60580,OK,Garfield
40049,-1,27576,OK,Garvin
40051,-1,52431,OK,Grady
40053,-1,4527,OK,Grant
40055,-1,6239,OK,Greer
40057,-1,2922,OK,Harmon
40059,-1,3685,OK,Harper
40061,-1,12769,OK,Haskell
40063,-1,14003,OK,Hughes
40065,-1,26446,OK,Jackson
40067,-1,6472,OK,Jefferson
40069,-1,10957,OK,Johnston
40071,10,46562,OK,Kay
40073,-1,15034,OK,Kingfisher
40075,-1,9446,OK,Kiowa
40077,-1,11154,OK,Latimer
40079,-1,50384,OK,Le Flore
40081,-1,34273,OK,Lincoln
40083,-1,41848,OK,Logan
40085,-1,9423,OK,Love
40087,-1,34506,OK,McClain
40089,-1,33151,OK,McCurtain
40091,-1,20252,OK,McIntosh
40093,-1,7527,OK,Major
40095,-1,15840,OK,Marshall
40097,13,41259,OK,Mayes
40099,-1,13488,OK,Murray
40101,16,70990,OK,Muskogee
40103,-1,11561,OK,Noble
40105,-1,10536,OK,Nowata
40107,-1,12191,OK,Okfuskee
40109,153,718633,OK,Oklahoma
40111,-1,40069,OK,Okmulgee
40113,-1,47472,OK,Osage
40115,-1,31848,OK,Ottawa
40117,-1,16577,OK,Pawnee
40119,-1,77350,OK,Payne
40121,-1,45837,OK,Pittsburg
40123,11,37492,OK,Pontotoc
40125,-1,69442,OK,Pottawatomie
40127,-1,11572,OK,Pushmataha
40129,-1,3647,OK,Roger Mills
40131,10,86905,OK,Rogers
40133,-1,25482,OK,Seminole
40135,13,42391,OK,Sequoyah
40137,13,45048,OK,Stephens
40139,-1,20640,OK,Texas
40141,-1,7992,OK,Tillman
40143,141,603403,OK,Tulsa
40145,22,73085,OK,Wagoner
40147,-1,50976,OK,Washington
40149,-1,11629,OK,Washita
40151,-1,8878,OK,Woods
40153,-1,20081,OK,Woodward
41001,-1,16134,OR,Baker
41003,-1,85579,OR,Benton
41005,49,375992,OR,Clackamas
41007,-1,37039,OR,Clatsop
41009,-1,49351,OR,Columbia
41011,14,63043,OR,Coos
41013,-1,20978,OR,Crook
41015,-1,22364,OR,Curry
41017,23,157733,OR,Deschutes
41019,11,107667,OR,Douglas
41021,-1,1871,OR,Gilliam
41023,-1,7445,OR,Grant
41025,-1,7422,OR,Harney
41027,-1,22346,OR,Hood River
41029,29,203206,OR,Jackson
41031,-1,21720,OR,Jefferson
41033,11,82713,OR,Josephine
41035,12,66380,OR,Klamath
41037,-1,7895,OR,Lake
41039,54,351715,OR,Lane
41041,-1,46034,OR,Lincoln
41043,14,116672,OR,Linn
41045,-1,31313,OR,Malheur
41047,44,315335,OR,Marion
41049,-1,11173,OR,Morrow
41051,121,735334,OR,Multnomah
41053,-1,75403,OR,Polk
41055,-1,1765,OR,Sherman
41057,-1,25250,OR,Tillamook
41059,-1,75889,OR,Umatilla
41061,-1,25748,OR,Union
41063,-1,7008,OR,Wallowa
41065,-1,25213,OR,Wasco
41067,38,529710,OR,Washington
41069,-1,1441,OR,Wheeler
41071,11,99193,OR,Yamhill
42001,14,101407,PA,Adams
42003,235,1223348,PA,Allegheny
42005,13,68941,PA,Armstrong
42007,25,170539,PA,Beaver
42009,-1,49762,PA,Bedford
42011,58,411442,PA,Berks
42013,12,127089,PA,Blair
42015,-1,62622,PA,Bradford
42017,102,625249,PA,Bucks
42019,21,183862,PA,Butler
42021,39,143679,PA,Cambria
42023,-1,5085,PA,Cameron
42025,-1,65249,PA,Carbon
42027,-1,153990,PA,Centre
42029,55,498886,PA,Chester
42031,-1,39988,PA,Clarion
42033,11,81642,PA,Clearfield
42035,-1,39238,PA,Clinton
42037,-1,67295,PA,Columbia
42039,14,88765,PA,Crawford
42041,20,235406,PA,Cumberland
42043,22,268100,PA,Dauphin
42045,122,558979,PA,Delaware
42047,-1,31946,PA,Elk
42049,25,280566,PA,Erie
42051,27,136606,PA,Fayette
42053,-1,7716,PA,Forest
42055,13,149618,PA,Franklin
42057,-1,14845,PA,Fulton
42059,13,38686,PA,Greene
42061,-1,45913,PA,Huntingdon
42063,12,88880,PA,Indiana
42065,-1,45200,PA,Jefferson
42067,-1,24636,PA,Juniata
42069,33,214437,PA,Lackawanna
42071,53,519445,PA,Lancaster
42073,12,91108,PA,Lawrence
42075,-1,133568,PA,Lebanon
42077,44,349497,PA,Lehigh
42079,48,320918,PA,Luzerne
42081,13,116111,PA,Lycoming
42083,-1,43450,PA,Mc Kean
42085,19,116638,PA,Mercer
42087,-1,46682,PA,Mifflin
42089,16,169842,PA,Monroe
42091,114,799874,PA,Montgomery
42093,-1,18267,PA,Montour
42095,30,297735,PA,Northampton
42097,12,94528,PA,Northumberland
42099,-1,45969,PA,Perry
42101,342,1526006,PA,Philadelphia
42103,14,57369,PA,Pike
42105,-1,17457,PA,Potter
42107,26,148289,PA,Schuylkill
42109,-1,39702,PA,Snyder
42111,14,77742,PA,Somerset
42113,-1,6428,PA,Sullivan
42115,-1,43356,PA,Susquehanna
42117,-1,41981,PA,Tioga
42119,-1,44947,PA,Union
42121,-1,54984,PA,Venango
42123,-1,41815,PA,Warren
42125,40,207820,PA,Washington
42127,-1,52822,PA,Wayne
42129,65,365169,PA,Westmoreland
42131,-1,28276,PA,Wyoming
42133,54,434972,PA,York
44001,-1,49875,RI,Bristol
44003,25,166158,RI,Kent
44005,10,82888,RI,Newport
44007,111,626667,RI,Providence
44009,19,126979,RI,Washington
45001,-1,25417,SC,Abbeville
45003,27,160099,SC,Aiken
45005,-1,10419,SC,Allendale
45007,37,187126,SC,Anderson
45009,-1,15987,SC,Bamberg
45011,-1,22621,SC,Barnwell
45013,15,162233,SC,Beaufort
45015,25,177843,SC,Berkeley
45017,-1,15175,SC,Calhoun
45019,60,350209,SC,Charleston
45021,10,55342,SC,Cherokee
45023,-1,33140,SC,Chester
45025,-1,46734,SC,Chesterfield
45027,-1,34971,SC,Clarendon
45029,10,38892,SC,Colleton
45031,-1,68681,SC,Darlington
45033,-1,32062,SC,Dillon
45035,11,136555,SC,Dorchester
45037,-1,26985,SC,Edgefield
45039,-1,23956,SC,Fairfield
45041,17,136885,SC,Florence
45043,-1,60158,SC,Georgetown
45045,78,451225,SC,Greenville
45047,-1,69661,SC,Greenwood
45049,-1,21090,SC,Hampton
45051,46,269291,SC,Horry
45053,-1,24777,SC,Jasper
45055,10,61697,SC,Kershaw
45057,16,76652,SC,Lancaster
45059,12,66537,SC,Laurens
45061,-1,19220,SC,Lee
45063,45,262391,SC,Lexington
45065,-1,10233,SC,McCormick
45067,-1,33062,SC,Marion
45069,-1,28933,SC,Marlboro
45071,-1,37508,SC,Newberry
45073,19,74273,SC,Oconee
45075,10,92501,SC,Orangeburg
45077,36,119224,SC,Pickens
45079,54,384504,SC,Richland
45081,-1,19875,SC,Saluda
45083,56,284307,SC,Spartanburg
45085,-1,107456,SC,Sumter
45087,-1,28961,SC,Union
45089,-1,34423,SC,Williamsburg
45091,25,226073,SC,York
46003,-1,2710,SD,Aurora
46005,-1,17398,SD,Beadle
46007,-1,3431,SD,Bennett
46009,-1,7070,SD,Bon Homme
46011,-1,31965,SD,Brookings
46013,-1,36531,SD,Brown
46015,-1,5255,SD,Brule
46017,-1,1912,SD,Buffalo
46019,-1,10110,SD,Butte
46021,-1,1466,SD,Campbell
46023,-1,9129,SD,Charles Mix
46025,-1,3691,SD,Clark
46027,-1,13864,SD,Clay
46029,-1,27227,SD,Codington
46031,-1,4050,SD,Corson
46033,-1,8216,SD,Custer
46035,-1,19504,SD,Davison
46037,-1,5710,SD,Day
46039,-1,4364,SD,Deuel
46041,-1,5301,SD,Dewey
46043,-1,3002,SD,Douglas
46045,-1,4071,SD,Edmunds
46047,-1,7094,SD,Fall River
46049,-1,2364,SD,Faulk
46051,-1,7356,SD,Grant
46053,-1,4271,SD,Gregory
46055,-1,1937,SD,Haakon
46057,-1,5903,SD,Hamlin
46059,-1,3431,SD,Hand
46061,-1,3331,SD,Hanson
46063,-1,1255,SD,Harding
46065,-1,17022,SD,Hughes
46067,-1,7343,SD,Hutchinson
46069,-1,1420,SD,Hyde
46071,-1,3031,SD,Jackson
46073,-1,2071,SD,Jerauld
46075,-1,1006,SD,Jones
46077,-1,5148,SD,Kingsbury
46079,-1,11200,SD,Lake
46081,-1,24097,SD,Lawrence
46083,-1,44828,SD,Lincoln
46085,-1,3755,SD,Lyman
46087,-1,5618,SD,McCook
46089,-1,2459,SD,McPherson
46091,-1,4656,SD,Marshall
46093,-1,25434,SD,Meade
46095,-1,2048,SD,Mellette
46097,-1,2389,SD,Miner
46099,18,169468,SD,Minnehaha
46101,-1,6486,SD,Moody
46103,12,100948,SD,Pennington
46105,-1,2982,SD,Perkins
46107,-1,2329,SD,Potter
46109,-1,10149,SD,Roberts
46111,-1,2355,SD,Sanborn
46113,-1,13586,SD,Shannon
46115,-1,6415,SD,Spink
46117,-1,2966,SD,Stanley
46119,-1,1373,SD,Sully
46121,-1,9612,SD,Todd
46123,-1,5644,SD,Tripp
46125,-1,8347,SD,Turner
46127,-1,14399,SD,Union
46129,-1,5438,SD,Walworth
46135,-1,22438,SD,Yankton
46137,-1,2801,SD,Ziebach
47001,20,75129,TN,Anderson
47003,-1,45058,TN,Bedford
47005,-1,16489,TN,Benton
47007,-1,12876,TN,Bledsoe
47009,37,123010,TN,Blount
47011,21,98963,TN,Bradley
47013,12,40716,TN,Campbell
47015,-1,13801,TN,Cannon
47017,-1,28522,TN,Carroll
47019,13,57424,TN,Carter
47021,11,39105,TN,Cheatham
47023,-1,17131,TN,Chester
47025,11,32213,TN,Claiborne
47027,-1,7861,TN,Clay
47029,-1,35662,TN,Cocke
47031,-1,52796,TN,Coffee
47033,-1,14586,TN,Crockett
47035,13,56053,TN,Cumberland
47037,103,626681,TN,Davidson
47039,-1,11757,TN,Decatur
47041,-1,18723,TN,DeKalb
47043,-1,49666,TN,Dickson
47045,-1,38335,TN,Dyer
47047,-1,38413,TN,Fayette
47049,-1,17959,TN,Fentress
47051,-1,41052,TN,Franklin
47053,-1,49683,TN,Gibson
47055,-1,29485,TN,Giles
47057,-1,22657,TN,Grainger
47059,12,68831,TN,Greene
47061,-1,13703,TN,Grundy
47063,20,62544,TN,Hamblen
47065,34,336463,TN,Hamilton
47067,-1,6819,TN,Hancock
47069,-1,27253,TN,Hardeman
47071,-1,26026,TN,Hardin
47073,13,56833,TN,Hawkins
47075,-1,18787,TN,Haywood
47077,-1,27769,TN,Henderson
47079,-1,32330,TN,Henry
47081,-1,24690,TN,Hickman
47083,-1,8426,TN,Houston
47085,-1,18538,TN,Humphreys
