County_cd,Deaths,State,County_nm,Year,Month
32003,42,NV,Clark,2012,11
34029,11,NJ,Ocean,2012,11
35001,17,NM,Bernalillo,2012,11
36005,16,NY,Bronx,2012,11
36047,20,NY,Kings,2012,11
36055,12,NY,Monroe,2012,11
36059,17,NY,Nassau,2012,11
36061,14,NY,New York,2012,11
36081,12,NY,Queens,2012,11
36085,10,NY,Richmond,2012,11
36103,19,NY,Suffolk,2012,11
39035,18,OH,Cuyahoga,2012,11
39049,22,OH,Franklin,2012,11
39061,15,OH,Hamilton,2012,11
39113,17,OH,Montgomery,2012,11
40109,15,OK,Oklahoma,2012,11
40143,12,OK,Tulsa,2012,11
41051,17,OR,Multnomah,2012,11
42003,23,PA,Allegheny,2012,11
42017,16,PA,Bucks,2012,11
42045,11,PA,Delaware,2012,11
42091,14,PA,Montgomery,2012,11
42101,31,PA,Philadelphia,2012,11
42129,14,PA,Westmoreland,2012,11
47037,10,TN,Davidson,2012,11
48029,20,TX,Bexar,2012,11
48113,23,TX,Dallas,2012,11
48201,21,TX,Harris,2012,11
48439,13,TX,Tarrant,2012,11
48453,11,TX,Travis,2012,11
49011,10,UT,Davis,2012,11
49035,16,UT,Salt Lake,2012,11
53033,19,WA,King,2012,11
53053,10,WA,Pierce,2012,11
55079,18,WI,Milwaukee,2012,11
04013,39,AZ,Maricopa,2012,12
04019,15,AZ,Pima,2012,12
06001,15,CA,Alameda,2012,12
06013,10,CA,Contra Costa,2012,12
06029,11,CA,Kern,2012,12
06037,62,CA,Los Angeles,2012,12
06059,25,CA,Orange,2012,12
06065,16,CA,Riverside,2012,12
06067,15,CA,Sacramento,2012,12
06071,14,CA,San Bernardino,2012,12
06073,40,CA,San Diego,2012,12
06077,16,CA,San Joaquin,2012,12
06085,16,CA,Santa Clara,2012,12
08031,12,CO,Denver,2012,12
08041,12,CO,El Paso,2012,12
09003,14,CT,Hartford,2012,12
09009,13,CT,New Haven,2012,12
10003,10,DE,New Castle,2012,12
12011,20,FL,Broward,2012,12
12031,13,FL,Duval,2012,12
12057,23,FL,Hillsborough,2012,12
12086,11,FL,Miami-Dade,2012,12
12095,15,FL,Orange,2012,12
12099,10,FL,Palm Beach,2012,12
12103,18,FL,Pinellas,2012,12
17031,45,IL,Cook,2012,12
17043,10,IL,DuPage,2012,12
18097,14,IN,Marion,2012,12
20173,10,KS,Sedgwick,2012,12
21111,22,KY,Jefferson,2012,12
22051,11,LA,Jefferson,2012,12
24005,18,MD,Baltimore,2012,12
24510,13,MD,Baltimo,2012,12
25005,14,MA,Bristol,2012,12
25009,11,MA,Essex,2012,12
25017,17,MA,Middlesex,2012,12
25021,12,MA,Norfolk,2012,12
25025,11,MA,Suffolk,2012,12
25027,10,MA,Worcester,2012,12
26099,21,MI,Macomb,2012,12
26163,22,MI,Wayne,2012,12
29099,10,MO,Jefferson,2012,12
29189,12,MO,St. Louis,2012,12
32003,38,NV,Clark,2012,12
32031,11,NV,Washoe,2012,12
34005,10,NJ,Burlington,2012,12
34013,10,NJ,Essex,2012,12
34023,11,NJ,Middlesex,2012,12
34029,10,NJ,Ocean,2012,12
35001,21,NM,Bernalillo,2012,12
36005,16,NY,Bronx,2012,12
36047,15,NY,Kings,2012,12
36059,16,NY,Nassau,2012,12
36061,14,NY,New York,2012,12
36081,15,NY,Queens,2012,12
36103,24,NY,Suffolk,2012,12
39035,16,OH,Cuyahoga,2012,12
39049,24,OH,Franklin,2012,12
39061,15,OH,Hamilton,2012,12
39095,11,OH,Lucas,2012,12
39113,17,OH,Montgomery,2012,12
40109,14,OK,Oklahoma,2012,12
40143,11,OK,Tulsa,2012,12
41051,10,OR,Multnomah,2012,12
42003,22,PA,Allegheny,2012,12
42045,15,PA,Delaware,2012,12
42091,18,PA,Montgomery,2012,12
42101,44,PA,Philadelphia,2012,12
44007,13,RI,Providence,2012,12
48029,16,TX,Bexar,2012,12
48113,16,TX,Dallas,2012,12
48201,34,TX,Harris,2012,12
48439,21,TX,Tarrant,2012,12
48453,15,TX,Travis,2012,12
49035,27,UT,Salt Lake,2012,12
53033,17,WA,King,2012,12
53053,10,WA,Pierce,2012,12
53061,17,WA,Snohomish,2012,12
53063,11,WA,Spokane,2012,12
55079,17,WI,Milwaukee,2012,12
