County_cd,Deaths,Population,State,County_nm
19059,-1,16986,IA,Dickinson
19061,-1,95211,IA,Dubuque
19063,-1,9964,IA,Emmet
19065,-1,20803,IA,Fayette
19067,-1,16107,IA,Floyd
19069,-1,10523,IA,Franklin
19071,-1,7143,IA,Fremont
19073,-1,9171,IA,Greene
19075,-1,12440,IA,Grundy
19077,-1,10777,IA,Guthrie
19079,-1,15327,IA,Hamilton
19081,-1,11165,IA,Hancock
19083,-1,17353,IA,Hardin
19085,-1,14522,IA,Harrison
19087,-1,20044,IA,Henry
19089,-1,9576,IA,Howard
19091,-1,9720,IA,Humboldt
19093,-1,7091,IA,Ida
19095,-1,16218,IA,Iowa
19097,-1,19693,IA,Jackson
19099,-1,36566,IA,Jasper
19101,-1,17201,IA,Jefferson
19103,13,136865,IA,Johnson
19105,-1,20595,IA,Jones
19107,-1,10397,IA,Keokuk
19109,-1,15373,IA,Kossuth
19111,-1,35610,IA,Lee
19113,21,215255,IA,Linn
19115,-1,11340,IA,Louisa
19117,-1,8754,IA,Lucas
19119,-1,11772,IA,Lyon
19121,-1,15639,IA,Madison
19123,-1,22419,IA,Mahaska
19125,-1,33315,IA,Marion
19127,-1,41053,IA,Marshall
19129,-1,14853,IA,Mills
19131,-1,10746,IA,Mitchell
19133,-1,9138,IA,Monona
19135,-1,8066,IA,Monroe
19137,-1,10567,IA,Montgomery
19139,-1,42884,IA,Muscatine
19141,-1,14161,IA,O'Brien
19143,-1,6180,IA,Osceola
19145,-1,15750,IA,Page
19147,-1,9281,IA,Palo Alto
19149,-1,24888,IA,Plymouth
19151,-1,7161,IA,Pocahontas
19153,59,443821,IA,Polk
19155,13,92887,IA,Pottawattamie
19157,-1,18766,IA,Poweshiek
19159,-1,5082,IA,Ringgold
19161,-1,10177,IA,Sac
19163,28,168840,IA,Scott
19165,-1,12082,IA,Shelby
19167,-1,34339,IA,Sioux
19169,-1,91799,IA,Story
19171,-1,17536,IA,Tama
19173,-1,6237,IA,Taylor
19175,-1,12599,IA,Union
19177,-1,7456,IA,Van Buren
19179,-1,35357,IA,Wapello
19181,-1,46991,IA,Warren
19183,-1,21928,IA,Washington
19185,-1,6364,IA,Wayne
19187,-1,37252,IA,Webster
19189,-1,10634,IA,Winnebago
19191,-1,21042,IA,Winneshiek
19193,10,102330,IA,Woodbury
19195,-1,7525,IA,Worth
19197,-1,13019,IA,Wright
20001,-1,13336,KS,Allen
20003,-1,7912,KS,Anderson
20005,-1,16793,KS,Atchison
20007,-1,4866,KS,Barber
20009,-1,27515,KS,Barton
20011,-1,14844,KS,Bourbon
20013,-1,9879,KS,Brown
20015,12,65781,KS,Butler
20017,-1,2752,KS,Chase
20019,-1,3565,KS,Chautauqua
20021,-1,21201,KS,Cherokee
20023,-1,2677,KS,Cheyenne
20025,-1,2179,KS,Clark
20027,-1,8508,KS,Clay
20029,-1,9407,KS,Cloud
20031,-1,8507,KS,Coffey
20033,-1,1910,KS,Comanche
20035,-1,36262,KS,Cowley
20037,-1,39369,KS,Crawford
20039,-1,2877,KS,Decatur
20041,-1,19731,KS,Dickinson
20043,-1,7869,KS,Doniphan
20045,12,113304,KS,Douglas
20047,-1,2980,KS,Edwards
20049,-1,2678,KS,Elk
20051,-1,29125,KS,Ellis
20053,-1,6471,KS,Ellsworth
20055,-1,37114,KS,Finney
20057,-1,34729,KS,Ford
20059,-1,25859,KS,Franklin
20061,-1,37947,KS,Geary
20063,-1,2722,KS,Gove
20065,-1,2587,KS,Graham
20067,-1,7824,KS,Grant
20069,-1,5983,KS,Gray
20071,-1,1270,KS,Greeley
20073,-1,6440,KS,Greenwood
20075,-1,2635,KS,Hamilton
20077,-1,5859,KS,Harper
20079,-1,34796,KS,Harvey
20081,-1,4196,KS,Haskell
20083,-1,1964,KS,Hodgeman
20085,-1,13417,KS,Jackson
20087,-1,18921,KS,Jefferson
20089,-1,3040,KS,Jewell
20091,44,559515,KS,Johnson
20093,-1,3983,KS,Kearny
20095,-1,7831,KS,Kingman
20097,-1,2505,KS,Kiowa
20099,-1,21206,KS,Labette
20101,-1,1701,KS,Lane
20103,10,77713,KS,Leavenworth
20105,-1,3170,KS,Lincoln
20107,-1,9482,KS,Linn
20109,-1,2792,KS,Logan
20111,-1,33534,KS,Lyon
20113,-1,29341,KS,McPherson
20115,-1,12379,KS,Marion
20117,-1,10065,KS,Marshall
20119,-1,4397,KS,Meade
20121,-1,32622,KS,Miami
20123,-1,6334,KS,Mitchell
20125,-1,34447,KS,Montgomery
20127,-1,5852,KS,Morris
20129,-1,3133,KS,Morton
20131,-1,10117,KS,Nemaha
20133,-1,16462,KS,Neosho
20135,-1,3083,KS,Ness
20137,-1,5597,KS,Norton
20139,-1,16170,KS,Osage
20141,-1,3818,KS,Osborne
20143,-1,6062,KS,Ottawa
20145,-1,6894,KS,Pawnee
20147,-1,5516,KS,Phillips
20149,-1,22335,KS,Pottawatomie
20151,-1,9772,KS,Pratt
20153,-1,2540,KS,Rawlins
20155,-1,64245,KS,Reno
20157,-1,4847,KS,Republic
20159,-1,10000,KS,Rice
20161,10,76273,KS,Riley
20163,-1,5212,KS,Rooks
20165,-1,3208,KS,Rush
20167,-1,6978,KS,Russell
20169,-1,55838,KS,Saline
20171,-1,4870,KS,Scott
20173,73,503945,KS,Sedgwick
20175,-1,23403,KS,Seward
20177,20,178980,KS,Shawnee
20179,-1,2531,KS,Sheridan
20181,-1,6106,KS,Sherman
20183,-1,3751,KS,Smith
20185,-1,4343,KS,Stafford
20187,-1,2163,KS,Stanton
20189,-1,5748,KS,Stevens
20191,-1,23701,KS,Sumner
20193,-1,7938,KS,Thomas
20195,-1,2969,KS,Trego
20197,-1,7007,KS,Wabaunsee
20199,-1,1528,KS,Wallace
20201,-1,5726,KS,Washington
20203,-1,2230,KS,Wichita
20205,-1,9126,KS,Wilson
20207,-1,3267,KS,Woodson
20209,20,159360,KS,Wyandotte
21001,-1,18931,KY,Adair
21003,-1,20232,KY,Allen
21005,-1,21660,KY,Anderson
21007,-1,8311,KY,Ballard
21009,-1,42645,KY,Barren
21011,-1,11802,KY,Bath
21013,11,28247,KY,Bell
21015,32,122847,KY,Boone
21017,-1,19985,KY,Bourbon
21019,10,49256,KY,Boyd
21021,-1,28993,KY,Boyle
21023,-1,8468,KY,Bracken
21025,-1,13657,KY,Breathitt
21027,-1,20095,KY,Breckinridge
21029,22,75947,KY,Bullitt
21031,-1,12794,KY,Butler
21033,-1,12938,KY,Caldwell
21035,-1,38057,KY,Calloway
21037,57,90780,KY,Campbell
21039,-1,5042,KY,Carlisle
21041,-1,10869,KY,Carroll
21043,-1,27473,KY,Carter
21045,-1,16081,KY,Casey
21047,-1,75638,KY,Christian
21049,19,35752,KY,Clark
21051,-1,21565,KY,Clay
21053,10,10243,KY,Clinton
21055,-1,9259,KY,Crittenden
21057,-1,6861,KY,Cumberland
21059,14,97886,KY,Daviess
21061,-1,12141,KY,Edmonson
21063,-1,7761,KY,Elliott
21065,11,14488,KY,Estill
21067,54,305201,KY,Fayette
21069,-1,14547,KY,Fleming
21071,17,39232,KY,Floyd
21073,-1,49514,KY,Franklin
21075,-1,6536,KY,Fulton
21077,-1,8491,KY,Gallatin
21079,-1,16953,KY,Garrard
21081,13,24489,KY,Grant
21083,-1,37535,KY,Graves
21085,-1,25864,KY,Grayson
21087,-1,11317,KY,Green
21089,-1,36647,KY,Greenup
21091,-1,8666,KY,Hancock
21093,13,107173,KY,Hardin
21095,14,28715,KY,Harlan
21097,-1,18602,KY,Harrison
21099,-1,18409,KY,Hart
21101,-1,46445,KY,Henderson
21103,-1,15325,KY,Henry
21105,-1,4751,KY,Hickman
21107,-1,46707,KY,Hopkins
21109,-1,13315,KY,Jackson
21111,179,751342,KY,Jefferson
21113,-1,49550,KY,Jessamine
21115,-1,23441,KY,Johnson
21117,61,161297,KY,Kenton
21119,12,16124,KY,Knott
21121,13,31741,KY,Knox
21123,-1,14093,KY,Larue
21125,16,59603,KY,Laurel
21127,-1,15846,KY,Lawrence
21129,-1,7551,KY,Lee
21131,11,11170,KY,Leslie
21133,11,24039,KY,Letcher
21135,-1,13754,KY,Lewis
21137,-1,24431,KY,Lincoln
21139,-1,9448,KY,Livingston
21141,-1,26682,KY,Logan
21143,-1,8440,KY,Lyon
21145,19,65635,KY,McCracken
21147,-1,18058,KY,McCreary
21149,-1,9526,KY,McLean
21151,20,85517,KY,Madison
21153,-1,13050,KY,Magoffin
21155,-1,19974,KY,Marion
21157,-1,31289,KY,Marshall
21159,-1,12788,KY,Martin
21161,-1,17458,KY,Mason
21163,-1,29301,KY,Meade
21165,-1,6323,KY,Menifee
21167,-1,21373,KY,Mercer
21169,-1,9999,KY,Metcalfe
21171,-1,10844,KY,Monroe
21173,-1,26894,KY,Montgomery
21175,-1,13531,KY,Morgan
21177,-1,31377,KY,Muhlenberg
21179,-1,44376,KY,Nelson
21181,-1,7027,KY,Nicholas
21183,-1,24056,KY,Ohio
21185,-1,62104,KY,Oldham
21187,-1,10754,KY,Owen
21189,-1,4691,KY,Owsley
21191,-1,14523,KY,Pendleton
21193,16,28376,KY,Perry
21195,31,64645,KY,Pike
21197,-1,12483,KY,Powell
21199,19,63508,KY,Pulaski
21201,-1,2220,KY,Robertson
21203,-1,17084,KY,Rockcastle
21205,-1,23873,KY,Rowan
21207,-1,17566,KY,Russell
21209,11,49066,KY,Scott
21211,-1,43651,KY,Shelby
21213,-1,17592,KY,Simpson
21215,-1,17426,KY,Spencer
21217,10,25077,KY,Taylor
21219,-1,12639,KY,Todd
21221,-1,14409,KY,Trigg
21223,-1,8830,KY,Trimble
21225,-1,15114,KY,Union
21227,18,117040,KY,Warren
21229,-1,11879,KY,Washington
21231,-1,20789,KY,Wayne
21233,-1,13476,KY,Webster
21235,28,35621,KY,Whitley
21237,-1,7205,KY,Wolfe
21239,-1,25072,KY,Woodford
22001,-1,61884,LA,Acadia
22003,-1,25566,LA,Allen
22005,15,112235,LA,Ascension
22007,-1,23089,LA,Assumption
22009,-1,41612,LA,Avoyelles
22011,-1,36313,LA,Beauregard
22013,-1,14167,LA,Bienville
22015,-1,123165,LA,Bossier
22017,15,257396,LA,Caddo
22019,25,194563,LA,Calcasieu
22021,-1,10012,LA,Caldwell
22023,-1,6627,LA,Cameron
22025,-1,10263,LA,Catahoula
22027,-1,16851,LA,Claiborne
22029,-1,20458,LA,Concordia
22031,-1,26991,LA,De Soto
22033,29,443039,LA,East Baton Rouge
22035,-1,7573,LA,East Carroll
22037,-1,19943,LA,East Feliciana
22039,-1,33754,LA,Evangeline
22041,-1,20605,LA,Franklin
22043,-1,22404,LA,Grant
22045,-1,73890,LA,Iberia
22047,-1,33319,LA,Iberville
22049,-1,16237,LA,Jackson
22051,87,434312,LA,Jefferson
22053,-1,31441,LA,Jefferson Davis
22055,37,227083,LA,Lafayette
22057,12,97074,LA,Lafourche
22059,-1,14877,LA,LaSalle
22061,-1,47123,LA,Lincoln
22063,25,131940,LA,Livingston
22065,-1,12206,LA,Madison
22067,-1,27454,LA,Morehouse
22069,-1,39491,LA,Natchitoches
22071,72,370138,LA,Orleans
22073,19,155342,LA,Ouachita
22075,-1,23893,LA,Plaquemines
22077,-1,22706,LA,Pointe Coupee
22079,12,132184,LA,Rapides
22081,-1,9032,LA,Red River
22083,-1,20912,LA,Richland
22085,-1,24310,LA,Sabine
22087,15,41519,LA,St. Bernard
22089,-1,52484,LA,St. Charles
22091,-1,11036,LA,St. Helena
22093,-1,21665,LA,St. James
22095,-1,44760,LA,St. John the Baptist
22097,-1,83490,LA,St. Landry
22099,-1,52729,LA,St. Martin
22101,-1,53554,LA,St. Mary
22103,44,239323,LA,St. Tammany
22105,11,123655,LA,Tangipahoa
22107,-1,4965,LA,Tensas
22109,19,111804,LA,Terrebonne
22111,-1,22506,LA,Union
22113,-1,58637,LA,Vermilion
22115,-1,54179,LA,Vernon
22117,15,46641,LA,Washington
22119,-1,40919,LA,Webster
22121,-1,24096,LA,West Baton Rouge
22123,-1,11497,LA,West Carroll
22125,-1,15442,LA,West Feliciana
22127,-1,15054,LA,Winn
23001,12,107539,ME,Androscoggin
23003,-1,70774,ME,Aroostook
23005,42,284133,ME,Cumberland
23007,-1,30629,ME,Franklin
23009,-1,54542,ME,Hancock
23011,14,121636,ME,Kennebec
23013,-1,39639,ME,Knox
23015,-1,34222,ME,Lincoln
23017,-1,57490,ME,Oxford
23019,12,153589,ME,Penobscot
23021,-1,17258,ME,Piscataquis
23023,-1,35109,ME,Sagadahoc
23025,-1,51854,ME,Somerset
23027,-1,38914,ME,Waldo
23029,-1,32514,ME,Washington
23031,25,199053,ME,York
24001,12,73975,MD,Allegany
24003,80,550641,MD,Anne Arundel
24005,159,818282,MD,Baltimore
24009,15,89685,MD,Calvert
24011,-1,32640,MD,Caroline
24013,30,167191,MD,Carroll
24015,28,101776,MD,Cecil
24017,16,150770,MD,Charles
24019,-1,32476,MD,Dorchester
24021,31,239610,MD,Frederick
24023,-1,29904,MD,Garrett
24025,50,248661,MD,Harford
24027,30,299605,MD,Howard
24029,-1,19986,MD,Kent
24031,57,1006218,MD,Montgomery
24033,58,882465,MD,Prince George's
24035,-1,48520,MD,Queen Anne's
24037,11,109071,MD,St. Mary's
24039,-1,26117,MD,Somerset
24041,-1,38055,MD,Talbot
24043,27,149215,MD,Washington
24045,18,100555,MD,Wicomico
24047,-1,51511,MD,Worcester
24510,178,622722,MD,Baltimo
25001,23,214915,MA,Barnstable
25003,22,130201,MA,Berkshire
25005,108,551341,MA,Bristol
25007,-1,16793,MA,Dukes
25009,108,757163,MA,Essex
25011,10,71536,MA,Franklin
25013,73,466578,MA,Hampden
25015,13,160418,MA,Hampshire
25017,152,1540330,MA,Middlesex
25019,-1,10312,MA,Nantucket
25021,80,683121,MA,Norfolk
25023,65,499622,MA,Plymouth
25025,99,749469,MA,Suffolk
25027,105,806209,MA,Worcester
26001,-1,10609,MI,Alcona
26003,-1,9495,MI,Alger
26005,-1,111929,MI,Allegan
26007,-1,29208,MI,Alpena
26009,-1,23336,MI,Antrim
26011,-1,15495,MI,Arenac
26013,-1,8708,MI,Baraga
26015,-1,59068,MI,Barry
26017,26,107091,MI,Bay
26019,-1,17389,MI,Benzie
26021,22,156093,MI,Berrien
26023,-1,43771,MI,Branch
26025,36,134777,MI,Calhoun
26027,-1,52050,MI,Cass
26029,-1,26107,MI,Charlevoix
26031,-1,25782,MI,Cheboygan
26033,-1,39035,MI,Chippewa
26035,-1,30791,MI,Clare
26037,-1,76459,MI,Clinton
26039,-1,13988,MI,Crawford
26041,-1,36838,MI,Delta
26043,-1,26211,MI,Dickinson
26045,10,107960,MI,Eaton
26047,-1,32891,MI,Emmet
26049,72,418029,MI,Genesee
26051,-1,25511,MI,Gladwin
26053,-1,16033,MI,Gogebic
26055,13,88998,MI,Grand Traverse
26057,-1,42039,MI,Gratiot
26059,-1,46297,MI,Hillsdale
26061,-1,36729,MI,Houghton
26063,-1,32476,MI,Huron
26065,32,282363,MI,Ingham
26067,-1,63910,MI,Ionia
26069,-1,25387,MI,Iosco
26071,-1,11573,MI,Iron
26073,-1,70660,MI,Isabella
26075,-1,160102,MI,Jackson
26077,27,255251,MI,Kalamazoo
26079,-1,17097,MI,Kalkaska
26081,67,615041,MI,Kent
26083,-1,2208,MI,Keweenaw
26085,-1,11474,MI,Lake
26087,12,88221,MI,Lapeer
26089,-1,21609,MI,Leelanau
26091,14,98994,MI,Lenawee
26093,28,183059,MI,Livingston
26095,-1,6497,MI,Luce
26097,-1,11135,MI,Mackinac
26099,175,848588,MI,Macomb
26101,-1,24639,MI,Manistee
26103,-1,67814,MI,Marquette
26105,-1,28672,MI,Mason
26107,-1,43515,MI,Mecosta
26109,-1,23734,MI,Menominee
26111,12,83678,MI,Midland
26113,-1,15039,MI,Missaukee
26115,42,150862,MI,Monroe
26117,-1,63103,MI,Montcalm
26119,-1,9491,MI,Montmorency
26121,21,170126,MI,Muskegon
26123,-1,47976,MI,Newaygo
26125,102,1221138,MI,Oakland
26127,-1,26246,MI,Oceana
26129,-1,21424,MI,Ogemaw
26131,-1,6417,MI,Ontonagon
26133,-1,23274,MI,Osceola
26135,-1,8596,MI,Oscoda
26137,-1,24039,MI,Otsego
26139,21,270146,MI,Ottawa
26141,-1,13119,MI,Presque Isle
26143,-1,24131,MI,Roscommon
26145,23,198352,MI,Saginaw
26147,28,160572,MI,St. Clair
26149,-1,60946,MI,St. Joseph
26151,-1,42344,MI,Sanilac
26153,-1,8358,MI,Schoolcraft
26155,-1,69263,MI,Shiawassee
26157,-1,54716,MI,Tuscola
26159,12,75268,MI,Van Buren
26161,35,351299,MI,Washtenaw
26163,296,1791995,MI,Wayne
26165,-1,32584,MI,Wexford
27001,-1,15930,MN,Aitkin
27003,45,335978,MN,Anoka
27005,-1,33042,MN,Becker
27007,-1,45226,MN,Beltrami
27009,-1,38883,MN,Benton
27011,-1,5168,MN,Big Stone
27013,-1,65049,MN,Blue Earth
27015,-1,25412,MN,Brown
27017,-1,35317,MN,Carlton
27019,-1,93896,MN,Carver
27021,-1,28425,MN,Cass
27023,-1,12155,MN,Chippewa
27025,-1,53490,MN,Chisago
27027,-1,60210,MN,Clay
27029,-1,8670,MN,Clearwater
27031,-1,5183,MN,Cook
27033,-1,11636,MN,Cottonwood
27035,-1,62866,MN,Crow Wing
27037,30,404893,MN,Dakota
27039,-1,20248,MN,Dodge
27041,-1,36446,MN,Douglas
27043,-1,14250,MN,Faribault
27045,-1,20893,MN,Fillmore
27047,-1,31035,MN,Freeborn
27049,-1,46399,MN,Goodhue
27051,-1,5945,MN,Grant
27053,131,1184361,MN,Hennepin
27055,-1,18815,MN,Houston
27057,-1,20472,MN,Hubbard
27059,-1,38242,MN,Isanti
27061,-1,45231,MN,Itasca
27063,-1,10288,MN,Jackson
27065,-1,15992,MN,Kanabec
27067,-1,42452,MN,Kandiyohi
27069,-1,4506,MN,Kittson
27071,-1,13190,MN,Koochiching
27073,-1,7122,MN,Lac qui Parle
27075,-1,10844,MN,Lake
27077,-1,3956,MN,Lake of the Woods
27079,-1,27643,MN,Le Sueur
27081,-1,5805,MN,Lincoln
27083,-1,25625,MN,Lyon
27085,-1,36013,MN,McLeod
27087,-1,5515,MN,Mahnomen
27089,-1,9468,MN,Marshall
27091,-1,20476,MN,Martin
27093,-1,23057,MN,Meeker
27095,-1,25727,MN,Mille Lacs
27097,-1,33085,MN,Morrison
27099,-1,39332,MN,Mower
27101,-1,8588,MN,Murray
27103,-1,32960,MN,Nicollet
27105,-1,21708,MN,Nobles
27107,-1,6645,MN,Norman
27109,14,147066,MN,Olmsted
27111,-1,57339,MN,Otter Tail
27113,-1,14091,MN,Pennington
27115,-1,29218,MN,Pine
27117,-1,9380,MN,Pipestone
27119,-1,31492,MN,Polk
27121,-1,10929,MN,Pope
27123,70,521142,MN,Ramsey
27125,-1,4083,MN,Red Lake
27127,-1,15877,MN,Redwood
27129,-1,15348,MN,Renville
27131,-1,64885,MN,Rice
27133,-1,9559,MN,Rock
27135,-1,15503,MN,Roseau
27137,22,200351,MN,St. Louis
27139,-1,135233,MN,Scott
27141,12,89518,MN,Sherburne
27143,-1,15114,MN,Sibley
27145,-1,151812,MN,Stearns
27147,-1,36295,MN,Steele
27149,-1,9738,MN,Stevens
27151,-1,9618,MN,Swift
27153,-1,24547,MN,Todd
27155,-1,3426,MN,Traverse
27157,-1,21396,MN,Wabasha
27159,-1,13690,MN,Wadena
27161,-1,19199,MN,Waseca
27163,15,244011,MN,Washington
27165,-1,11121,MN,Watonwan
27167,-1,6616,MN,Wilkin
27169,-1,51368,MN,Winona
27171,-1,127377,MN,Wright
27173,-1,10180,MN,Yellow Medicine
28001,-1,32180,MS,Adams
28003,-1,37243,MS,Alcorn
28005,-1,12964,MS,Amite
28007,-1,19105,MS,Attala
28009,-1,8654,MS,Benton
28011,-1,34059,MS,Bolivar
28013,-1,14846,MS,Calhoun
28015,-1,10409,MS,Carroll
28017,-1,17455,MS,Chickasaw
28019,-1,8357,MS,Choctaw
28021,-1,9380,MS,Claiborne
28023,-1,16500,MS,Clarke
28025,-1,20384,MS,Clay
28027,-1,25646,MS,Coahoma
28029,-1,28956,MS,Copiah
28031,-1,19553,MS,Covington
28033,16,166405,MS,DeSoto
28035,-1,76613,MS,Forrest
28037,-1,7884,MS,Franklin
28039,-1,22911,MS,George
28041,-1,14290,MS,Greene
28043,-1,21610,MS,Grenada
28045,-1,45331,MS,Hancock
28047,42,193692,MS,Harrison
28049,-1,247694,MS,Hinds
28051,-1,19076,MS,Holmes
28053,-1,9215,MS,Humphreys
28055,-1,1411,MS,Issaquena
28057,-1,23392,MS,Itawamba
28059,28,139999,MS,Jackson
28061,-1,16547,MS,Jasper
28063,-1,7656,MS,Jefferson
28065,-1,12093,MS,Jefferson Davis
28067,10,68328,MS,Jones
28069,-1,10351,MS,Kemper
28071,-1,50367,MS,Lafayette
28073,-1,57862,MS,Lamar
28075,-1,80266,MS,Lauderdale
28077,-1,12612,MS,Lawrence
28079,-1,23235,MS,Leake
28081,11,85093,MS,Lee
28083,-1,30781,MS,Leflore
28085,-1,34835,MS,Lincoln
28087,-1,59680,MS,Lowndes
28089,-1,98549,MS,Madison
28091,-1,26365,MS,Marion
28093,-1,36558,MS,Marshall
28095,-1,36396,MS,Monroe
28097,-1,10561,MS,Montgomery
28099,-1,29683,MS,Neshoba
28101,-1,21596,MS,Newton
28103,-1,11175,MS,Noxubee
28105,-1,48978,MS,Oktibbeha
28107,-1,34444,MS,Panola
28109,14,55092,MS,Pearl River
28111,-1,12084,MS,Perry
28113,-1,40099,MS,Pike
28115,-1,30347,MS,Pontotoc
28117,-1,25329,MS,Prentiss
28119,-1,7802,MS,Quitman
28121,20,145598,MS,Rankin
28123,-1,28262,MS,Scott
28125,-1,4793,MS,Sharkey
28127,-1,27384,MS,Simpson
28129,-1,16348,MS,Smith
28131,-1,18053,MS,Stone
28133,-1,28417,MS,Sunflower
28135,-1,15100,MS,Tallahatchie
28137,-1,28513,MS,Tate
28139,-1,21956,MS,Tippah
28141,-1,19603,MS,Tishomingo
28143,-1,10449,MS,Tunica
28145,-1,27369,MS,Union
28147,-1,15090,MS,Walthall
28149,-1,48194,MS,Warren
28151,-1,50055,MS,Washington
28153,-1,20637,MS,Wayne
28155,-1,10056,MS,Webster
28157,-1,9465,MS,Wilkinson
28159,-1,18973,MS,Winston
28161,-1,12369,MS,Yalobusha
28163,-1,28283,MS,Yazoo
29001,-1,25680,MO,Adair
29003,-1,17390,MO,Andrew
29005,-1,5518,MO,Atchison
29007,-1,25627,MO,Audrain
29009,-1,35673,MO,Barry
29011,-1,12348,MO,Barton
29013,-1,16696,MO,Bates
29015,-1,18939,MO,Benton
29017,-1,12395,MO,Bollinger
29019,18,168746,MO,Boone
29021,10,89858,MO,Buchanan
29023,11,43004,MO,Butler
29025,-1,9117,MO,Caldwell
29027,-1,44442,MO,Callaway
29029,-1,43914,MO,Camden
29031,-1,77171,MO,Cape Girardeau
29033,-1,9096,MO,Carroll
29035,-1,6256,MO,Carter
29037,-1,100521,MO,Cass
29039,-1,13830,MO,Cedar
29041,-1,7665,MO,Chariton
29043,15,79762,MO,Christian
29045,-1,6978,MO,Clark
29047,30,227530,MO,Clay
29049,-1,20474,MO,Clinton
29051,-1,76371,MO,Cole
29053,-1,17534,MO,Cooper
29055,-1,24779,MO,Crawford
29057,-1,7561,MO,Dade
29059,-1,16781,MO,Dallas
29061,-1,8268,MO,Daviess
29063,-1,12875,MO,DeKalb
29065,-1,15617,MO,Dent
29067,-1,13594,MO,Douglas
29069,14,31860,MO,Dunklin
29071,18,101335,MO,Franklin
29073,-1,14985,MO,Gasconade
29075,-1,6803,MO,Gentry
29077,49,280729,MO,Greene
29079,-1,10343,MO,Grundy
29081,-1,8734,MO,Harrison
29083,-1,22170,MO,Henry
29085,-1,9388,MO,Hickory
29087,-1,4663,MO,Holt
29089,-1,10189,MO,Howard
29091,-1,40580,MO,Howell
29093,-1,10419,MO,Iron
29095,109,677321,MO,Jackson
29097,12,115406,MO,Jasper
29099,61,220185,MO,Jefferson
29101,-1,54465,MO,Johnson
29103,-1,4089,MO,Knox
29105,-1,35420,MO,Laclede
29107,-1,33108,MO,Lafayette
29109,-1,38380,MO,Lawrence
29111,-1,10159,MO,Lewis
29113,12,53348,MO,Lincoln
29115,-1,12481,MO,Linn
29117,-1,15055,MO,Livingston
29119,-1,22931,MO,McDonald
29121,-1,15552,MO,Macon
29123,-1,12464,MO,Madison
29125,-1,9053,MO,Maries
29127,-1,28806,MO,Marion
29129,-1,3719,MO,Mercer
29131,-1,24716,MO,Miller
29133,-1,14298,MO,Mississippi
29135,-1,15673,MO,Moniteau
29137,-1,8677,MO,Monroe
29139,-1,12021,MO,Montgomery
29141,-1,20136,MO,Morgan
29143,-1,18493,MO,New Madrid
29145,-1,59071,MO,Newton
29147,-1,23377,MO,Nodaway
29149,-1,11007,MO,Oregon
29151,-1,13864,MO,Osage
29153,-1,9612,MO,Ozark
29155,-1,18106,MO,Pemiscot
29157,-1,19042,MO,Perry
29159,-1,42280,MO,Pettis
29161,11,45201,MO,Phelps
29163,-1,18530,MO,Pike
29165,12,92153,MO,Platte
29167,-1,31078,MO,Polk
29169,10,53412,MO,Pulaski
29171,-1,4941,MO,Putnam
29173,-1,10265,MO,Ralls
29175,-1,25313,MO,Randolph
29177,-1,23063,MO,Ray
29179,-1,6663,MO,Reynolds
29181,-1,14043,MO,Ripley
29183,44,369102,MO,St. Charles
29185,-1,9522,MO,St. Clair
29186,-1,17859,MO,Ste. Genevieve
29187,31,65856,MO,St. Francois
29189,151,1000530,MO,St. Louis
29195,-1,23473,MO,Saline
29197,-1,4390,MO,Schuyler
29199,-1,4889,MO,Scotland
29201,-1,39138,MO,Scott
29203,-1,8324,MO,Shannon
29205,-1,6238,MO,Shelby
29207,-1,29843,MO,Stoddard
29209,-1,31619,MO,Stone
29211,-1,6559,MO,Sullivan
29213,-1,52939,MO,Taney
29215,-1,25757,MO,Texas
29217,-1,20783,MO,Vernon
29219,-1,32791,MO,Warren
29221,-1,25108,MO,Washington
29223,-1,13378,MO,Wayne
29225,-1,36343,MO,Webster
29227,-1,2084,MO,Worth
29229,-1,18620,MO,Wright
29510,70,319085,MO,St. Lou
30001,-1,9353,MT,Beaverhead
30003,-1,13003,MT,Big Horn
30005,-1,6650,MT,Blaine
30007,-1,5742,MT,Broadwater
30009,-1,10122,MT,Carbon
30011,-1,1175,MT,Carter
30013,-1,81767,MT,Cascade
30015,-1,5933,MT,Chouteau
30017,-1,11836,MT,Custer
30019,-1,1785,MT,Daniels
30021,-1,9252,MT,Dawson
30023,-1,9224,MT,Deer Lodge
30025,-1,3026,MT,Fallon
30027,-1,11450,MT,Fergus
30029,12,91617,MT,Flathead
30031,-1,92595,MT,Gallatin
30033,-1,1263,MT,Garfield
30035,-1,13663,MT,Glacier
30037,-1,844,MT,Golden Valley
30039,-1,3108,MT,Granite
30041,-1,16430,MT,Hill
30043,-1,11395,MT,Jefferson
30045,-1,2024,MT,Judith Basin
30047,-1,29036,MT,Lake
30049,-1,64859,MT,Lewis and Clark
30051,-1,2397,MT,Liberty
30053,-1,19483,MT,Lincoln
30055,-1,1699,MT,McCone
30057,-1,7718,MT,Madison
30059,-1,1903,MT,Meagher
30061,-1,4173,MT,Mineral
30063,19,111092,MT,Missoula
30065,-1,4679,MT,Musselshell
30067,-1,15587,MT,Park
30069,-1,508,MT,Petroleum
30071,-1,4123,MT,Phillips
30073,-1,6182,MT,Pondera
30075,-1,1763,MT,Powder River
30077,-1,7088,MT,Powell
30079,-1,1155,MT,Prairie
30081,-1,40622,MT,Ravalli
30083,-1,10801,MT,Richland
