County_cd,Deaths,Population,State,County_nm
30077,-1,7115,MT,Powell
30079,-1,1098,MT,Prairie
30081,-1,39555,MT,Ravalli
30083,-1,9267,MT,Richland
30085,-1,10285,MT,Roosevelt
30087,-1,9057,MT,Rosebud
30089,-1,11178,MT,Sanders
30091,-1,3507,MT,Sheridan
30093,-1,33441,MT,Silver Bow
30095,-1,8659,MT,Stillwater
30097,-1,3697,MT,Sweet Grass
30099,-1,6110,MT,Teton
30101,-1,5085,MT,Toole
30103,-1,759,MT,Treasure
30105,-1,7272,MT,Valley
30107,-1,2035,MT,Wheatland
30109,-1,984,MT,Wibaux
30111,15,139582,MT,Yellowstone
31001,-1,30910,NE,Adams
31003,-1,6836,NE,Antelope
31005,-1,450,NE,Arthur
31007,-1,733,NE,Banner
31009,-1,493,NE,Blaine
31011,-1,5623,NE,Boone
31013,-1,11338,NE,Box Butte
31015,-1,2143,NE,Boyd
31017,-1,3319,NE,Brown
31019,-1,44645,NE,Buffalo
31021,-1,7122,NE,Burt
31023,-1,8396,NE,Butler
31025,-1,25240,NE,Cass
31027,-1,9060,NE,Cedar
31029,-1,3965,NE,Chase
31031,-1,5927,NE,Cherry
31033,-1,9943,NE,Cheyenne
31035,-1,6609,NE,Clay
31037,-1,9993,NE,Colfax
31039,-1,9440,NE,Cuming
31041,-1,11090,NE,Custer
31043,-1,20295,NE,Dakota
31045,-1,9040,NE,Dawes
31047,-1,24291,NE,Dawson
31049,-1,1969,NE,Deuel
31051,-1,5987,NE,Dixon
31053,-1,36597,NE,Dodge
31055,34,493757,NE,Douglas
31057,-1,2051,NE,Dundy
31059,-1,6053,NE,Fillmore
31061,-1,3352,NE,Franklin
31063,-1,2879,NE,Frontier
31065,-1,5016,NE,Furnas
31067,-1,22875,NE,Gage
31069,-1,2120,NE,Garden
31071,-1,1984,NE,Garfield
31073,-1,2075,NE,Gosper
31075,-1,677,NE,Grant
31077,-1,2578,NE,Greeley
31079,-1,55190,NE,Hall
31081,-1,9196,NE,Hamilton
31083,-1,3522,NE,Harlan
31085,-1,994,NE,Hayes
31087,-1,2956,NE,Hitchcock
31089,-1,10613,NE,Holt
31091,-1,751,NE,Hooker
31093,-1,6357,NE,Howard
31095,-1,7970,NE,Jefferson
31097,-1,5257,NE,Johnson
31099,-1,6614,NE,Kearney
31101,-1,8381,NE,Keith
31103,-1,892,NE,Keya Paha
31105,-1,3879,NE,Kimball
31107,-1,8846,NE,Knox
31109,16,272286,NE,Lancaster
31111,-1,35973,NE,Lincoln
31113,-1,756,NE,Logan
31115,-1,635,NE,Loup
31117,-1,518,NE,McPherson
31119,-1,35415,NE,Madison
31121,-1,7813,NE,Merrick
31123,-1,5090,NE,Morrill
31125,-1,3807,NE,Nance
31127,-1,7311,NE,Nemaha
31129,-1,4709,NE,Nuckolls
31131,-1,15753,NE,Otoe
31133,-1,2802,NE,Pawnee
31135,-1,3041,NE,Perkins
31137,-1,9405,NE,Phelps
31139,-1,7416,NE,Pierce
31141,-1,31100,NE,Platte
31143,-1,5409,NE,Polk
31145,-1,11194,NE,Red Willow
31147,-1,8642,NE,Richardson
31149,-1,1552,NE,Rock
31151,-1,13987,NE,Saline
31153,-1,144070,NE,Sarpy
31155,-1,20411,NE,Saunders
31157,-1,36223,NE,Scotts Bluff
31159,-1,16654,NE,Seward
31161,-1,5649,NE,Sheridan
31163,-1,3148,NE,Sherman
31165,-1,1409,NE,Sioux
31167,-1,6363,NE,Stanton
31169,-1,5312,NE,Thayer
31171,-1,659,NE,Thomas
31173,-1,6947,NE,Thurston
31175,-1,4367,NE,Valley
31177,-1,20056,NE,Washington
31179,-1,9720,NE,Wayne
31181,-1,3846,NE,Webster
31183,-1,826,NE,Wheeler
31185,-1,14130,NE,York
32001,-1,24842,NV,Churchill
32003,343,1803774,NV,Clark
32005,-1,46855,NV,Douglas
32007,-1,46108,NV,Elko
32009,-1,883,NV,Esmeralda
32011,-1,1579,NV,Eureka
32013,-1,15420,NV,Humboldt
32015,-1,5307,NV,Lander
32017,-1,4729,NV,Lincoln
32019,-1,49827,NV,Lyon
32021,-1,4864,NV,Mineral
32023,-1,42530,NV,Nye
32027,-1,6653,NV,Pershing
32029,-1,3913,NV,Storey
32031,64,400453,NV,Washoe
32033,-1,9511,NV,White Pine
32510,11,55410,NV,Cars
33001,-1,60105,NH,Belknap
33003,-1,47421,NH,Carroll
33005,10,77658,NH,Cheshire
33007,-1,33814,NH,Coos
33009,-1,87236,NH,Grafton
33011,50,398169,NH,Hillsborough
33013,12,146609,NH,Merrimack
33015,34,293618,NH,Rockingham
33017,13,120363,NH,Strafford
33019,-1,43396,NH,Sullivan
34001,40,271759,NJ,Atlantic
34003,49,889406,NJ,Bergen
34005,52,448373,NJ,Burlington
34007,143,513195,NJ,Camden
34009,28,98695,NJ,Cape May
34011,19,153371,NJ,Cumberland
34013,96,781027,NJ,Essex
34015,86,280015,NJ,Gloucester
34017,42,613577,NJ,Hudson
34019,-1,128535,NJ,Hunterdon
34021,10,362840,NJ,Mercer
34023,46,786890,NJ,Middlesex
34025,56,626934,NJ,Monmouth
34027,27,487486,NJ,Morris
34029,36,561302,NJ,Ocean
34031,36,492730,NJ,Passaic
34033,18,65831,NJ,Salem
34035,18,314993,NJ,Somerset
34037,10,150508,NJ,Sussex
34039,22,525153,NJ,Union
34041,-1,109059,NJ,Warren
35001,171,628632,NM,Bernalillo
35003,-1,3573,NM,Catron
35005,18,62486,NM,Chaves
35006,-1,27032,NM,Cibola
35007,-1,13982,NM,Colfax
35009,-1,47018,NM,Curry
35011,-1,1994,NM,DeBaca
35013,30,193701,NM,Dona Ana
35015,13,51366,NM,Eddy
35017,-1,29503,NM,Grant
35019,-1,4701,NM,Guadalupe
35021,-1,749,NM,Harding
35023,-1,4921,NM,Hidalgo
35025,-1,59541,NM,Lea
35027,-1,20588,NM,Lincoln
35028,-1,18477,NM,Los Alamos
35029,-1,25303,NM,Luna
35031,-1,70541,NM,McKinley
35033,-1,4992,NM,Mora
35035,14,62200,NM,Otero
35037,-1,9036,NM,Quay
35039,20,40335,NM,Rio Arriba
35041,-1,19186,NM,Roosevelt
35043,15,114231,NM,Sandoval
35045,14,125028,NM,San Juan
35047,-1,29388,NM,San Miguel
35049,25,138786,NM,Santa Fe
35051,-1,11997,NM,Sierra
35053,-1,18081,NM,Socorro
35055,-1,32170,NM,Taos
35057,-1,16728,NM,Torrance
35059,-1,4210,NM,Union
35061,25,71661,NM,Valencia
36001,19,303997,NY,Albany
36003,-1,49359,NY,Allegany
36005,193,1348164,NY,Bronx
36007,-1,200905,NY,Broome
36009,-1,81342,NY,Cattaraugus
36011,-1,80892,NY,Cayuga
36013,-1,135640,NY,Chautauqua
36015,10,88732,NY,Chemung
36017,-1,51391,NY,Chenango
36019,-1,82547,NY,Clinton
36021,-1,63427,NY,Columbia
36023,-1,49449,NY,Cortland
36025,-1,48271,NY,Delaware
36027,24,294712,NY,Dutchess
36029,55,925564,NY,Erie
36031,-1,39490,NY,Essex
36033,-1,51511,NY,Franklin
36035,-1,55328,NY,Fulton
36037,-1,59919,NY,Genesee
36039,-1,49513,NY,Greene
36041,-1,4987,NY,Hamilton
36043,-1,64029,NY,Herkimer
36045,-1,113650,NY,Jefferson
36047,255,2436132,NY,Kings
36049,-1,27001,NY,Lewis
36051,-1,65357,NY,Livingston
36053,-1,72042,NY,Madison
36055,55,738329,NY,Monroe
36057,-1,49724,NY,Montgomery
36059,124,1324905,NY,Nassau
36061,201,1578171,NY,New York
36063,23,216148,NY,Niagara
36065,16,234229,NY,Oneida
36067,37,460925,NY,Onondaga
36069,15,104644,NY,Ontario
36071,33,366908,NY,Orange
36073,-1,43420,NY,Orleans
36075,-1,122354,NY,Oswego
36077,-1,63032,NY,Otsego
36079,10,99357,NY,Putnam
36081,166,2173862,NY,Queens
36083,-1,157312,NY,Rensselaer
36085,47,457577,NY,Richmond
36087,15,299390,NY,Rockland
36089,-1,111556,NY,St. Lawrence
36091,-1,214627,NY,Saratoga
36093,-1,151768,NY,Schenectady
36095,-1,32661,NY,Schoharie
36097,-1,18752,NY,Schuyler
36099,-1,35223,NY,Seneca
36101,10,98473,NY,Steuben
36103,160,1475626,NY,Suffolk
36105,14,77231,NY,Sullivan
36107,-1,51536,NY,Tioga
36109,-1,99651,NY,Tompkins
36111,-1,182845,NY,Ulster
36113,-1,65554,NY,Warren
36115,-1,62771,NY,Washington
36117,-1,93595,NY,Wayne
36119,61,931426,NY,Westchester
36121,-1,42673,NY,Wyoming
36123,-1,25025,NY,Yates
37001,15,141462,NC,Alamance
37003,-1,36243,NC,Alexander
37005,-1,10940,NC,Alleghany
37007,-1,26599,NC,Anson
37009,-1,26134,NC,Ashe
37011,-1,18104,NC,Avery
37013,-1,46622,NC,Beaufort
37015,-1,19936,NC,Bertie
37017,-1,34114,NC,Bladen
37019,19,93938,NC,Brunswick
37021,27,226524,NC,Buncombe
37023,20,89903,NC,Burke
37025,19,157735,NC,Cabarrus
37027,19,80897,NC,Caldwell
37029,-1,9321,NC,Camden
37031,-1,64028,NC,Carteret
37033,-1,23993,NC,Caswell
37035,17,150449,NC,Catawba
37037,-1,58779,NC,Chatham
37039,-1,26877,NC,Cherokee
37041,-1,14835,NC,Chowan
37043,-1,10107,NC,Clay
37045,15,96990,NC,Cleveland
37047,-1,55654,NC,Columbus
37049,15,96926,NC,Craven
37051,31,307365,NC,Cumberland
37053,-1,22923,NC,Currituck
37055,-1,33463,NC,Dare
37057,33,157209,NC,Davidson
37059,-1,39539,NC,Davie
37061,-1,54704,NC,Duplin
37063,26,246929,NC,Durham
37065,-1,56129,NC,Edgecombe
37067,43,332110,NC,Forsyth
37069,-1,55460,NC,Franklin
37071,41,196284,NC,Gaston
37073,-1,11708,NC,Gates
37075,-1,8561,NC,Graham
37077,-1,55167,NC,Granville
37079,-1,20742,NC,Greene
37081,50,458792,NC,Guilford
37083,-1,55685,NC,Halifax
37085,-1,103036,NC,Harnett
37087,10,57701,NC,Haywood
37089,10,100056,NC,Henderson
37091,-1,23981,NC,Hertford
37093,-1,41360,NC,Hoke
37095,-1,5621,NC,Hyde
37097,17,146854,NC,Iredell
37099,-1,38129,NC,Jackson
37101,-1,149721,NC,Johnston
37103,-1,9994,NC,Jones
37105,-1,52642,NC,Lee
37107,-1,59203,NC,Lenoir
37109,13,72179,NC,Lincoln
37111,-1,43969,NC,McDowell
37113,15,32736,NC,Macon
37115,-1,20265,NC,Madison
37117,-1,24651,NC,Martin
37119,60,831507,NC,Mecklenburg
37121,-1,15699,NC,Mitchell
37123,-1,27311,NC,Montgomery
37125,11,82838,NC,Moore
37127,10,92127,NC,Nash
37129,26,190791,NC,New Hanover
37131,-1,22112,NC,Northampton
37133,17,161185,NC,Onslow
37135,-1,124286,NC,Orange
37137,-1,12995,NC,Pamlico
37139,-1,38956,NC,Pasquotank
37141,-1,47481,NC,Pender
37143,-1,12494,NC,Perquimans
37145,-1,38244,NC,Person
37147,15,152934,NC,Pitt
37149,-1,19912,NC,Polk
37151,17,137885,NC,Randolph
37153,-1,46263,NC,Richmond
37155,12,128894,NC,Robeson
37157,16,92960,NC,Rockingham
37159,25,134045,NC,Rowan
37161,16,65855,NC,Rutherford
37163,-1,62118,NC,Sampson
37165,-1,36348,NC,Scotland
37167,-1,59185,NC,Stanly
37169,11,46755,NC,Stokes
37171,14,72807,NC,Surry
37173,-1,13693,NC,Swain
37175,-1,31469,NC,Transylvania
37177,-1,4339,NC,Tyrrell
37179,23,172529,NC,Union
37181,-1,44574,NC,Vance
37183,52,784038,NC,Wake
37185,-1,20513,NC,Warren
37187,-1,13305,NC,Washington
37189,-1,47748,NC,Watauga
37191,-1,117534,NC,Wayne
37193,20,68489,NC,Wilkes
37195,-1,77379,NC,Wilson
37197,-1,37881,NC,Yadkin
37199,-1,17814,NC,Yancey
38001,-1,2366,ND,Adams
38003,-1,11106,ND,Barnes
38005,-1,6709,ND,Benson
38007,-1,741,ND,Billings
38009,-1,6526,ND,Bottineau
38011,-1,3020,ND,Bowman
38013,-1,1975,ND,Burke
38015,-1,75940,ND,Burleigh
38017,-1,138340,ND,Cass
38019,-1,4202,ND,Cavalier
38021,-1,5419,ND,Dickey
38023,-1,2083,ND,Divide
38025,-1,3432,ND,Dunn
38027,-1,2529,ND,Eddy
38029,-1,3748,ND,Emmons
38031,-1,3565,ND,Foster
38033,-1,1670,ND,Golden Valley
38035,-1,67096,ND,Grand Forks
38037,-1,2519,ND,Grant
38039,-1,2457,ND,Griggs
38041,-1,2577,ND,Hettinger
38043,-1,2509,ND,Kidder
38045,-1,4357,ND,LaMoure
38047,-1,2018,ND,Logan
38049,-1,5507,ND,McHenry
38051,-1,3080,ND,McIntosh
38053,-1,5727,ND,McKenzie
38055,-1,8767,ND,McLean
38057,-1,8309,ND,Mercer
38059,-1,25910,ND,Morton
38061,-1,6826,ND,Mountrail
38063,-1,3271,ND,Nelson
38065,-1,1863,ND,Oliver
38067,-1,7786,ND,Pembina
38069,-1,4394,ND,Pierce
38071,-1,11298,ND,Ramsey
38073,-1,5720,ND,Ransom
38075,-1,2499,ND,Renville
38077,-1,16869,ND,Richland
38079,-1,13625,ND,Rolette
38081,-1,4115,ND,Sargent
38083,-1,1435,ND,Sheridan
38085,-1,4148,ND,Sioux
38087,-1,744,ND,Slope
38089,-1,22770,ND,Stark
38091,-1,2026,ND,Steele
38093,-1,21115,ND,Stutsman
38095,-1,2408,ND,Towner
38097,-1,8249,ND,Traill
38099,-1,11501,ND,Walsh
38101,-1,58030,ND,Ward
38103,-1,4404,ND,Wells
38105,-1,20122,ND,Williams
39001,-1,28615,OH,Adams
39003,-1,106716,OH,Allen
39005,-1,53231,OH,Ashland
39007,-1,102340,OH,Ashtabula
39009,12,64237,OH,Athens
39011,-1,46034,OH,Auglaize
39013,-1,70469,OH,Belmont
39015,-1,44334,OH,Brown
39017,54,356691,OH,Butler
39019,-1,29163,OH,Carroll
39021,-1,40018,OH,Champaign
39023,19,140668,OH,Clark
39025,34,192209,OH,Clermont
39027,-1,42499,OH,Clinton
39029,15,109673,OH,Columbiana
39031,-1,37339,OH,Coshocton
39033,-1,44907,OH,Crawford
39035,186,1312816,OH,Cuyahoga
39037,-1,53023,OH,Darke
39039,-1,39154,OH,Defiance
39041,-1,156164,OH,Delaware
39043,-1,77876,OH,Erie
39045,-1,141005,OH,Fairfield
39047,-1,28791,OH,Fayette
39049,181,1115924,OH,Franklin
39051,-1,42785,OH,Fulton
39053,-1,30927,OH,Gallia
39055,-1,93839,OH,Geauga
39057,24,157850,OH,Greene
39059,-1,40600,OH,Guernsey
39061,121,804913,OH,Hamilton
39063,-1,74167,OH,Hancock
39065,10,31939,OH,Hardin
39067,-1,15868,OH,Harrison
39069,-1,29026,OH,Henry
39071,-1,43562,OH,Highland
39073,-1,29097,OH,Hocking
39075,-1,41828,OH,Holmes
39077,-1,60113,OH,Huron
39079,15,33135,OH,Jackson
39081,14,70656,OH,Jefferson
39083,-1,59194,OH,Knox
39085,31,228203,OH,Lake
39087,-1,62798,OH,Lawrence
39089,24,160263,OH,Licking
39091,-1,45902,OH,Logan
39093,23,297259,OH,Lorain
39095,51,446769,OH,Lucas
39097,-1,41865,OH,Madison
39099,32,246112,OH,Mahoning
39101,-1,66345,OH,Marion
39103,11,167298,OH,Medina
39105,-1,23586,OH,Meigs
39107,-1,41063,OH,Mercer
39109,-1,102028,OH,Miami
39111,-1,14818,OH,Monroe
39113,145,543620,OH,Montgomery
39115,-1,15189,OH,Morgan
39117,-1,34561,OH,Morrow
39119,12,86023,OH,Muskingum
39121,-1,14616,OH,Noble
39123,-1,41641,OH,Ottawa
39125,-1,19748,OH,Paulding
39127,-1,35430,OH,Perry
39129,-1,54094,OH,Pickaway
39131,-1,28590,OH,Pike
39133,13,157773,OH,Portage
39135,-1,42651,OH,Preble
39137,-1,34781,OH,Putnam
39139,18,127292,OH,Richland
39141,11,76639,OH,Ross
39143,-1,61745,OH,Sandusky
39145,23,78285,OH,Scioto
39147,-1,57406,OH,Seneca
39149,-1,49099,OH,Shelby
39151,33,376180,OH,Stark
39153,68,544660,OH,Summit
39155,38,216185,OH,Trumbull
39157,-1,92271,OH,Tuscarawas
39159,-1,48589,OH,Union
39161,-1,29342,OH,Van Wert
39163,-1,13516,OH,Vinton
39165,20,200630,OH,Warren
39167,10,62387,OH,Washington
39169,-1,114263,OH,Wayne
39171,-1,38547,OH,Williams
39173,10,125027,OH,Wood
39175,-1,22729,OH,Wyandot
40001,-1,22215,OK,Adair
40003,-1,5639,OK,Alfalfa
40005,-1,14013,OK,Atoka
40007,-1,5514,OK,Beaver
40009,-1,20040,OK,Beckham
40011,-1,11965,OK,Blaine
40013,-1,39739,OK,Bryan
40015,-1,29087,OK,Caddo
40017,-1,102876,OK,Canadian
40019,11,46430,OK,Carter
40021,13,45517,OK,Cherokee
40023,-1,15277,OK,Choctaw
40025,-1,2572,OK,Cimarron
40027,29,237257,OK,Cleveland
40029,-1,5671,OK,Coal
40031,10,116653,OK,Comanche
40033,-1,6327,OK,Cotton
40035,-1,14881,OK,Craig
40037,22,67791,OK,Creek
40039,-1,26148,OK,Custer
40041,-1,40266,OK,Delaware
40043,-1,4621,OK,Dewey
40045,-1,3898,OK,Ellis
40047,-1,57723,OK,Garfield
40049,-1,27249,OK,Garvin
40051,-1,50462,OK,Grady
40053,-1,4645,OK,Grant
40055,-1,6048,OK,Greer
40057,-1,2915,OK,Harmon
40059,-1,3527,OK,Harper
40061,-1,12329,OK,Haskell
40063,-1,13450,OK,Hughes
40065,-1,26805,OK,Jackson
40067,-1,6418,OK,Jefferson
40069,-1,10709,OK,Johnston
40071,-1,46220,OK,Kay
40073,-1,14464,OK,Kingfisher
40075,-1,9756,OK,Kiowa
40077,-1,10841,OK,Latimer
40079,-1,49209,OK,Le Flore
40081,-1,33441,OK,Lincoln
40083,-1,37060,OK,Logan
40085,-1,9207,OK,Love
40087,-1,31419,OK,McClain
40089,-1,33198,OK,McCurtain
40091,-1,19730,OK,McIntosh
40093,-1,7449,OK,Major
40095,-1,14988,OK,Marshall
40097,-1,40107,OK,Mayes
40099,-1,12969,OK,Murray
40101,10,69958,OK,Muskogee
40103,-1,11462,OK,Noble
40105,-1,10705,OK,Nowata
40107,-1,11895,OK,Okfuskee
40109,105,690153,OK,Oklahoma
40111,11,39426,OK,Okmulgee
40113,-1,46576,OK,Osage
40115,-1,32971,OK,Ottawa
40117,-1,16625,OK,Pawnee
40119,-1,74964,OK,Payne
40121,-1,44831,OK,Pittsburg
40123,-1,35525,OK,Pontotoc
40125,17,67696,OK,Pottawatomie
40127,-1,11389,OK,Pushmataha
40129,-1,3387,OK,Roger Mills
40131,11,82234,OK,Rogers
40133,-1,24997,OK,Seminole
40135,10,41248,OK,Sequoyah
40137,-1,43670,OK,Stephens
40139,-1,19361,OK,Texas
40141,-1,8394,OK,Tillman
40143,114,575014,OK,Tulsa
40145,15,66345,OK,Wagoner
40147,11,49216,OK,Washington
40149,-1,11422,OK,Washita
40151,-1,8550,OK,Woods
40153,-1,19341,OK,Woodward
41001,-1,16094,OR,Baker
41003,-1,81957,OR,Benton
41005,42,363508,OR,Clackamas
41007,-1,36603,OR,Clatsop
41009,-1,48184,OR,Columbia
41011,-1,63844,OR,Coos
41013,-1,21673,OR,Crook
41015,-1,22626,OR,Curry
41017,16,148149,OR,Deschutes
41019,12,106658,OR,Douglas
41021,-1,1834,OR,Gilliam
41023,-1,7373,OR,Grant
41025,-1,7286,OR,Harney
41027,-1,21200,OR,Hood River
41029,50,196858,OR,Jackson
41031,-1,21113,OR,Jefferson
41033,12,81601,OR,Josephine
41035,11,66294,OR,Klamath
41037,-1,7796,OR,Lake
41039,50,339926,OR,Lane
41041,13,45529,OR,Lincoln
41043,12,110764,OR,Linn
41045,-1,31303,OR,Malheur
41047,35,303290,OR,Marion
41049,-1,11203,OR,Morrow
41051,130,683767,OR,Multnomah
41053,-1,71027,OR,Polk
41055,-1,1682,OR,Sherman
41057,-1,25160,OR,Tillamook
41059,-1,73984,OR,Umatilla
41061,-1,24754,OR,Union
41063,-1,6835,OR,Wallowa
41065,-1,24159,OR,Wasco
41067,33,502226,OR,Washington
41069,-1,1425,OR,Wheeler
41071,10,93198,OR,Yamhill
42001,-1,99899,PA,Adams
42003,140,1226025,PA,Allegheny
42005,14,70030,PA,Armstrong
42007,18,173259,PA,Beaver
42009,-1,49871,PA,Bedford
42011,31,401834,PA,Berks
42013,19,127002,PA,Blair
42015,-1,62345,PA,Bradford
42017,102,619544,PA,Bucks
42019,16,181009,PA,Butler
42021,31,146093,PA,Cambria
42023,-1,5341,PA,Cameron
42025,-1,63105,PA,Carbon
42027,-1,148734,PA,Centre
42029,38,479137,PA,Chester
42031,-1,40615,PA,Clarion
42033,-1,82461,PA,Clearfield
42035,-1,38730,PA,Clinton
42037,-1,65882,PA,Columbia
42039,-1,89496,PA,Crawford
42041,-1,226835,PA,Cumberland
42043,22,260312,PA,Dauphin
42045,107,553806,PA,Delaware
42047,-1,33006,PA,Elk
42049,29,278389,PA,Erie
42051,16,141165,PA,Fayette
42053,-1,7519,PA,Forest
42055,-1,142421,PA,Franklin
42057,-1,14714,PA,Fulton
42059,-1,39342,PA,Greene
42061,-1,45684,PA,Huntingdon
42063,-1,88716,PA,Indiana
42065,-1,45323,PA,Jefferson
42067,-1,24107,PA,Juniata
42069,29,212595,PA,Lackawanna
42071,30,500922,PA,Lancaster
42073,14,92248,PA,Lawrence
42075,10,128302,PA,Lebanon
42077,32,336794,PA,Lehigh
42079,40,316837,PA,Luzerne
42081,-1,116983,PA,Lycoming
42083,-1,44309,PA,Mc Kean
42085,13,118123,PA,Mercer
42087,-1,46435,PA,Mifflin
42089,20,165185,PA,Monroe
42091,112,781519,PA,Montgomery
42093,-1,18114,PA,Montour
42095,23,289628,PA,Northampton
42097,-1,93475,PA,Northumberland
42099,-1,45121,PA,Perry
42101,433,1488710,PA,Philadelphia
42103,-1,55601,PA,Pike
42105,-1,17944,PA,Potter
42107,26,148005,PA,Schuylkill
42109,-1,38946,PA,Snyder
42111,-1,78834,PA,Somerset
42113,-1,6487,PA,Sullivan
42115,-1,43376,PA,Susquehanna
42117,-1,41347,PA,Tioga
42119,-1,44666,PA,Union
42121,12,55761,PA,Venango
42123,-1,41972,PA,Warren
42125,18,205992,PA,Washington
42127,-1,52031,PA,Wayne
42129,48,366559,PA,Westmoreland
42131,-1,28194,PA,Wyoming
42133,38,418043,PA,York
44001,10,50996,RI,Bristol
44003,25,168522,RI,Kent
44005,11,85130,RI,Newport
44007,119,631691,RI,Providence
44009,10,126757,RI,Washington
45001,-1,25821,SC,Abbeville
45003,27,152577,SC,Aiken
45005,-1,10882,SC,Allendale
45007,27,178579,SC,Anderson
45009,-1,16392,SC,Bamberg
45011,-1,22886,SC,Barnwell
45013,13,147213,SC,Beaufort
45015,14,159501,SC,Berkeley
45017,-1,15229,SC,Calhoun
45019,34,334826,SC,Charleston
45021,10,54166,SC,Cherokee
45023,-1,33222,SC,Chester
45025,-1,45103,SC,Chesterfield
45027,-1,34094,SC,Clarendon
45029,-1,38608,SC,Colleton
45031,11,68424,SC,Darlington
45033,-1,31373,SC,Dillon
45035,-1,120136,SC,Dorchester
45037,-1,26135,SC,Edgefield
45039,-1,24177,SC,Fairfield
45041,17,132489,SC,Florence
45043,-1,59821,SC,Georgetown
45045,76,415957,SC,Greenville
45047,-1,68091,SC,Greenwood
45049,-1,21104,SC,Hampton
45051,35,242194,SC,Horry
45053,-1,22406,SC,Jasper
45055,-1,58060,SC,Kershaw
45057,12,66992,SC,Lancaster
45059,-1,67388,SC,Laurens
45061,-1,20001,SC,Lee
45063,37,241219,SC,Lexington
45065,-1,10166,SC,McCormick
45067,-1,33994,SC,Marion
45069,-1,29199,SC,Marlboro
45071,-1,36746,SC,Newberry
45073,15,71490,SC,Oconee
45075,-1,91761,SC,Orangeburg
45077,28,115570,SC,Pickens
45079,29,357096,SC,Richland
45081,-1,19310,SC,Saluda
45083,65,268898,SC,Spartanburg
45085,-1,105953,SC,Sumter
45087,-1,29248,SC,Union
45089,-1,35458,SC,Williamsburg
45091,16,197892,SC,York
46003,-1,2775,SD,Aurora
46005,-1,16149,SD,Beadle
46007,-1,3475,SD,Bennett
46009,-1,7174,SD,Bon Homme
46011,-1,30323,SD,Brookings
46013,-1,35561,SD,Brown
46015,-1,4991,SD,Brule
46017,-1,1973,SD,Buffalo
46019,-1,9517,SD,Butte
46021,-1,1533,SD,Campbell
46023,-1,9110,SD,Charles Mix
46025,-1,3713,SD,Clark
46027,-1,13627,SD,Clay
46029,-1,26754,SD,Codington
46031,-1,4041,SD,Corson
46033,-1,7992,SD,Custer
46035,-1,19404,SD,Davison
46037,-1,5805,SD,Day
46039,-1,4394,SD,Deuel
46041,-1,5537,SD,Dewey
46043,-1,3131,SD,Douglas
46045,-1,4043,SD,Edmunds
46047,-1,7108,SD,Fall River
46049,-1,2398,SD,Faulk
46051,-1,7410,SD,Grant
46053,-1,4311,SD,Gregory
46055,-1,1984,SD,Haakon
46057,-1,5595,SD,Hamlin
46059,-1,3390,SD,Hand
46061,-1,3414,SD,Hanson
46063,-1,1278,SD,Harding
46065,-1,16717,SD,Hughes
46067,-1,7471,SD,Hutchinson
46069,-1,1531,SD,Hyde
46071,-1,2976,SD,Jackson
46073,-1,2059,SD,Jerauld
46075,-1,1046,SD,Jones
46077,-1,5228,SD,Kingsbury
46079,-1,10659,SD,Lake
46081,-1,23172,SD,Lawrence
46083,-1,36885,SD,Lincoln
46085,-1,3754,SD,Lyman
46087,-1,5679,SD,McCook
46089,-1,2571,SD,McPherson
46091,-1,4616,SD,Marshall
46093,-1,25085,SD,Meade
46095,-1,2030,SD,Mellette
46097,-1,2474,SD,Miner
46099,-1,160630,SD,Minnehaha
46101,-1,6537,SD,Moody
46103,11,94394,SD,Pennington
46105,-1,2977,SD,Perkins
46107,-1,2413,SD,Potter
46109,-1,9977,SD,Roberts
46111,-1,2410,SD,Sanborn
46113,-1,13404,SD,Shannon
46115,-1,6714,SD,Spink
46117,-1,2845,SD,Stanley
46119,-1,1422,SD,Sully
46121,-1,9505,SD,Todd
46123,-1,5964,SD,Tripp
46125,-1,8382,SD,Turner
46127,-1,13388,SD,Union
46129,-1,5469,SD,Walworth
46135,-1,21957,SD,Yankton
46137,-1,2782,SD,Ziebach
47001,16,73117,TN,Anderson
47003,-1,42780,TN,Bedford
47005,-1,16435,TN,Benton
47007,-1,12847,TN,Bledsoe
47009,21,118228,TN,Blount
47011,11,94638,TN,Bradley
47013,19,40475,TN,Campbell
47015,-1,13280,TN,Cannon
47017,-1,28791,TN,Carroll
47019,14,57877,TN,Carter
47021,-1,38186,TN,Cheatham
47023,-1,16491,TN,Chester
47025,10,31481,TN,Claiborne
47027,-1,7977,TN,Clay
47029,-1,35001,TN,Cocke
47031,-1,51646,TN,Coffee
47033,-1,14430,TN,Crockett
47035,-1,53363,TN,Cumberland
47037,103,597597,TN,Davidson
47039,-1,11567,TN,Decatur
47041,-1,18289,TN,DeKalb
47043,-1,47229,TN,Dickson
47045,-1,38043,TN,Dyer
47047,-1,35667,TN,Fayette
47049,-1,17514,TN,Fentress
47051,13,40877,TN,Franklin
47053,-1,48101,TN,Gibson
47055,-1,29515,TN,Giles
47057,-1,22175,TN,Grainger
47059,11,67153,TN,Greene
47061,-1,14073,TN,Grundy
47063,-1,60629,TN,Hamblen
47065,37,321350,TN,Hamilton
47067,-1,6730,TN,Hancock
47069,-1,27816,TN,Hardeman
47071,-1,25863,TN,Hardin
47073,18,56030,TN,Hawkins
47075,-1,19288,TN,Haywood
47077,-1,27066,TN,Henderson
47079,15,31686,TN,Henry
