County_cd,Deaths,Population,State,County_nm,Year
17197,76,682091,IL,Will,2012
17199,10,66793,IL,Williamson,2012
17201,82,291934,IL,Winnebago,2012
17203,-1,38943,IL,Woodford,2012
18001,-1,34439,IN,Adams,2012
18003,43,360753,IN,Allen,2012
18005,-1,78927,IN,Bartholomew,2012
18007,-1,8812,IN,Benton,2012
18009,-1,12535,IN,Blackford,2012
18011,10,59070,IN,Boone,2012
18013,-1,15051,IN,Brown,2012
18015,-1,20129,IN,Carroll,2012
18017,-1,38710,IN,Cass,2012
18019,32,111912,IN,Clark,2012
18021,-1,26825,IN,Clay,2012
18023,-1,32942,IN,Clinton,2012
18025,-1,10650,IN,Crawford,2012
18027,-1,32139,IN,Daviess,2012
18029,13,49751,IN,Dearborn,2012
18031,-1,26049,IN,Decatur,2012
18033,-1,42304,IN,De Kalb,2012
18035,18,117090,IN,Delaware,2012
18037,-1,42090,IN,Dubois,2012
18039,19,199172,IN,Elkhart,2012
18041,-1,23953,IN,Fayette,2012
18043,15,75344,IN,Floyd,2012
18045,-1,17103,IN,Fountain,2012
18047,-1,22993,IN,Franklin,2012
18049,-1,20655,IN,Fulton,2012
18051,-1,33565,IN,Gibson,2012
18053,24,69198,IN,Grant,2012
18055,-1,33001,IN,Greene,2012
18057,23,289681,IN,Hamilton,2012
18059,-1,70645,IN,Hancock,2012
18061,-1,39064,IN,Harrison,2012
18063,18,150773,IN,Hendricks,2012
18065,-1,49256,IN,Henry,2012
18067,22,82914,IN,Howard,2012
18069,-1,36993,IN,Huntington,2012
18071,11,43028,IN,Jackson,2012
18073,-1,33473,IN,Jasper,2012
18075,-1,21368,IN,Jay,2012
18077,-1,32510,IN,Jefferson,2012
18079,-1,28182,IN,Jennings,2012
18081,21,143535,IN,Johnson,2012
18083,-1,38019,IN,Knox,2012
18085,11,77731,IN,Kosciusko,2012
18087,-1,37651,IN,Lagrange,2012
18089,35,493071,IN,Lake,2012
18091,19,111201,IN,La Porte,2012
18093,-1,46032,IN,Lawrence,2012
18095,45,130243,IN,Madison,2012
18097,192,918692,IN,Marion,2012
18099,-1,46972,IN,Marshall,2012
18101,-1,10314,IN,Martin,2012
18103,-1,36504,IN,Miami,2012
18105,23,141311,IN,Monroe,2012
18107,19,38171,IN,Montgomery,2012
18109,23,69204,IN,Morgan,2012
18111,-1,14062,IN,Newton,2012
18113,-1,47429,IN,Noble,2012
18115,-1,6107,IN,Ohio,2012
18117,-1,19677,IN,Orange,2012
18119,-1,21362,IN,Owen,2012
18121,-1,17089,IN,Parke,2012
18123,-1,19416,IN,Perry,2012
18125,-1,12716,IN,Pike,2012
18127,30,165772,IN,Porter,2012
18129,-1,25627,IN,Posey,2012
18131,-1,13060,IN,Pulaski,2012
18133,-1,37725,IN,Putnam,2012
18135,-1,25856,IN,Randolph,2012
18137,-1,28571,IN,Ripley,2012
18139,-1,17133,IN,Rush,2012
18141,33,266612,IN,St. Joseph,2012
18143,14,23769,IN,Scott,2012
18145,-1,44345,IN,Shelby,2012
18147,-1,20866,IN,Spencer,2012
18149,-1,23195,IN,Starke,2012
18151,-1,34164,IN,Steuben,2012
18153,-1,21216,IN,Sullivan,2012
18155,-1,10395,IN,Switzerland,2012
18157,26,178430,IN,Tippecanoe,2012
18159,-1,15728,IN,Tipton,2012
18161,-1,7334,IN,Union,2012
18163,42,181031,IN,Vanderburgh,2012
18165,-1,15941,IN,Vermillion,2012
18167,-1,108528,IN,Vigo,2012
18169,-1,32437,IN,Wabash,2012
18171,-1,8391,IN,Warren,2012
18173,-1,60458,IN,Warrick,2012
18175,11,27911,IN,Washington,2012
18177,-1,68304,IN,Wayne,2012
18179,-1,27713,IN,Wells,2012
18181,-1,24390,IN,White,2012
18183,-1,33283,IN,Whitley,2012
19001,-1,7493,IA,Adair,2012
19003,-1,3905,IA,Adams,2012
19005,-1,14134,IA,Allamakee,2012
19007,-1,12702,IA,Appanoose,2012
19009,-1,5883,IA,Audubon,2012
19011,-1,25855,IA,Benton,2012
19013,-1,131761,IA,Black Hawk,2012
19015,-1,26228,IA,Boone,2012
19017,-1,24477,IA,Bremer,2012
19019,-1,20964,IA,Buchanan,2012
19021,-1,20543,IA,Buena Vista,2012
19023,-1,14991,IA,Butler,2012
19025,-1,9924,IA,Calhoun,2012
19027,-1,20685,IA,Carroll,2012
19029,-1,13711,IA,Cass,2012
19031,-1,18402,IA,Cedar,2012
19033,-1,43723,IA,Cerro Gordo,2012
19035,-1,11959,IA,Cherokee,2012
19037,-1,12284,IA,Chickasaw,2012
19039,-1,9351,IA,Clarke,2012
19041,-1,16576,IA,Clay,2012
19043,-1,17926,IA,Clayton,2012
19045,-1,48716,IA,Clinton,2012
19047,-1,17325,IA,Crawford,2012
19049,-1,72271,IA,Dallas,2012
19051,-1,8697,IA,Davis,2012
19053,-1,8255,IA,Decatur,2012
19055,-1,17578,IA,Delaware,2012
19057,-1,40265,IA,Des Moines,2012
19059,-1,16986,IA,Dickinson,2012
19061,-1,95211,IA,Dubuque,2012
19063,-1,9964,IA,Emmet,2012
19065,-1,20803,IA,Fayette,2012
19067,-1,16107,IA,Floyd,2012
19069,-1,10523,IA,Franklin,2012
19071,-1,7143,IA,Fremont,2012
19073,-1,9171,IA,Greene,2012
19075,-1,12440,IA,Grundy,2012
19077,-1,10777,IA,Guthrie,2012
19079,-1,15327,IA,Hamilton,2012
19081,-1,11165,IA,Hancock,2012
19083,-1,17353,IA,Hardin,2012
19085,-1,14522,IA,Harrison,2012
19087,-1,20044,IA,Henry,2012
19089,-1,9576,IA,Howard,2012
19091,-1,9720,IA,Humboldt,2012
19093,-1,7091,IA,Ida,2012
19095,-1,16218,IA,Iowa,2012
19097,-1,19693,IA,Jackson,2012
19099,-1,36566,IA,Jasper,2012
19101,-1,17201,IA,Jefferson,2012
19103,13,136865,IA,Johnson,2012
19105,-1,20595,IA,Jones,2012
19107,-1,10397,IA,Keokuk,2012
19109,-1,15373,IA,Kossuth,2012
19111,-1,35610,IA,Lee,2012
19113,21,215255,IA,Linn,2012
19115,-1,11340,IA,Louisa,2012
19117,-1,8754,IA,Lucas,2012
19119,-1,11772,IA,Lyon,2012
19121,-1,15639,IA,Madison,2012
19123,-1,22419,IA,Mahaska,2012
19125,-1,33315,IA,Marion,2012
19127,-1,41053,IA,Marshall,2012
19129,-1,14853,IA,Mills,2012
19131,-1,10746,IA,Mitchell,2012
19133,-1,9138,IA,Monona,2012
19135,-1,8066,IA,Monroe,2012
19137,-1,10567,IA,Montgomery,2012
19139,-1,42884,IA,Muscatine,2012
19141,-1,14161,IA,O'Brien,2012
19143,-1,6180,IA,Osceola,2012
19145,-1,15750,IA,Page,2012
19147,-1,9281,IA,Palo Alto,2012
19149,-1,24888,IA,Plymouth,2012
19151,-1,7161,IA,Pocahontas,2012
19153,59,443821,IA,Polk,2012
19155,13,92887,IA,Pottawattamie,2012
19157,-1,18766,IA,Poweshiek,2012
19159,-1,5082,IA,Ringgold,2012
19161,-1,10177,IA,Sac,2012
19163,28,168840,IA,Scott,2012
19165,-1,12082,IA,Shelby,2012
19167,-1,34339,IA,Sioux,2012
19169,-1,91799,IA,Story,2012
19171,-1,17536,IA,Tama,2012
19173,-1,6237,IA,Taylor,2012
19175,-1,12599,IA,Union,2012
19177,-1,7456,IA,Van Buren,2012
19179,-1,35357,IA,Wapello,2012
19181,-1,46991,IA,Warren,2012
19183,-1,21928,IA,Washington,2012
19185,-1,6364,IA,Wayne,2012
19187,-1,37252,IA,Webster,2012
19189,-1,10634,IA,Winnebago,2012
19191,-1,21042,IA,Winneshiek,2012
19193,10,102330,IA,Woodbury,2012
19195,-1,7525,IA,Worth,2012
19197,-1,13019,IA,Wright,2012
20001,-1,13336,KS,Allen,2012
20003,-1,7912,KS,Anderson,2012
20005,-1,16793,KS,Atchison,2012
20007,-1,4866,KS,Barber,2012
20009,-1,27515,KS,Barton,2012
20011,-1,14844,KS,Bourbon,2012
20013,-1,9879,KS,Brown,2012
20015,12,65781,KS,Butler,2012
20017,-1,2752,KS,Chase,2012
20019,-1,3565,KS,Chautauqua,2012
20021,-1,21201,KS,Cherokee,2012
20023,-1,2677,KS,Cheyenne,2012
20025,-1,2179,KS,Clark,2012
20027,-1,8508,KS,Clay,2012
20029,-1,9407,KS,Cloud,2012
20031,-1,8507,KS,Coffey,2012
20033,-1,1910,KS,Comanche,2012
20035,-1,36262,KS,Cowley,2012
20037,-1,39369,KS,Crawford,2012
20039,-1,2877,KS,Decatur,2012
20041,-1,19731,KS,Dickinson,2012
20043,-1,7869,KS,Doniphan,2012
20045,12,113304,KS,Douglas,2012
20047,-1,2980,KS,Edwards,2012
20049,-1,2678,KS,Elk,2012
20051,-1,29125,KS,Ellis,2012
20053,-1,6471,KS,Ellsworth,2012
20055,-1,37114,KS,Finney,2012
20057,-1,34729,KS,Ford,2012
20059,-1,25859,KS,Franklin,2012
20061,-1,37947,KS,Geary,2012
20063,-1,2722,KS,Gove,2012
20065,-1,2587,KS,Graham,2012
20067,-1,7824,KS,Grant,2012
20069,-1,5983,KS,Gray,2012
20071,-1,1270,KS,Greeley,2012
20073,-1,6440,KS,Greenwood,2012
20075,-1,2635,KS,Hamilton,2012
20077,-1,5859,KS,Harper,2012
20079,-1,34796,KS,Harvey,2012
20081,-1,4196,KS,Haskell,2012
20083,-1,1964,KS,Hodgeman,2012
20085,-1,13417,KS,Jackson,2012
20087,-1,18921,KS,Jefferson,2012
20089,-1,3040,KS,Jewell,2012
20091,44,559515,KS,Johnson,2012
20093,-1,3983,KS,Kearny,2012
20095,-1,7831,KS,Kingman,2012
20097,-1,2505,KS,Kiowa,2012
20099,-1,21206,KS,Labette,2012
20101,-1,1701,KS,Lane,2012
20103,10,77713,KS,Leavenworth,2012
20105,-1,3170,KS,Lincoln,2012
20107,-1,9482,KS,Linn,2012
20109,-1,2792,KS,Logan,2012
20111,-1,33534,KS,Lyon,2012
20113,-1,29341,KS,McPherson,2012
20115,-1,12379,KS,Marion,2012
20117,-1,10065,KS,Marshall,2012
20119,-1,4397,KS,Meade,2012
20121,-1,32622,KS,Miami,2012
20123,-1,6334,KS,Mitchell,2012
20125,-1,34447,KS,Montgomery,2012
20127,-1,5852,KS,Morris,2012
20129,-1,3133,KS,Morton,2012
20131,-1,10117,KS,Nemaha,2012
20133,-1,16462,KS,Neosho,2012
20135,-1,3083,KS,Ness,2012
20137,-1,5597,KS,Norton,2012
20139,-1,16170,KS,Osage,2012
20141,-1,3818,KS,Osborne,2012
20143,-1,6062,KS,Ottawa,2012
20145,-1,6894,KS,Pawnee,2012
20147,-1,5516,KS,Phillips,2012
20149,-1,22335,KS,Pottawatomie,2012
20151,-1,9772,KS,Pratt,2012
20153,-1,2540,KS,Rawlins,2012
20155,-1,64245,KS,Reno,2012
20157,-1,4847,KS,Republic,2012
20159,-1,10000,KS,Rice,2012
20161,10,76273,KS,Riley,2012
20163,-1,5212,KS,Rooks,2012
20165,-1,3208,KS,Rush,2012
20167,-1,6978,KS,Russell,2012
20169,-1,55838,KS,Saline,2012
20171,-1,4870,KS,Scott,2012
20173,73,503945,KS,Sedgwick,2012
20175,-1,23403,KS,Seward,2012
20177,20,178980,KS,Shawnee,2012
20179,-1,2531,KS,Sheridan,2012
20181,-1,6106,KS,Sherman,2012
20183,-1,3751,KS,Smith,2012
20185,-1,4343,KS,Stafford,2012
20187,-1,2163,KS,Stanton,2012
20189,-1,5748,KS,Stevens,2012
20191,-1,23701,KS,Sumner,2012
20193,-1,7938,KS,Thomas,2012
20195,-1,2969,KS,Trego,2012
20197,-1,7007,KS,Wabaunsee,2012
20199,-1,1528,KS,Wallace,2012
20201,-1,5726,KS,Washington,2012
20203,-1,2230,KS,Wichita,2012
20205,-1,9126,KS,Wilson,2012
20207,-1,3267,KS,Woodson,2012
20209,20,159360,KS,Wyandotte,2012
21001,-1,18931,KY,Adair,2012
21003,-1,20232,KY,Allen,2012
21005,-1,21660,KY,Anderson,2012
21007,-1,8311,KY,Ballard,2012
21009,-1,42645,KY,Barren,2012
21011,-1,11802,KY,Bath,2012
21013,11,28247,KY,Bell,2012
21015,32,122847,KY,Boone,2012
21017,-1,19985,KY,Bourbon,2012
21019,10,49256,KY,Boyd,2012
21021,-1,28993,KY,Boyle,2012
21023,-1,8468,KY,Bracken,2012
21025,-1,13657,KY,Breathitt,2012
21027,-1,20095,KY,Breckinridge,2012
21029,22,75947,KY,Bullitt,2012
21031,-1,12794,KY,Butler,2012
21033,-1,12938,KY,Caldwell,2012
21035,-1,38057,KY,Calloway,2012
21037,57,90780,KY,Campbell,2012
21039,-1,5042,KY,Carlisle,2012
21041,-1,10869,KY,Carroll,2012
21043,-1,27473,KY,Carter,2012
21045,-1,16081,KY,Casey,2012
21047,-1,75638,KY,Christian,2012
21049,19,35752,KY,Clark,2012
21051,-1,21565,KY,Clay,2012
21053,10,10243,KY,Clinton,2012
21055,-1,9259,KY,Crittenden,2012
21057,-1,6861,KY,Cumberland,2012
21059,14,97886,KY,Daviess,2012
21061,-1,12141,KY,Edmonson,2012
21063,-1,7761,KY,Elliott,2012
21065,11,14488,KY,Estill,2012
21067,54,305201,KY,Fayette,2012
21069,-1,14547,KY,Fleming,2012
21071,17,39232,KY,Floyd,2012
21073,-1,49514,KY,Franklin,2012
21075,-1,6536,KY,Fulton,2012
21077,-1,8491,KY,Gallatin,2012
21079,-1,16953,KY,Garrard,2012
21081,13,24489,KY,Grant,2012
21083,-1,37535,KY,Graves,2012
21085,-1,25864,KY,Grayson,2012
21087,-1,11317,KY,Green,2012
21089,-1,36647,KY,Greenup,2012
21091,-1,8666,KY,Hancock,2012
21093,13,107173,KY,Hardin,2012
21095,14,28715,KY,Harlan,2012
21097,-1,18602,KY,Harrison,2012
21099,-1,18409,KY,Hart,2012
21101,-1,46445,KY,Henderson,2012
21103,-1,15325,KY,Henry,2012
21105,-1,4751,KY,Hickman,2012
21107,-1,46707,KY,Hopkins,2012
21109,-1,13315,KY,Jackson,2012
21111,179,751342,KY,Jefferson,2012
21113,-1,49550,KY,Jessamine,2012
21115,-1,23441,KY,Johnson,2012
21117,61,161297,KY,Kenton,2012
21119,12,16124,KY,Knott,2012
21121,13,31741,KY,Knox,2012
21123,-1,14093,KY,Larue,2012
21125,16,59603,KY,Laurel,2012
21127,-1,15846,KY,Lawrence,2012
21129,-1,7551,KY,Lee,2012
21131,11,11170,KY,Leslie,2012
21133,11,24039,KY,Letcher,2012
21135,-1,13754,KY,Lewis,2012
21137,-1,24431,KY,Lincoln,2012
21139,-1,9448,KY,Livingston,2012
21141,-1,26682,KY,Logan,2012
21143,-1,8440,KY,Lyon,2012
21145,19,65635,KY,McCracken,2012
21147,-1,18058,KY,McCreary,2012
21149,-1,9526,KY,McLean,2012
21151,20,85517,KY,Madison,2012
21153,-1,13050,KY,Magoffin,2012
21155,-1,19974,KY,Marion,2012
21157,-1,31289,KY,Marshall,2012
21159,-1,12788,KY,Martin,2012
21161,-1,17458,KY,Mason,2012
21163,-1,29301,KY,Meade,2012
21165,-1,6323,KY,Menifee,2012
21167,-1,21373,KY,Mercer,2012
21169,-1,9999,KY,Metcalfe,2012
21171,-1,10844,KY,Monroe,2012
21173,-1,26894,KY,Montgomery,2012
21175,-1,13531,KY,Morgan,2012
21177,-1,31377,KY,Muhlenberg,2012
21179,-1,44376,KY,Nelson,2012
21181,-1,7027,KY,Nicholas,2012
21183,-1,24056,KY,Ohio,2012
21185,-1,62104,KY,Oldham,2012
21187,-1,10754,KY,Owen,2012
21189,-1,4691,KY,Owsley,2012
21191,-1,14523,KY,Pendleton,2012
21193,16,28376,KY,Perry,2012
21195,31,64645,KY,Pike,2012
21197,-1,12483,KY,Powell,2012
21199,19,63508,KY,Pulaski,2012
21201,-1,2220,KY,Robertson,2012
21203,-1,17084,KY,Rockcastle,2012
21205,-1,23873,KY,Rowan,2012
21207,-1,17566,KY,Russell,2012
21209,11,49066,KY,Scott,2012
21211,-1,43651,KY,Shelby,2012
21213,-1,17592,KY,Simpson,2012
21215,-1,17426,KY,Spencer,2012
21217,10,25077,KY,Taylor,2012
21219,-1,12639,KY,Todd,2012
21221,-1,14409,KY,Trigg,2012
21223,-1,8830,KY,Trimble,2012
21225,-1,15114,KY,Union,2012
21227,18,117040,KY,Warren,2012
21229,-1,11879,KY,Washington,2012
21231,-1,20789,KY,Wayne,2012
21233,-1,13476,KY,Webster,2012
21235,28,35621,KY,Whitley,2012
21237,-1,7205,KY,Wolfe,2012
21239,-1,25072,KY,Woodford,2012
22001,-1,61884,LA,Acadia,2012
22003,-1,25566,LA,Allen,2012
22005,15,112235,LA,Ascension,2012
22007,-1,23089,LA,Assumption,2012
22009,-1,41612,LA,Avoyelles,2012
22011,-1,36313,LA,Beauregard,2012
22013,-1,14167,LA,Bienville,2012
22015,-1,123165,LA,Bossier,2012
22017,15,257396,LA,Caddo,2012
22019,25,194563,LA,Calcasieu,2012
22021,-1,10012,LA,Caldwell,2012
22023,-1,6627,LA,Cameron,2012
22025,-1,10263,LA,Catahoula,2012
22027,-1,16851,LA,Claiborne,2012
22029,-1,20458,LA,Concordia,2012
22031,-1,26991,LA,De Soto,2012
22033,29,443039,LA,East Baton Rouge,2012
22035,-1,7573,LA,East Carroll,2012
22037,-1,19943,LA,East Feliciana,2012
22039,-1,33754,LA,Evangeline,2012
22041,-1,20605,LA,Franklin,2012
22043,-1,22404,LA,Grant,2012
22045,-1,73890,LA,Iberia,2012
22047,-1,33319,LA,Iberville,2012
22049,-1,16237,LA,Jackson,2012
22051,87,434312,LA,Jefferson,2012
22053,-1,31441,LA,Jefferson Davis,2012
22055,37,227083,LA,Lafayette,2012
22057,12,97074,LA,Lafourche,2012
22059,-1,14877,LA,LaSalle,2012
22061,-1,47123,LA,Lincoln,2012
22063,25,131940,LA,Livingston,2012
22065,-1,12206,LA,Madison,2012
22067,-1,27454,LA,Morehouse,2012
22069,-1,39491,LA,Natchitoches,2012
22071,72,370138,LA,Orleans,2012
22073,19,155342,LA,Ouachita,2012
22075,-1,23893,LA,Plaquemines,2012
22077,-1,22706,LA,Pointe Coupee,2012
22079,12,132184,LA,Rapides,2012
22081,-1,9032,LA,Red River,2012
22083,-1,20912,LA,Richland,2012
22085,-1,24310,LA,Sabine,2012
22087,15,41519,LA,St. Bernard,2012
22089,-1,52484,LA,St. Charles,2012
22091,-1,11036,LA,St. Helena,2012
22093,-1,21665,LA,St. James,2012
22095,-1,44760,LA,St. John the Baptist,2012
22097,-1,83490,LA,St. Landry,2012
22099,-1,52729,LA,St. Martin,2012
22101,-1,53554,LA,St. Mary,2012
22103,44,239323,LA,St. Tammany,2012
22105,11,123655,LA,Tangipahoa,2012
22107,-1,4965,LA,Tensas,2012
22109,19,111804,LA,Terrebonne,2012
22111,-1,22506,LA,Union,2012
22113,-1,58637,LA,Vermilion,2012
22115,-1,54179,LA,Vernon,2012
22117,15,46641,LA,Washington,2012
22119,-1,40919,LA,Webster,2012
22121,-1,24096,LA,West Baton Rouge,2012
22123,-1,11497,LA,West Carroll,2012
22125,-1,15442,LA,West Feliciana,2012
22127,-1,15054,LA,Winn,2012
23001,12,107539,ME,Androscoggin,2012
23003,-1,70774,ME,Aroostook,2012
23005,42,284133,ME,Cumberland,2012
23007,-1,30629,ME,Franklin,2012
23009,-1,54542,ME,Hancock,2012
23011,14,121636,ME,Kennebec,2012
23013,-1,39639,ME,Knox,2012
23015,-1,34222,ME,Lincoln,2012
23017,-1,57490,ME,Oxford,2012
23019,12,153589,ME,Penobscot,2012
23021,-1,17258,ME,Piscataquis,2012
23023,-1,35109,ME,Sagadahoc,2012
23025,-1,51854,ME,Somerset,2012
23027,-1,38914,ME,Waldo,2012
23029,-1,32514,ME,Washington,2012
23031,25,199053,ME,York,2012
24001,12,73975,MD,Allegany,2012
24003,80,550641,MD,Anne Arundel,2012
24005,159,818282,MD,Baltimore,2012
24009,15,89685,MD,Calvert,2012
24011,-1,32640,MD,Caroline,2012
24013,30,167191,MD,Carroll,2012
24015,28,101776,MD,Cecil,2012
24017,16,150770,MD,Charles,2012
24019,-1,32476,MD,Dorchester,2012
24021,31,239610,MD,Frederick,2012
24023,-1,29904,MD,Garrett,2012
24025,50,248661,MD,Harford,2012
24027,30,299605,MD,Howard,2012
24029,-1,19986,MD,Kent,2012
24031,57,1006218,MD,Montgomery,2012
24033,58,882465,MD,Prince George's,2012
24035,-1,48520,MD,Queen Anne's,2012
24037,11,109071,MD,St. Mary's,2012
24039,-1,26117,MD,Somerset,2012
24041,-1,38055,MD,Talbot,2012
24043,27,149215,MD,Washington,2012
24045,18,100555,MD,Wicomico,2012
24047,-1,51511,MD,Worcester,2012
24510,178,622722,MD,Baltimo,2012
25001,23,214915,MA,Barnstable,2012
25003,22,130201,MA,Berkshire,2012
25005,108,551341,MA,Bristol,2012
25007,-1,16793,MA,Dukes,2012
25009,108,757163,MA,Essex,2012
25011,10,71536,MA,Franklin,2012
25013,73,466578,MA,Hampden,2012
25015,13,160418,MA,Hampshire,2012
25017,152,1540330,MA,Middlesex,2012
25019,-1,10312,MA,Nantucket,2012
25021,80,683121,MA,Norfolk,2012
25023,65,499622,MA,Plymouth,2012
25025,99,749469,MA,Suffolk,2012
25027,105,806209,MA,Worcester,2012
26001,-1,10609,MI,Alcona,2012
26003,-1,9495,MI,Alger,2012
26005,-1,111929,MI,Allegan,2012
26007,-1,29208,MI,Alpena,2012
26009,-1,23336,MI,Antrim,2012
26011,-1,15495,MI,Arenac,2012
26013,-1,8708,MI,Baraga,2012
26015,-1,59068,MI,Barry,2012
26017,26,107091,MI,Bay,2012
26019,-1,17389,MI,Benzie,2012
26021,22,156093,MI,Berrien,2012
26023,-1,43771,MI,Branch,2012
26025,36,134777,MI,Calhoun,2012
26027,-1,52050,MI,Cass,2012
26029,-1,26107,MI,Charlevoix,2012
26031,-1,25782,MI,Cheboygan,2012
26033,-1,39035,MI,Chippewa,2012
26035,-1,30791,MI,Clare,2012
26037,-1,76459,MI,Clinton,2012
26039,-1,13988,MI,Crawford,2012
26041,-1,36838,MI,Delta,2012
26043,-1,26211,MI,Dickinson,2012
26045,10,107960,MI,Eaton,2012
26047,-1,32891,MI,Emmet,2012
26049,72,418029,MI,Genesee,2012
26051,-1,25511,MI,Gladwin,2012
26053,-1,16033,MI,Gogebic,2012
26055,13,88998,MI,Grand Traverse,2012
26057,-1,42039,MI,Gratiot,2012
26059,-1,46297,MI,Hillsdale,2012
26061,-1,36729,MI,Houghton,2012
26063,-1,32476,MI,Huron,2012
26065,32,282363,MI,Ingham,2012
26067,-1,63910,MI,Ionia,2012
26069,-1,25387,MI,Iosco,2012
26071,-1,11573,MI,Iron,2012
26073,-1,70660,MI,Isabella,2012
26075,-1,160102,MI,Jackson,2012
26077,27,255251,MI,Kalamazoo,2012
26079,-1,17097,MI,Kalkaska,2012
26081,67,615041,MI,Kent,2012
26083,-1,2208,MI,Keweenaw,2012
26085,-1,11474,MI,Lake,2012
26087,12,88221,MI,Lapeer,2012
26089,-1,21609,MI,Leelanau,2012
26091,14,98994,MI,Lenawee,2012
26093,28,183059,MI,Livingston,2012
26095,-1,6497,MI,Luce,2012
26097,-1,11135,MI,Mackinac,2012
26099,175,848588,MI,Macomb,2012
26101,-1,24639,MI,Manistee,2012
26103,-1,67814,MI,Marquette,2012
26105,-1,28672,MI,Mason,2012
26107,-1,43515,MI,Mecosta,2012
26109,-1,23734,MI,Menominee,2012
26111,12,83678,MI,Midland,2012
26113,-1,15039,MI,Missaukee,2012
26115,42,150862,MI,Monroe,2012
26117,-1,63103,MI,Montcalm,2012
26119,-1,9491,MI,Montmorency,2012
26121,21,170126,MI,Muskegon,2012
26123,-1,47976,MI,Newaygo,2012
26125,102,1221138,MI,Oakland,2012
26127,-1,26246,MI,Oceana,2012
26129,-1,21424,MI,Ogemaw,2012
26131,-1,6417,MI,Ontonagon,2012
26133,-1,23274,MI,Osceola,2012
26135,-1,8596,MI,Oscoda,2012
26137,-1,24039,MI,Otsego,2012
26139,21,270146,MI,Ottawa,2012
26141,-1,13119,MI,Presque Isle,2012
26143,-1,24131,MI,Roscommon,2012
26145,23,198352,MI,Saginaw,2012
26147,28,160572,MI,St. Clair,2012
26149,-1,60946,MI,St. Joseph,2012
26151,-1,42344,MI,Sanilac,2012
26153,-1,8358,MI,Schoolcraft,2012
26155,-1,69263,MI,Shiawassee,2012
26157,-1,54716,MI,Tuscola,2012
26159,12,75268,MI,Van Buren,2012
26161,35,351299,MI,Washtenaw,2012
26163,296,1791995,MI,Wayne,2012
26165,-1,32584,MI,Wexford,2012
27001,-1,15930,MN,Aitkin,2012
27003,45,335978,MN,Anoka,2012
27005,-1,33042,MN,Becker,2012
27007,-1,45226,MN,Beltrami,2012
27009,-1,38883,MN,Benton,2012
27011,-1,5168,MN,Big Stone,2012
27013,-1,65049,MN,Blue Earth,2012
27015,-1,25412,MN,Brown,2012
27017,-1,35317,MN,Carlton,2012
27019,-1,93896,MN,Carver,2012
27021,-1,28425,MN,Cass,2012
27023,-1,12155,MN,Chippewa,2012
27025,-1,53490,MN,Chisago,2012
27027,-1,60210,MN,Clay,2012
27029,-1,8670,MN,Clearwater,2012
27031,-1,5183,MN,Cook,2012
27033,-1,11636,MN,Cottonwood,2012
27035,-1,62866,MN,Crow Wing,2012
27037,30,404893,MN,Dakota,2012
27039,-1,20248,MN,Dodge,2012
27041,-1,36446,MN,Douglas,2012
27043,-1,14250,MN,Faribault,2012
27045,-1,20893,MN,Fillmore,2012
27047,-1,31035,MN,Freeborn,2012
27049,-1,46399,MN,Goodhue,2012
27051,-1,5945,MN,Grant,2012
27053,131,1184361,MN,Hennepin,2012
27055,-1,18815,MN,Houston,2012
27057,-1,20472,MN,Hubbard,2012
27059,-1,38242,MN,Isanti,2012
27061,-1,45231,MN,Itasca,2012
27063,-1,10288,MN,Jackson,2012
27065,-1,15992,MN,Kanabec,2012
27067,-1,42452,MN,Kandiyohi,2012
27069,-1,4506,MN,Kittson,2012
27071,-1,13190,MN,Koochiching,2012
27073,-1,7122,MN,Lac qui Parle,2012
27075,-1,10844,MN,Lake,2012
27077,-1,3956,MN,Lake of the Woods,2012
27079,-1,27643,MN,Le Sueur,2012
27081,-1,5805,MN,Lincoln,2012
27083,-1,25625,MN,Lyon,2012
27085,-1,36013,MN,McLeod,2012
27087,-1,5515,MN,Mahnomen,2012
27089,-1,9468,MN,Marshall,2012
27091,-1,20476,MN,Martin,2012
27093,-1,23057,MN,Meeker,2012
27095,-1,25727,MN,Mille Lacs,2012
27097,-1,33085,MN,Morrison,2012
27099,-1,39332,MN,Mower,2012
27101,-1,8588,MN,Murray,2012
27103,-1,32960,MN,Nicollet,2012
27105,-1,21708,MN,Nobles,2012
27107,-1,6645,MN,Norman,2012
27109,14,147066,MN,Olmsted,2012
27111,-1,57339,MN,Otter Tail,2012
27113,-1,14091,MN,Pennington,2012
27115,-1,29218,MN,Pine,2012
27117,-1,9380,MN,Pipestone,2012
27119,-1,31492,MN,Polk,2012
27121,-1,10929,MN,Pope,2012
27123,70,521142,MN,Ramsey,2012
27125,-1,4083,MN,Red Lake,2012
27127,-1,15877,MN,Redwood,2012
27129,-1,15348,MN,Renville,2012
27131,-1,64885,MN,Rice,2012
27133,-1,9559,MN,Rock,2012
27135,-1,15503,MN,Roseau,2012
27137,22,200351,MN,St. Louis,2012
27139,-1,135233,MN,Scott,2012
27141,12,89518,MN,Sherburne,2012
27143,-1,15114,MN,Sibley,2012
27145,-1,151812,MN,Stearns,2012
27147,-1,36295,MN,Steele,2012
27149,-1,9738,MN,Stevens,2012
27151,-1,9618,MN,Swift,2012
27153,-1,24547,MN,Todd,2012
27155,-1,3426,MN,Traverse,2012
27157,-1,21396,MN,Wabasha,2012
