County_cd,Deaths,Population,State,County_nm,Year
17193,-1,14942,IL,White,2006
17195,-1,59033,IL,Whiteside,2006
17197,57,650779,IL,Will,2006
17199,-1,64424,IL,Williamson,2006
17201,44,289405,IL,Winnebago,2006
17203,-1,37385,IL,Woodford,2006
18001,-1,33887,IN,Adams,2006
18003,27,346314,IN,Allen,2006
18005,10,74508,IN,Bartholomew,2006
18007,-1,8871,IN,Benton,2006
18009,-1,13161,IN,Blackford,2006
18011,-1,52750,IN,Boone,2006
18013,-1,15329,IN,Brown,2006
18015,-1,20179,IN,Carroll,2006
18017,-1,39255,IN,Cass,2006
18019,13,104148,IN,Clark,2006
18021,-1,27096,IN,Clay,2006
18023,-1,33298,IN,Clinton,2006
18025,-1,11008,IN,Crawford,2006
18027,-1,30469,IN,Daviess,2006
18029,-1,48879,IN,Dearborn,2006
18031,-1,25469,IN,Decatur,2006
18033,-1,41594,IN,De Kalb,2006
18035,22,117326,IN,Delaware,2006
18037,-1,41589,IN,Dubois,2006
18039,-1,195047,IN,Elkhart,2006
18041,-1,24508,IN,Fayette,2006
18043,11,72358,IN,Floyd,2006
18045,-1,17459,IN,Fountain,2006
18047,-1,23122,IN,Franklin,2006
18049,-1,20563,IN,Fulton,2006
18051,-1,33429,IN,Gibson,2006
18053,-1,70448,IN,Grant,2006
18055,-1,33223,IN,Greene,2006
18057,20,244738,IN,Hamilton,2006
18059,-1,65402,IN,Hancock,2006
18061,-1,37766,IN,Harrison,2006
18063,10,132350,IN,Hendricks,2006
18065,15,48375,IN,Henry,2006
18067,22,83943,IN,Howard,2006
18069,-1,37601,IN,Huntington,2006
18071,-1,41725,IN,Jackson,2006
18073,-1,32419,IN,Jasper,2006
18075,-1,21564,IN,Jay,2006
18077,-1,32287,IN,Jefferson,2006
18079,-1,28320,IN,Jennings,2006
18081,14,130512,IN,Johnson,2006
18083,-1,38399,IN,Knox,2006
18085,-1,76358,IN,Kosciusko,2006
18087,-1,36613,IN,Lagrange,2006
18089,32,491432,IN,Lake,2006
18091,11,109641,IN,La Porte,2006
18093,-1,46165,IN,Lawrence,2006
18095,42,131240,IN,Madison,2006
18097,114,878515,IN,Marion,2006
18099,-1,46851,IN,Marshall,2006
18101,-1,10344,IN,Martin,2006
18103,-1,37745,IN,Miami,2006
18105,16,130677,IN,Monroe,2006
18107,11,38040,IN,Montgomery,2006
18109,-1,68308,IN,Morgan,2006
18111,-1,14326,IN,Newton,2006
18113,-1,47470,IN,Noble,2006
18115,-1,6022,IN,Ohio,2006
18117,-1,19666,IN,Orange,2006
18119,-1,21871,IN,Owen,2006
18121,-1,17376,IN,Parke,2006
18123,-1,19202,IN,Perry,2006
18125,-1,13016,IN,Pike,2006
18127,18,158595,IN,Porter,2006
18129,-1,26348,IN,Posey,2006
18131,-1,13713,IN,Pulaski,2006
18133,-1,37768,IN,Putnam,2006
18135,-1,26415,IN,Randolph,2006
18137,-1,28352,IN,Ripley,2006
18139,-1,17723,IN,Rush,2006
18141,19,265496,IN,St. Joseph,2006
18143,-1,23982,IN,Scott,2006
18145,-1,43812,IN,Shelby,2006
18147,-1,20977,IN,Spencer,2006
18149,-1,23362,IN,Starke,2006
18151,-1,34044,IN,Steuben,2006
18153,-1,21540,IN,Sullivan,2006
18155,-1,10151,IN,Switzerland,2006
18157,12,163010,IN,Tippecanoe,2006
18159,-1,16326,IN,Tipton,2006
18161,-1,7432,IN,Union,2006
18163,25,176822,IN,Vanderburgh,2006
18165,-1,16585,IN,Vermillion,2006
18167,23,106509,IN,Vigo,2006
18169,11,33665,IN,Wabash,2006
18171,-1,8625,IN,Warren,2006
18173,-1,56746,IN,Warrick,2006
18175,-1,28164,IN,Washington,2006
18177,13,69642,IN,Wayne,2006
18179,-1,27872,IN,Wells,2006
18181,-1,24830,IN,White,2006
18183,-1,32597,IN,Whitley,2006
19001,-1,7924,IA,Adair,2006
19003,-1,4224,IA,Adams,2006
19005,-1,14378,IA,Allamakee,2006
19007,-1,13319,IA,Appanoose,2006
19009,-1,6265,IA,Audubon,2006
19011,-1,26137,IA,Benton,2006
19013,-1,127486,IA,Black Hawk,2006
19015,-1,26471,IA,Boone,2006
19017,-1,24054,IA,Bremer,2006
19019,-1,20957,IA,Buchanan,2006
19021,-1,19909,IA,Buena Vista,2006
19023,-1,14931,IA,Butler,2006
19025,-1,10093,IA,Calhoun,2006
19027,-1,20832,IA,Carroll,2006
19029,-1,14021,IA,Cass,2006
19031,-1,18332,IA,Cedar,2006
19033,-1,44531,IA,Cerro Gordo,2006
19035,-1,12215,IA,Cherokee,2006
19037,-1,12603,IA,Chickasaw,2006
19039,-1,9196,IA,Clarke,2006
19041,-1,16812,IA,Clay,2006
19043,-1,18272,IA,Clayton,2006
19045,-1,49487,IA,Clinton,2006
19047,-1,16868,IA,Crawford,2006
19049,-1,56158,IA,Dallas,2006
19051,-1,8619,IA,Davis,2006
19053,-1,8576,IA,Decatur,2006
19055,-1,17957,IA,Delaware,2006
19057,-1,40192,IA,Des Moines,2006
19059,-1,16667,IA,Dickinson,2006
19061,-1,91258,IA,Dubuque,2006
19063,-1,10437,IA,Emmet,2006
19065,-1,21265,IA,Fayette,2006
19067,-1,16586,IA,Floyd,2006
19069,-1,10699,IA,Franklin,2006
19071,-1,7622,IA,Fremont,2006
19073,-1,9611,IA,Greene,2006
19075,-1,12436,IA,Grundy,2006
19077,-1,11150,IA,Guthrie,2006
19079,-1,16144,IA,Hamilton,2006
19081,-1,11729,IA,Hancock,2006
19083,-1,17893,IA,Hardin,2006
19085,-1,15346,IA,Harrison,2006
19087,-1,20326,IA,Henry,2006
19089,-1,9664,IA,Howard,2006
19091,-1,10038,IA,Humboldt,2006
19093,-1,7247,IA,Ida,2006
19095,-1,16391,IA,Iowa,2006
19097,-1,20092,IA,Jackson,2006
19099,-1,37288,IA,Jasper,2006
19101,-1,16401,IA,Jefferson,2006
19103,-1,122226,IA,Johnson,2006
19105,-1,20678,IA,Jones,2006
19107,-1,10713,IA,Keokuk,2006
19109,-1,16045,IA,Kossuth,2006
19111,-1,36291,IA,Lee,2006
19113,13,202709,IA,Linn,2006
19115,-1,11904,IA,Louisa,2006
19117,-1,9331,IA,Lucas,2006
19119,-1,11604,IA,Lyon,2006
19121,-1,15262,IA,Madison,2006
19123,-1,22298,IA,Mahaska,2006
19125,-1,33396,IA,Marion,2006
19127,-1,39601,IA,Marshall,2006
19129,-1,15214,IA,Mills,2006
19131,-1,10836,IA,Mitchell,2006
19133,-1,9479,IA,Monona,2006
19135,-1,7911,IA,Monroe,2006
19137,-1,11179,IA,Montgomery,2006
19139,-1,42145,IA,Muscatine,2006
19141,-1,14558,IA,O'Brien,2006
19143,-1,6713,IA,Osceola,2006
19145,-1,16331,IA,Page,2006
19147,-1,9586,IA,Palo Alto,2006
19149,-1,24982,IA,Plymouth,2006
19151,-1,7694,IA,Pocahontas,2006
19153,39,405990,IA,Polk,2006
19155,-1,90867,IA,Pottawattamie,2006
19157,-1,19053,IA,Poweshiek,2006
19159,-1,5230,IA,Ringgold,2006
19161,-1,10707,IA,Sac,2006
19163,18,159597,IA,Scott,2006
19165,-1,12480,IA,Shelby,2006
19167,-1,33077,IA,Sioux,2006
19169,-1,84739,IA,Story,2006
19171,-1,18149,IA,Tama,2006
19173,-1,6557,IA,Taylor,2006
19175,-1,12225,IA,Union,2006
19177,-1,7660,IA,Van Buren,2006
19179,-1,35776,IA,Wapello,2006
19181,-1,44178,IA,Warren,2006
19183,-1,21472,IA,Washington,2006
19185,-1,6478,IA,Wayne,2006
19187,-1,38534,IA,Webster,2006
19189,-1,11138,IA,Winnebago,2006
19191,-1,21012,IA,Winneshiek,2006
19193,-1,100693,IA,Woodbury,2006
19195,-1,7649,IA,Worth,2006
19197,-1,13588,IA,Wright,2006
20001,-1,13639,KS,Allen,2006
20003,-1,8023,KS,Anderson,2006
20005,-1,16902,KS,Atchison,2006
20007,-1,5003,KS,Barber,2006
20009,-1,27460,KS,Barton,2006
20011,-1,14990,KS,Bourbon,2006
20013,-1,10111,KS,Brown,2006
20015,-1,63571,KS,Butler,2006
20017,-1,2949,KS,Chase,2006
20019,-1,3836,KS,Chautauqua,2006
20021,-1,21855,KS,Cherokee,2006
20023,-1,2866,KS,Cheyenne,2006
20025,-1,2252,KS,Clark,2006
20027,-1,8458,KS,Clay,2006
20029,-1,9560,KS,Cloud,2006
20031,-1,8652,KS,Coffey,2006
20033,-1,1842,KS,Comanche,2006
20035,-1,35787,KS,Cowley,2006
20037,-1,38855,KS,Crawford,2006
20039,-1,3107,KS,Decatur,2006
20041,-1,19429,KS,Dickinson,2006
20043,-1,7936,KS,Doniphan,2006
20045,-1,107187,KS,Douglas,2006
20047,-1,3078,KS,Edwards,2006
20049,-1,2971,KS,Elk,2006
20051,-1,27653,KS,Ellis,2006
20053,-1,6465,KS,Ellsworth,2006
20055,-1,36259,KS,Finney,2006
20057,-1,32029,KS,Ford,2006
20059,-1,25716,KS,Franklin,2006
20061,-1,27708,KS,Geary,2006
20063,-1,2824,KS,Gove,2006
20065,-1,2751,KS,Graham,2006
20067,-1,7707,KS,Grant,2006
20069,-1,5838,KS,Gray,2006
20071,-1,1262,KS,Greeley,2006
20073,-1,6944,KS,Greenwood,2006
20075,-1,2583,KS,Hamilton,2006
20077,-1,6049,KS,Harper,2006
20079,-1,33659,KS,Harvey,2006
20081,-1,4182,KS,Haskell,2006
20083,-1,2027,KS,Hodgeman,2006
20085,-1,13356,KS,Jackson,2006
20087,-1,19005,KS,Jefferson,2006
20089,-1,3264,KS,Jewell,2006
20091,35,514813,KS,Johnson,2006
20093,-1,4052,KS,Kearny,2006
20095,-1,8119,KS,Kingman,2006
20097,-1,3039,KS,Kiowa,2006
20099,-1,21929,KS,Labette,2006
20101,-1,1780,KS,Lane,2006
20103,-1,72741,KS,Leavenworth,2006
20105,-1,3360,KS,Lincoln,2006
20107,-1,10013,KS,Linn,2006
20109,-1,2808,KS,Logan,2006
20111,-1,35832,KS,Lyon,2006
20113,-1,29174,KS,McPherson,2006
20115,-1,12804,KS,Marion,2006
20117,-1,10171,KS,Marshall,2006
20119,-1,4531,KS,Meade,2006
20121,-1,31180,KS,Miami,2006
20123,-1,6382,KS,Mitchell,2006
20125,-1,35246,KS,Montgomery,2006
20127,-1,5929,KS,Morris,2006
20129,-1,3285,KS,Morton,2006
20131,-1,10345,KS,Nemaha,2006
20133,-1,16479,KS,Neosho,2006
20135,-1,3135,KS,Ness,2006
20137,-1,5748,KS,Norton,2006
20139,-1,16633,KS,Osage,2006
20141,-1,3998,KS,Osborne,2006
20143,-1,6108,KS,Ottawa,2006
20145,-1,6889,KS,Pawnee,2006
20147,-1,5573,KS,Phillips,2006
20149,-1,19720,KS,Pottawatomie,2006
20151,-1,9658,KS,Pratt,2006
20153,-1,2663,KS,Rawlins,2006
20155,-1,63822,KS,Reno,2006
20157,-1,5159,KS,Republic,2006
20159,-1,10224,KS,Rice,2006
20161,-1,66928,KS,Riley,2006
20163,-1,5322,KS,Rooks,2006
20165,-1,3294,KS,Rush,2006
20167,-1,6894,KS,Russell,2006
20169,-1,54478,KS,Saline,2006
20171,-1,4738,KS,Scott,2006
20173,69,471659,KS,Sedgwick,2006
20175,-1,22246,KS,Seward,2006
20177,19,172986,KS,Shawnee,2006
20179,-1,2585,KS,Sheridan,2006
20181,-1,5979,KS,Sherman,2006
20183,-1,4052,KS,Smith,2006
20185,-1,4440,KS,Stafford,2006
20187,-1,2212,KS,Stanton,2006
20189,-1,5481,KS,Stevens,2006
20191,-1,24493,KS,Sumner,2006
20193,-1,7726,KS,Thomas,2006
20195,-1,2991,KS,Trego,2006
20197,-1,6845,KS,Wabaunsee,2006
20199,-1,1527,KS,Wallace,2006
20201,-1,5950,KS,Washington,2006
20203,-1,2287,KS,Wichita,2006
20205,-1,9747,KS,Wilson,2006
20207,-1,3440,KS,Woodson,2006
20209,15,153689,KS,Wyandotte,2006
21001,-1,18335,KY,Adair,2006
21003,-1,19272,KY,Allen,2006
21005,-1,20519,KY,Anderson,2006
21007,-1,8204,KY,Ballard,2006
21009,-1,40857,KY,Barren,2006
21011,-1,11558,KY,Bath,2006
21013,11,28960,KY,Bell,2006
21015,22,109295,KY,Boone,2006
21017,-1,19809,KY,Bourbon,2006
21019,11,49312,KY,Boyd,2006
21021,-1,28031,KY,Boyle,2006
21023,-1,8484,KY,Bracken,2006
21025,-1,14549,KY,Breathitt,2006
21027,-1,19590,KY,Breckinridge,2006
21029,-1,70042,KY,Bullitt,2006
21031,-1,12925,KY,Butler,2006
21033,-1,12828,KY,Caldwell,2006
21035,-1,36375,KY,Calloway,2006
21037,27,88036,KY,Campbell,2006
21039,-1,5212,KY,Carlisle,2006
21041,-1,10528,KY,Carroll,2006
21043,-1,27921,KY,Carter,2006
21045,-1,15900,KY,Casey,2006
21047,-1,70592,KY,Christian,2006
21049,11,34823,KY,Clark,2006
21051,-1,22718,KY,Clay,2006
21053,-1,9942,KY,Clinton,2006
21055,-1,9264,KY,Crittenden,2006
21057,-1,7073,KY,Cumberland,2006
21059,19,93908,KY,Daviess,2006
21061,-1,11957,KY,Edmonson,2006
21063,-1,7151,KY,Elliott,2006
21065,-1,14786,KY,Estill,2006
21067,41,279971,KY,Fayette,2006
21069,-1,14235,KY,Fleming,2006
21071,18,40429,KY,Floyd,2006
21073,-1,48699,KY,Franklin,2006
21075,-1,6871,KY,Fulton,2006
21077,-1,8253,KY,Gallatin,2006
21079,-1,16595,KY,Garrard,2006
21081,-1,24253,KY,Grant,2006
21083,-1,36859,KY,Graves,2006
21085,-1,25294,KY,Grayson,2006
21087,-1,11454,KY,Green,2006
21089,-1,36827,KY,Greenup,2006
21091,-1,8542,KY,Hancock,2006
21093,-1,97539,KY,Hardin,2006
21095,-1,30113,KY,Harlan,2006
21097,-1,18483,KY,Harrison,2006
21099,-1,18109,KY,Hart,2006
21101,11,45633,KY,Henderson,2006
21103,-1,15475,KY,Henry,2006
21105,-1,5002,KY,Hickman,2006
21107,-1,46727,KY,Hopkins,2006
21109,-1,13577,KY,Jackson,2006
21111,99,715149,KY,Jefferson,2006
21113,-1,45024,KY,Jessamine,2006
21115,-1,23382,KY,Johnson,2006
21117,42,155557,KY,Kenton,2006
21119,11,16837,KY,Knott,2006
21121,10,31599,KY,Knox,2006
21123,-1,13934,KY,Larue,2006
21125,12,57239,KY,Laurel,2006
21127,-1,15766,KY,Lawrence,2006
21129,-1,7850,KY,Lee,2006
21131,-1,11642,KY,Leslie,2006
21133,-1,24534,KY,Letcher,2006
21135,-1,14010,KY,Lewis,2006
21137,-1,24838,KY,Lincoln,2006
21139,-1,9594,KY,Livingston,2006
21141,-1,26768,KY,Logan,2006
21143,-1,8434,KY,Lyon,2006
21145,13,64678,KY,McCracken,2006
21147,-1,17892,KY,McCreary,2006
21149,-1,9702,KY,McLean,2006
21151,11,80264,KY,Madison,2006
21153,-1,13258,KY,Magoffin,2006
21155,-1,19392,KY,Marion,2006
21157,-1,31204,KY,Marshall,2006
21159,-1,13371,KY,Martin,2006
21161,-1,17138,KY,Mason,2006
21163,-1,29397,KY,Meade,2006
21165,-1,6567,KY,Menifee,2006
21167,-1,21181,KY,Mercer,2006
21169,-1,10123,KY,Metcalfe,2006
21171,-1,11337,KY,Monroe,2006
21173,-1,25085,KY,Montgomery,2006
21175,-1,14174,KY,Morgan,2006
21177,-1,31595,KY,Muhlenberg,2006
21179,-1,41424,KY,Nelson,2006
21181,-1,7147,KY,Nicholas,2006
21183,-1,23658,KY,Ohio,2006
21185,-1,56329,KY,Oldham,2006
21187,-1,10886,KY,Owen,2006
21189,-1,4743,KY,Owsley,2006
21191,-1,14972,KY,Pendleton,2006
21193,11,28829,KY,Perry,2006
21195,15,65632,KY,Pike,2006
21197,-1,12943,KY,Powell,2006
21199,10,60752,KY,Pulaski,2006
21201,-1,2309,KY,Robertson,2006
21203,-1,16974,KY,Rockcastle,2006
21205,-1,22706,KY,Rowan,2006
21207,-1,17232,KY,Russell,2006
21209,-1,41924,KY,Scott,2006
21211,-1,39283,KY,Shelby,2006
21213,-1,17115,KY,Simpson,2006
21215,-1,15638,KY,Spencer,2006
21217,-1,23971,KY,Taylor,2006
21219,-1,12092,KY,Todd,2006
21221,-1,13780,KY,Trigg,2006
21223,-1,8856,KY,Trimble,2006
21225,-1,15246,KY,Union,2006
21227,-1,105170,KY,Warren,2006
21229,-1,11456,KY,Washington,2006
21231,-1,20547,KY,Wayne,2006
21233,-1,13875,KY,Webster,2006
21235,11,36149,KY,Whitley,2006
21237,-1,7256,KY,Wolfe,2006
21239,-1,24134,KY,Woodford,2006
22001,21,60522,LA,Acadia,2006
22003,-1,25692,LA,Allen,2006
22005,-1,96421,LA,Ascension,2006
22007,-1,23477,LA,Assumption,2006
22009,-1,42080,LA,Avoyelles,2006
22011,-1,34510,LA,Beauregard,2006
22013,-1,14773,LA,Bienville,2006
22015,15,110606,LA,Bossier,2006
22017,32,252740,LA,Caddo,2006
22019,58,185350,LA,Calcasieu,2006
22021,-1,10224,LA,Caldwell,2006
22023,-1,7719,LA,Cameron,2006
22025,-1,10423,LA,Catahoula,2006
22027,-1,17109,LA,Claiborne,2006
22029,-1,20315,LA,Concordia,2006
22031,-1,26175,LA,De Soto,2006
22033,38,433474,LA,East Baton Rouge,2006
22035,-1,8188,LA,East Carroll,2006
22037,-1,20559,LA,East Feliciana,2006
22039,-1,34839,LA,Evangeline,2006
22041,-1,20685,LA,Franklin,2006
22043,-1,21039,LA,Grant,2006
22045,-1,73362,LA,Iberia,2006
22047,-1,33519,LA,Iberville,2006
22049,-1,15950,LA,Jackson,2006
22051,121,426285,LA,Jefferson,2006
22053,-1,31489,LA,Jefferson Davis,2006
22055,41,209424,LA,Lafayette,2006
22057,-1,94385,LA,Lafourche,2006
22059,-1,14519,LA,LaSalle,2006
22061,-1,44867,LA,Lincoln,2006
22063,29,115722,LA,Livingston,2006
22065,-1,12537,LA,Madison,2006
22067,-1,29079,LA,Morehouse,2006
22069,-1,38984,LA,Natchitoches,2006
22071,35,230172,LA,Orleans,2006
22073,18,151183,LA,Ouachita,2006
22075,-1,22329,LA,Plaquemines,2006
22077,-1,22754,LA,Pointe Coupee,2006
22079,-1,130103,LA,Rapides,2006
22081,-1,9281,LA,Red River,2006
22083,-1,20661,LA,Richland,2006
22085,-1,23954,LA,Sabine,2006
22087,14,16563,LA,St. Bernard,2006
22089,11,52453,LA,St. Charles,2006
22091,-1,11089,LA,St. Helena,2006
22093,-1,21964,LA,St. James,2006
22095,-1,47296,LA,St. John the Baptist,2006
22097,23,85128,LA,St. Landry,2006
22099,-1,51044,LA,St. Martin,2006
22101,-1,54152,LA,St. Mary,2006
22103,70,223133,LA,St. Tammany,2006
22105,26,114102,LA,Tangipahoa,2006
22107,-1,5719,LA,Tensas,2006
22109,20,109994,LA,Terrebonne,2006
22111,-1,22919,LA,Union,2006
22113,-1,56388,LA,Vermilion,2006
22115,-1,50781,LA,Vernon,2006
22117,-1,45157,LA,Washington,2006
22119,-1,41331,LA,Webster,2006
22121,-1,22666,LA,West Baton Rouge,2006
22123,-1,11851,LA,West Carroll,2006
22125,-1,15736,LA,West Feliciana,2006
22127,-1,15720,LA,Winn,2006
23001,10,107932,ME,Androscoggin,2006
23003,-1,72827,ME,Aroostook,2006
23005,22,277084,ME,Cumberland,2006
23007,-1,30528,ME,Franklin,2006
23009,-1,54009,ME,Hancock,2006
23011,22,121508,ME,Kennebec,2006
23013,-1,40417,ME,Knox,2006
23015,-1,34904,ME,Lincoln,2006
23017,-1,57556,ME,Oxford,2006
23019,32,151446,ME,Penobscot,2006
23021,-1,17597,ME,Piscataquis,2006
23023,-1,35895,ME,Sagadahoc,2006
23025,-1,52195,ME,Somerset,2006
23027,-1,38763,ME,Waldo,2006
23029,-1,33323,ME,Washington,2006
23031,25,197635,ME,York,2006
24001,13,73980,MD,Allegany,2006
24003,70,517698,MD,Anne Arundel,2006
24005,138,793733,MD,Baltimore,2006
24009,10,87043,MD,Calvert,2006
24011,-1,32214,MD,Caroline,2006
24013,17,166950,MD,Carroll,2006
24015,27,98821,MD,Cecil,2006
24017,-1,141164,MD,Charles,2006
24019,-1,31677,MD,Dorchester,2006
24021,22,224211,MD,Frederick,2006
24023,-1,30147,MD,Garrett,2006
24025,43,241163,MD,Harford,2006
24027,15,271793,MD,Howard,2006
24029,-1,19786,MD,Kent,2006
24031,43,926492,MD,Montgomery,2006
24033,38,852097,MD,Prince George's,2006
24035,-1,45716,MD,Queen Anne's,2006
24037,-1,98849,MD,St. Mary's,2006
24039,-1,26139,MD,Somerset,2006
24041,-1,37000,MD,Talbot,2006
24043,20,144286,MD,Washington,2006
24045,16,94621,MD,Wicomico,2006
24047,10,50678,MD,Worcester,2006
24510,241,621109,MD,Baltimo,2006
25001,37,220037,MA,Barnstable,2006
25003,-1,131977,MA,Berkshire,2006
25005,120,544487,MA,Bristol,2006
25007,-1,15768,MA,Dukes,2006
25009,125,729455,MA,Essex,2006
25011,10,71708,MA,Franklin,2006
25013,62,461408,MA,Hampden,2006
25015,20,156168,MA,Hampshire,2006
25017,168,1456528,MA,Middlesex,2006
25019,-1,9811,MA,Nantucket,2006
25021,77,653421,MA,Norfolk,2006
25023,70,486779,MA,Plymouth,2006
25025,153,687192,MA,Suffolk,2006
25027,118,785345,MA,Worcester,2006
26001,-1,11503,MI,Alcona,2006
26003,-1,9687,MI,Alger,2006
26005,-1,111156,MI,Allegan,2006
26007,-1,30209,MI,Alpena,2006
26009,-1,24278,MI,Antrim,2006
26011,-1,16968,MI,Arenac,2006
26013,-1,8940,MI,Baraga,2006
26015,-1,59610,MI,Barry,2006
26017,14,108711,MI,Bay,2006
26019,-1,17867,MI,Benzie,2006
26021,24,157537,MI,Berrien,2006
26023,-1,46805,MI,Branch,2006
26025,29,138291,MI,Calhoun,2006
26027,-1,52282,MI,Cass,2006
26029,-1,26394,MI,Charlevoix,2006
26031,-1,27249,MI,Cheboygan,2006
26033,-1,39051,MI,Chippewa,2006
26035,-1,31612,MI,Clare,2006
26037,-1,72881,MI,Clinton,2006
26039,-1,14597,MI,Crawford,2006
26041,-1,37898,MI,Delta,2006
26043,-1,26951,MI,Dickinson,2006
26045,10,108364,MI,Eaton,2006
26047,-1,32926,MI,Emmet,2006
26049,39,441164,MI,Genesee,2006
26051,-1,26726,MI,Gladwin,2006
26053,-1,16552,MI,Gogebic,2006
26055,11,84705,MI,Grand Traverse,2006
26057,-1,42714,MI,Gratiot,2006
26059,-1,47499,MI,Hillsdale,2006
26061,-1,35765,MI,Houghton,2006
26063,-1,34363,MI,Huron,2006
26065,21,282104,MI,Ingham,2006
26067,-1,65157,MI,Ionia,2006
26069,-1,26869,MI,Iosco,2006
26071,-1,12248,MI,Iron,2006
26073,-1,68556,MI,Isabella,2006
26075,13,163387,MI,Jackson,2006
26077,34,244178,MI,Kalamazoo,2006
26079,-1,17572,MI,Kalkaska,2006
26081,54,595191,MI,Kent,2006
26083,-1,2087,MI,Keweenaw,2006
26085,-1,11707,MI,Lake,2006
26087,10,91691,MI,Lapeer,2006
26089,-1,21818,MI,Leelanau,2006
26091,-1,101715,MI,Lenawee,2006
26093,18,181620,MI,Livingston,2006
26095,-1,6736,MI,Luce,2006
26097,-1,11474,MI,Mackinac,2006
26099,144,833328,MI,Macomb,2006
26101,-1,25201,MI,Manistee,2006
26103,-1,66002,MI,Marquette,2006
26105,-1,28846,MI,Mason,2006
26107,-1,42876,MI,Mecosta,2006
26109,-1,24472,MI,Menominee,2006
26111,12,83693,MI,Midland,2006
26113,-1,15043,MI,Missaukee,2006
26115,15,153460,MI,Monroe,2006
26117,-1,63806,MI,Montcalm,2006
26119,-1,10125,MI,Montmorency,2006
26121,17,173710,MI,Muskegon,2006
26123,-1,49287,MI,Newaygo,2006
26125,89,1202256,MI,Oakland,2006
26127,-1,27484,MI,Oceana,2006
26129,-1,22003,MI,Ogemaw,2006
26131,-1,7241,MI,Ontonagon,2006
26133,-1,23887,MI,Osceola,2006
26135,-1,9090,MI,Oscoda,2006
26137,-1,24805,MI,Otsego,2006
26139,19,258003,MI,Ottawa,2006
26141,-1,14006,MI,Presque Isle,2006
26143,-1,25560,MI,Roscommon,2006
26145,27,205822,MI,Saginaw,2006
26147,22,168312,MI,St. Clair,2006
26149,-1,62236,MI,St. Joseph,2006
26151,-1,44917,MI,Sanilac,2006
26153,-1,8946,MI,Schoolcraft,2006
26155,-1,72839,MI,Shiawassee,2006
26157,-1,57472,MI,Tuscola,2006
26159,-1,77019,MI,Van Buren,2006
26161,28,344018,MI,Washtenaw,2006
26163,328,1932490,MI,Wayne,2006
26165,-1,32461,MI,Wexford,2006
27001,-1,16357,MN,Aitkin,2006
27003,17,323590,MN,Anoka,2006
27005,-1,32057,MN,Becker,2006
27007,-1,43066,MN,Beltrami,2006
27009,-1,37617,MN,Benton,2006
27011,-1,5375,MN,Big Stone,2006
27013,-1,61100,MN,Blue Earth,2006
27015,-1,26252,MN,Brown,2006
27017,-1,34538,MN,Carlton,2006
27019,-1,85657,MN,Carver,2006
27021,-1,28754,MN,Cass,2006
27023,-1,12525,MN,Chippewa,2006
27025,-1,51444,MN,Chisago,2006
27027,-1,55072,MN,Clay,2006
27029,-1,8476,MN,Clearwater,2006
27031,-1,5210,MN,Cook,2006
27033,-1,11789,MN,Cottonwood,2006
27035,-1,60654,MN,Crow Wing,2006
27037,11,386228,MN,Dakota,2006
27039,-1,19601,MN,Dodge,2006
27041,-1,35472,MN,Douglas,2006
27043,-1,15150,MN,Faribault,2006
27045,-1,21043,MN,Fillmore,2006
27047,-1,31622,MN,Freeborn,2006
27049,-1,45598,MN,Goodhue,2006
27051,-1,6127,MN,Grant,2006
27053,91,1119507,MN,Hennepin,2006
27055,-1,19506,MN,Houston,2006
27057,-1,19783,MN,Hubbard,2006
27059,-1,37183,MN,Isanti,2006
27061,-1,44405,MN,Itasca,2006
27063,-1,10583,MN,Jackson,2006
27065,-1,16360,MN,Kanabec,2006
27067,-1,41537,MN,Kandiyohi,2006
27069,-1,4746,MN,Kittson,2006
27071,-1,13705,MN,Koochiching,2006
27073,-1,7415,MN,Lac qui Parle,2006
27075,-1,10962,MN,Lake,2006
27077,-1,4321,MN,Lake of the Woods,2006
27079,-1,27480,MN,Le Sueur,2006
27081,-1,6003,MN,Lincoln,2006
27083,-1,25347,MN,Lyon,2006
27085,-1,36749,MN,McLeod,2006
27087,-1,5277,MN,Mahnomen,2006
27089,-1,9802,MN,Marshall,2006
27091,-1,20901,MN,Martin,2006
27093,-1,23402,MN,Meeker,2006
27095,-1,25882,MN,Mille Lacs,2006
27097,-1,32813,MN,Morrison,2006
27099,-1,38697,MN,Mower,2006
27101,-1,8884,MN,Murray,2006
27103,-1,31779,MN,Nicollet,2006
27105,-1,20608,MN,Nobles,2006
27107,-1,6952,MN,Norman,2006
27109,10,137293,MN,Olmsted,2006
27111,-1,57732,MN,Otter Tail,2006
27113,-1,13810,MN,Pennington,2006
27115,-1,28860,MN,Pine,2006
27117,-1,9496,MN,Pipestone,2006
27119,-1,31170,MN,Polk,2006
27121,-1,11138,MN,Pope,2006
27123,45,497158,MN,Ramsey,2006
27125,-1,4077,MN,Red Lake,2006
27127,-1,16119,MN,Redwood,2006
27129,-1,16374,MN,Renville,2006
27131,-1,61899,MN,Rice,2006
27133,-1,9502,MN,Rock,2006
27135,-1,16031,MN,Roseau,2006
27137,17,198357,MN,St. Louis,2006
27139,-1,121013,MN,Scott,2006
27141,-1,84079,MN,Sherburne,2006
27143,-1,15164,MN,Sibley,2006
27145,-1,144256,MN,Stearns,2006
27147,-1,36040,MN,Steele,2006
27149,-1,9729,MN,Stevens,2006
27151,-1,10119,MN,Swift,2006
