fips,year,deaths_clean,mortality_rate,log_mortality,opioids_in_gm,pop_clean,hhincome_clean,age_clean,white_clean,percent_white,coef_opioids_in_gm,coef_hhincome_clean,coef_age_clean,coef_pop_clean,coef_opioids_per1000_gm
29510,2006,80,25.093394477571202,3.22260464327865,32809.227498475,318809,33652,34.0,133205,41.7820701423109,6.60840475329061e-07,-8.07479336289614e-05,-0.184955202261349,0.0498550764226167,0.000660840475329061
30029,2006,12,13.4506529171104,2.5990276488927,36420.891651,89215,44998,40.5,83983,94.13551532813992,2.35215672312189e-05,6.79604802371614e-05,-0.0241983498590344,-0.17595235038970702,0.0235215672312189
30063,2006,11,10.252777570651,2.32754865137782,23341.199100025,107288,42887,33.9,98063,91.4016479009768,-3.5401701018539206e-05,-0.00026717835299905297,0.0581392423009675,0.314759695364046,-0.0354017010185392
30111,2006,15,10.41305102395,2.3430599255597597,37560.444588599996,144050,48641,38.3,127384,88.4304061089899,1.90957785886311e-05,5.56744635105133e-06,0.039276123046875,-0.0120015144348145,0.0190957785886311
31055,2006,34,6.725415146030519,1.9058936553343302,84375.6449352,505545,51878,33.6,368909,72.9725345913816,2.6025276816651103e-05,1.36074712039913e-06,-0.0201793896147819,-0.008983870006318279,0.0260252768166511
31109,2006,16,5.72598307972,1.74501425168029,37008.475043150094,279428,50849,32.4,238202,85.2462888472165,2.62182103220022e-05,2.9073286544473203e-06,0.0371753304512481,-0.00767690100389018,0.0262182103220022
32003,2006,343,18.095288841431998,2.895651619388,689000.487744706,1895521,56258,35.1,941814,49.686286778147,5.142214913745971e-07,-4.98052686452866e-05,-0.0312366485595703,-0.10839080810546901,0.000514221491374597
32031,2006,64,15.502223600197699,2.74098347171334,84274.9175293751,412844,55658,36.6,276600,66.99867262210421,9.52436346347005e-06,-5.07198232924111e-05,-0.0998304192326032,-0.0537405052018585,0.00952436346347005
32510,2006,11,19.864559819413103,2.98893723042116,21279.540327900002,55375,52067,41.1,39966,72.1733634311512,4.5650681199244106e-05,-0.00038667349144816404,0.0252752304077148,-0.40501546859741205,0.0456506811992441
33005,2006,10,12.9123894376654,2.55818727198242,11391.857301575,77445,53828,40.1,73984,95.531022015624,2.7185112366204398e-06,-1.92746662033066e-05,0.0557977234389426,0.00630973567164794,0.0027185112366204397
33011,2006,50,12.5139217379334,2.52684176359573,59460.66001935,399555,69321,38.5,352839,88.307992641814,1.26982379626322e-06,-1.16412581209003e-05,0.0549259241652322,-0.0108761879765762,0.0012698237962632199
33013,2006,12,8.1752222638553,2.1011079046529,38469.84522715,146785,63012,40.4,138873,94.60980345403141,2.5147567057830002e-06,-1.4746011452545002e-05,0.0620903380952527,-0.009190717866147221,0.002514756705783
33015,2006,34,11.5395841676905,2.44578322643509,60282.640903499996,294638,75825,41.4,277937,94.3316883769236,1.04821156441412e-06,-7.50090150894792e-06,0.0486501514725814,-0.0178278032908876,0.0010482115644141199
33017,2006,13,10.641955500253802,2.36480425464446,30733.445747600003,122158,57809,36.5,113763,93.1277525827207,4.25734833920787e-09,-8.211901948723331e-06,0.0496596285233561,-0.0215643017088496,4.2573483392078695e-06
34001,2006,40,14.643325206287802,2.68398461431973,81803.56845519999,273162,54766,39.4,162414,59.45702550135079,2.15301418204506e-06,-1.8729398884915102e-05,-0.0375072895336253,0.0170102970006769,0.00215301418204506
34003,2006,49,5.46580968719952,1.69851226933653,115098.22868125,896482,81708,40.8,576334,64.2884073522949,1.61503262201509e-06,-1.6765956354548098e-05,-0.00331532077622043,0.014264315041598,0.00161503262201509
34005,2006,52,11.610745298206401,2.45193098815471,109590.58547085,447861,76258,39.6,320691,71.6050292389826,2.0681147032666903e-06,-1.75032470814681e-05,-0.0521410914467157,0.0186108381236729,0.00206811470326669
34007,2006,143,27.8440886805017,3.3266206882066,202262.3268718,513574,60976,37.2,315573,61.446451728475296,2.15571884177561e-06,-1.63664734742205e-05,-0.0376412984893033,0.0163383276170217,0.00215571884177561
34009,2006,28,28.663854878997604,3.3556369171583302,25753.35403315,97684,54292,46.4,85447,87.4728717087752,2.25477300489357e-06,-1.54608908347857e-05,-0.0287028224660695,0.0156688943739778,0.0022547730048935698
34011,2006,19,12.2221078633182,2.5032464317748198,35636.831291,155456,50651,36.5,80444,51.7471181556196,2.4418426242001303e-06,-1.50569506030327e-05,-0.0230088708478222,0.0115254693195586,0.00244184262420013
34013,2006,96,12.293948303947401,2.50910713349366,184948.742733575,780872,55125,36.0,266895,34.1790972143962,1.60221583877244e-06,-1.6586120469116e-05,-0.0162777315156362,0.0159133534948401,0.00160221583877244
34015,2006,86,30.1518460993679,3.4062461517918097,95187.6134876749,285223,72664,38.2,233364,81.8180861992196,2.29915407355979e-06,-1.5583549266165197e-05,-0.0340559501230207,0.0125353636931909,0.0022991540735597896
34017,2006,42,6.75107655560074,1.90970198188593,72737.901646725,622123,55275,34.1,196143,31.528009734409398,1.54193885755247e-06,-1.64714747322843e-05,-0.0152583381937461,0.0158084202923763,0.0015419388575524699
34021,2006,10,2.74389825625266,1.00937963055108,53577.513377375,364445,71217,37.4,204601,56.140432712755,1.87896406283012e-06,-1.65119591080413e-05,-0.0469173472563327,0.0183245719767462,0.00187896406283012
34023,2006,46,5.75804687050153,1.7505983322231102,157408.179528025,798882,77615,36.9,409985,51.3198444826645,1.9410499696314e-06,-1.5744382012816698e-05,-0.0400943930583715,0.0170995273860681,0.0019410499696314
34025,2006,56,8.915607407596099,2.18780338220739,161082.146484625,628112,82265,40.6,487545,77.6207109560078,1.96811832062685e-06,-1.45010250614345e-05,-0.0435812227573038,0.0173082150194854,0.00196811832062685
34027,2006,27,5.5123302661638895,1.7069874495803503,67881.51866215,489811,96747,40.5,372899,76.13120162674991,2.01589554942341e-06,-1.56347910307172e-05,-0.0108958599672828,0.0149630128241807,0.00201589554942341
34029,2006,36,6.3227333878961804,1.84415161274327,132929.7710142,569374,59620,42.4,493120,86.60739689553792,1.98963705893493e-06,-1.58809122164908e-05,-0.0543715024754583,0.0179187234260632,0.00198963705893493
34031,2006,36,7.25508057170035,1.98170199195337,68787.4167969,496204,54944,36.0,230630,46.4788675625348,1.91617553497229e-06,-1.67968406457008e-05,0.0011291299892271,0.0142077765199882,0.0019161755349722898
34033,2006,18,27.280167318359602,3.3061599663273995,16839.88964875,65982,59441,40.4,51046,77.36352338516559,2.74278373330233e-06,-1.19366438078545e-05,0.005867958491347029,0.00348708450390012,0.0027427837333023303
34035,2006,18,5.63650198686695,1.72926365800251,38540.655218325,319347,97440,39.7,205667,64.4023585629425,2.16623592536655e-06,-1.6249036152465898e-05,-0.0211886839119764,0.0157608692003122,0.00216623592536655
34037,2006,10,6.66684444918531,1.8971466519081102,25951.75072475,149996,83089,40.6,133998,89.33438225019329,2.05517917868091e-06,-1.59357655732689e-05,0.00456540445032516,0.0120147414782985,0.00205517917868091
