County_cd,State,County_nm,pills
20015,KS,BUTLER,3656650
20019,KS,CHAUTAUQUA,115750
20021,KS,CHEROKEE,963910
20023,KS,CHEYENNE,131700
20025,KS,CLARK,222960
20027,KS,CLAY,471100
20029,KS,CLOUD,509380
20031,KS,COFFEY,497090
20033,KS,COMANCHE,169270
20035,KS,COWLEY,1903720
20037,KS,CRAWFORD,2155940
20039,KS,DECATUR,110300
20041,KS,DICKINSON,615160
20045,KS,DOUGLAS,3459900
20047,KS,EDWARDS,52600
20049,KS,ELK,141630
20051,KS,ELLIS,1319500
20053,KS,ELLSWORTH,232840
20055,KS,FINNEY,1041060
20057,KS,FORD,1061330
20059,KS,FRANKLIN,1260300
20061,KS,GEARY,1247700
20063,KS,GOVE,79700
20065,KS,GRAHAM,117000
20067,KS,GRANT,206230
20069,KS,GRAY,117980
20071,KS,GREELEY,80100
20073,KS,GREENWOOD,371420
20075,KS,HAMILTON,72500
20077,KS,HARPER,281630
20079,KS,HARVEY,1485400
20081,KS,HASKELL,67500
20083,KS,HODGEMAN,100500
20085,KS,JACKSON,392670
20087,KS,JEFFERSON,257020
20089,KS,JEWELL,63100
20091,KS,JOHNSON,27415443
20093,KS,KEARNY,72830
20095,KS,KINGMAN,358390
20097,KS,KIOWA,1500
20099,KS,LABETTE,1482430
20101,KS,LANE,71420
20103,KS,LEAVENWORTH,5967360
20105,KS,LINCOLN,95200
20107,KS,LINN,352695
20109,KS,LOGAN,74900
20111,KS,LYON,1075660
20115,KS,MARION,352040
20117,KS,MARSHALL,425020
20113,KS,MCPHERSON,1241900
20119,KS,MEADE,88960
20121,KS,MIAMI,1504260
20123,KS,MITCHELL,194400
20125,KS,MONTGOMERY,2416060
20127,KS,MORRIS,143960
20129,KS,MORTON,398650
20131,KS,NEMAHA,431390
20133,KS,NEOSHO,934120
20135,KS,NESS,134330
20137,KS,NORTON,304900
20139,KS,OSAGE,305500
20141,KS,OSBORNE,154500
20143,KS,OTTAWA,203600
20145,KS,PAWNEE,301100
20147,KS,PHILLIPS,183600
20149,KS,POTTAWATOMIE,450620
20151,KS,PRATT,959100
20153,KS,RAWLINS,73400
20155,KS,RENO,3493880
20157,KS,REPUBLIC,304620
20159,KS,RICE,347790
20161,KS,RILEY,2368160
20163,KS,ROOKS,185130
20165,KS,RUSH,64100
20167,KS,RUSSELL,277500
20169,KS,SALINE,2951770
20171,KS,SCOTT,248860
20173,KS,SEDGWICK,26199985
20175,KS,SEWARD,965980
20177,KS,SHAWNEE,7220500
20179,KS,SHERIDAN,71700
20181,KS,SHERMAN,382540
20183,KS,SMITH,162300
20187,KS,STANTON,68580
20189,KS,STEVENS,110400
20191,KS,SUMNER,1082080
20193,KS,THOMAS,481400
20195,KS,TREGO,174040
20197,KS,WABAUNSEE,100
20201,KS,WASHINGTON,104160
20203,KS,WICHITA,50830
20205,KS,WILSON,387930
20207,KS,WOODSON,110310
20209,KS,WYANDOTTE,6245310
21001,KY,ADAIR,1212510
21003,KY,ALLEN,1580300
21005,KY,ANDERSON,1393180
21007,KY,BALLARD,498400
21009,KY,BARREN,4048840
21011,KY,BATH,387100
21013,KY,BELL,4859500
21015,KY,BOONE,8648010
21017,KY,BOURBON,1302170
21019,KY,BOYD,5234000
21021,KY,BOYLE,3041650
21023,KY,BRACKEN,173220
21025,KY,BREATHITT,1823000
21027,KY,BRECKINRIDGE,1143050
21029,KY,BULLITT,3617320
21031,KY,BUTLER,1343300
21033,KY,CALDWELL,1325250
21035,KY,CALLOWAY,2540000
21037,KY,CAMPBELL,5819510
21039,KY,CARLISLE,286900
21041,KY,CARROLL,1075070
21043,KY,CARTER,1594950
21045,KY,CASEY,837090
21047,KY,CHRISTIAN,3440770
21049,KY,CLARK,3057350
21051,KY,CLAY,3656770
21053,KY,CLINTON,1600900
21055,KY,CRITTENDEN,1146200
21057,KY,CUMBERLAND,714990
21059,KY,DAVIESS,6880110
21061,KY,EDMONSON,578900
21063,KY,ELLIOTT,324500
21065,KY,ESTILL,1490970
21067,KY,FAYETTE,13377294
21069,KY,FLEMING,861400
21071,KY,FLOYD,9803110
21073,KY,FRANKLIN,2895470
21075,KY,FULTON,760880
21077,KY,GALLATIN,400500
21079,KY,GARRARD,631410
21081,KY,GRANT,2957000
21083,KY,GRAVES,2457470
21085,KY,GRAYSON,2309720
21087,KY,GREEN,488390
21089,KY,GREENUP,2325060
21091,KY,HANCOCK,125750
21093,KY,HARDIN,4631350
21095,KY,HARLAN,2677920
21097,KY,HARRISON,873500
21099,KY,HART,618490
21101,KY,HENDERSON,4449910
21103,KY,HENRY,619690
21105,KY,HICKMAN,153900
21107,KY,HOPKINS,5907390
21109,KY,JACKSON,796100
21111,KY,JEFFERSON,53680490
21113,KY,JESSAMINE,2840140
21115,KY,JOHNSON,3912800
21117,KY,KENTON,10061750
21119,KY,KNOTT,907160
21121,KY,KNOX,2218360
21123,KY,LARUE,650990
21125,KY,LAUREL,4425900
21127,KY,LAWRENCE,1681060
21129,KY,LEE,1184740
21131,KY,LESLIE,1583518
21133,KY,LETCHER,2515260
21135,KY,LEWIS,512120
21137,KY,LINCOLN,1274610
21139,KY,LIVINGSTON,1007700
21141,KY,LOGAN,1320140
21143,KY,LYON,577390
21151,KY,MADISON,6058630
21153,KY,MAGOFFIN,694680
21155,KY,MARION,1186720
21157,KY,MARSHALL,2322510
21159,KY,MARTIN,842230
21161,KY,MASON,1080830
21145,KY,MCCRACKEN,8433200
21147,KY,MCCREARY,1327752
21149,KY,MCLEAN,286620
21163,KY,MEADE,957040
21165,KY,MENIFEE,258800
21167,KY,MERCER,1346840
21169,KY,METCALFE,347990
21171,KY,MONROE,1131830
21173,KY,MONTGOMERY,3055900
21175,KY,MORGAN,733270
21177,KY,MUHLENBERG,2893990
21179,KY,NELSON,2932970
21181,KY,NICHOLAS,266700
21183,KY,OHIO,1844180
21185,KY,OLDHAM,2082320
21187,KY,OWEN,476880
21189,KY,OWSLEY,720080
21191,KY,PENDLETON,437800
21193,KY,PERRY,6191090
21195,KY,PIKE,11069730
21197,KY,POWELL,1088830
21199,KY,PULASKI,4903450
21203,KY,ROCKCASTLE,2037640
21205,KY,ROWAN,1321890
21207,KY,RUSSELL,1433280
21209,KY,SCOTT,2838010
21211,KY,SHELBY,2131040
21213,KY,SIMPSON,1432410
21215,KY,SPENCER,718890
21217,KY,TAYLOR,1642160
21219,KY,TODD,600200
21221,KY,TRIGG,887000
21223,KY,TRIMBLE,149700
21225,KY,UNION,1479240
21227,KY,WARREN,6672478
21229,KY,WASHINGTON,309320
21231,KY,WAYNE,1464660
21233,KY,WEBSTER,1006620
21235,KY,WHITLEY,7732430
21237,KY,WOLFE,828930
21239,KY,WOODFORD,884860
22001,LA,ACADIA,2806270
22003,LA,ALLEN,1438170
22005,LA,ASCENSION,5097750
22007,LA,ASSUMPTION,282700
22009,LA,AVOYELLES,2227370
22011,LA,BEAUREGARD,1576490
22013,LA,BIENVILLE,359440
22015,LA,BOSSIER,3922540
22017,LA,CADDO,11388200
22019,LA,CALCASIEU,8974490
22021,LA,CALDWELL,550700
22023,LA,CAMERON,400
22025,LA,CATAHOULA,554350
22027,LA,CLAIBORNE,910430
22029,LA,CONCORDIA,867880
22031,LA,DE SOTO,545530
22033,LA,EAST BATON ROUGE,20372790
22035,LA,EAST CARROLL,177620
22037,LA,EAST FELICIANA,461340
22039,LA,EVANGELINE,2757140
22041,LA,FRANKLIN,721110
22043,LA,GRANT,464220
22045,LA,IBERIA,3770590
22047,LA,IBERVILLE,1645230
22049,LA,JACKSON,542260
22051,LA,JEFFERSON,25602130
22053,LA,JEFFERSON DAVIS,1576600
22059,LA,LA SALLE,934270
22055,LA,LAFAYETTE,13376980
22057,LA,LAFOURCHE,4373360
22061,LA,LINCOLN,1259310
22063,LA,LIVINGSTON,9299570
22065,LA,MADISON,339320
22067,LA,MOREHOUSE,1032335
22069,LA,NATCHITOCHES,1079040
22071,LA,ORLEANS,9275078
22073,LA,OUACHITA,5507780
22075,LA,PLAQUEMINES,392800
22077,LA,POINTE COUPEE,768840
22079,LA,RAPIDES,9307340
22081,LA,RED RIVER,505220
22083,LA,RICHLAND,969810
22085,LA,SABINE,1026650
22087,LA,SAINT BERNARD,2644880
22089,LA,SAINT CHARLES,2078200
22091,LA,SAINT HELENA,164300
22093,LA,SAINT JAMES,554560
22097,LA,SAINT LANDRY,5728570
22099,LA,SAINT MARTIN,2114990
22101,LA,SAINT MARY,3140090
22103,LA,SAINT TAMMANY,13871940
22095,LA,ST JOHN THE BAPTIST,1640590
22105,LA,TANGIPAHOA,7431650
22107,LA,TENSAS,134900
22109,LA,TERREBONNE,5328835
22111,LA,UNION,549200
22113,LA,VERMILION,2568480
22115,LA,VERNON,2308210
22117,LA,WASHINGTON,3777500
22119,LA,WEBSTER,1798160
22121,LA,WEST BATON ROUGE,984510
22123,LA,WEST CARROLL,323260
22125,LA,WEST FELICIANA,298730
22127,LA,WINN,719410
25001,MA,BARNSTABLE,7630040
25003,MA,BERKSHIRE,4740440
25005,MA,BRISTOL,21146732
25007,MA,DUKES,625190
25009,MA,ESSEX,29223792
25011,MA,FRANKLIN,2036020
25013,MA,HAMPDEN,19239275
25015,MA,HAMPSHIRE,5410010
25017,MA,MIDDLESEX,31164974
25019,MA,NANTUCKET,213000
25021,MA,NORFOLK,16676060
25023,MA,PLYMOUTH,17300950
25025,MA,SUFFOLK,15216890
25027,MA,WORCESTER,28929274
24001,MD,ALLEGANY,4964820
24003,MD,ANNE ARUNDEL,20153450
24005,MD,BALTIMORE,36320557.4
24510,MD,BALTIMORE CITY,20158196
24009,MD,CALVERT,4632020
24011,MD,CAROLINE,831710
24013,MD,CARROLL,5962828.3
24015,MD,CECIL,6997210
24017,MD,CHARLES,5742770
24019,MD,DORCHESTER,944080
24021,MD,FREDERICK,8041320
24023,MD,GARRETT,1298580
24025,MD,HARFORD,12268090
24027,MD,HOWARD,7876770
24029,MD,KENT,1368340
24031,MD,MONTGOMERY,16577762
24033,MD,PRINCE GEORGES,16670240
24035,MD,QUEEN ANNES,1594420
24037,MD,SAINT MARYS,3751070
24039,MD,SOMERSET,797550
24041,MD,TALBOT,1484810
24043,MD,WASHINGTON,7151400
24045,MD,WICOMICO,6020070
24047,MD,WORCESTER,2660120
23001,ME,ANDROSCOGGIN,6358950
23003,ME,AROOSTOOK,3075800
23005,ME,CUMBERLAND,11881200
23007,ME,FRANKLIN,1373840
23009,ME,HANCOCK,2471680
23011,ME,KENNEBEC,6831420
23013,ME,KNOX,1555200
23015,ME,LINCOLN,1238900
23017,ME,OXFORD,2436240
23019,ME,PENOBSCOT,9399190
23021,ME,PISCATAQUIS,932470
23023,ME,SAGADAHOC,1400710
23025,ME,SOMERSET,2831310
23027,ME,WALDO,1503170
23029,ME,WASHINGTON,1845480
23031,ME,YORK,8389590
26001,MI,ALCONA,369300
26003,MI,ALGER,407600
26005,MI,ALLEGAN,3373590
26007,MI,ALPENA,1791020
26009,MI,ANTRIM,756780
26011,MI,ARENAC,1042010
26013,MI,BARAGA,445200
26015,MI,BARRY,1792120
26017,MI,BAY,6018258
26019,MI,BENZIE,828560
26021,MI,BERRIEN,7637970
26023,MI,BRANCH,1634500
26025,MI,CALHOUN,8505460
26027,MI,CASS,1030860
26029,MI,CHARLEVOIX,1139390
26031,MI,CHEBOYGAN,1513590
26033,MI,CHIPPEWA,1651400
26035,MI,CLARE,2241970
26037,MI,CLINTON,2545600
26039,MI,CRAWFORD,1014000
26041,MI,DELTA,2242620
26043,MI,DICKINSON,1767480
26045,MI,EATON,5100150
26047,MI,EMMET,1746560
26049,MI,GENESEE,25251850
26051,MI,GLADWIN,1620530
26053,MI,GOGEBIC,710760
26055,MI,GRAND TRAVERSE,5134650
26057,MI,GRATIOT,1574760
26059,MI,HILLSDALE,1486900
26061,MI,HOUGHTON,1435590
26063,MI,HURON,1462440
26065,MI,INGHAM,12564280
26067,MI,IONIA,1978380
26069,MI,IOSCO,2219870
26071,MI,IRON,618800
26073,MI,ISABELLA,2579860
26075,MI,JACKSON,7627950
26077,MI,KALAMAZOO,10775310
26079,MI,KALKASKA,910440
26081,MI,KENT,22362780
26085,MI,LAKE,350100
26087,MI,LAPEER,4004680
26089,MI,LEELANAU,249500
26091,MI,LENAWEE,4566710
26093,MI,LIVINGSTON,5639580
26095,MI,LUCE,515300
26097,MI,MACKINAC,466100
26099,MI,MACOMB,51833140
26101,MI,MANISTEE,1620480
26103,MI,MARQUETTE,2424210
26105,MI,MASON,2272310
26107,MI,MECOSTA,2043600
26109,MI,MENOMINEE,620660
26111,MI,MIDLAND,5214800
26113,MI,MISSAUKEE,288700
26115,MI,MONROE,8526430
26117,MI,MONTCALM,3505250
26119,MI,MONTMORENCY,690220
26121,MI,MUSKEGON,11825350
26123,MI,NEWAYGO,2942590
26125,MI,OAKLAND,54379000
26127,MI,OCEANA,1292200
26129,MI,OGEMAW,3157100
26131,MI,ONTONAGON,165800
26133,MI,OSCEOLA,1059250
26135,MI,OSCODA,623950
26137,MI,OTSEGO,1610160
26139,MI,OTTAWA,7130100
26141,MI,PRESQUE ISLE,416280
26143,MI,ROSCOMMON,2057590
26145,MI,SAGINAW,10257800
26147,MI,SAINT CLAIR,9248060
26149,MI,SAINT JOSEPH,2959450
26151,MI,SANILAC,1488040
26153,MI,SCHOOLCRAFT,523700
26155,MI,SHIAWASSEE,2965490
26157,MI,TUSCOLA,2040290
26159,MI,VAN BUREN,4299340
26161,MI,WASHTENAW,9404170
26163,MI,WAYNE,111081860
26165,MI,WEXFORD,2395924
27001,MN,AITKIN,645080
27003,MN,ANOKA,9722350
27005,MN,BECKER,843920
27007,MN,BELTRAMI,839580
27009,MN,BENTON,853830
27011,MN,BIG STONE,180400
27013,MN,BLUE EARTH,1445900
27015,MN,BROWN,596100
27017,MN,CARLTON,1603830
27019,MN,CARVER,1730300
27021,MN,CASS,541640
27023,MN,CHIPPEWA,217700
27025,MN,CHISAGO,1074870
27027,MN,CLAY,1236180
27029,MN,CLEARWATER,239140
27031,MN,COOK,196000
27033,MN,COTTONWOOD,260060
27035,MN,CROW WING,2209150
27037,MN,DAKOTA,9355760
27039,MN,DODGE,116900
27041,MN,DOUGLAS,1159100
27043,MN,FARIBAULT,280730
27045,MN,FILLMORE,235400
27047,MN,FREEBORN,689590
27049,MN,GOODHUE,1116060
27051,MN,GRANT,111500
27053,MN,HENNEPIN,31484422
27055,MN,HOUSTON,277900
27057,MN,HUBBARD,737720
27059,MN,ISANTI,1552700
27061,MN,ITASCA,1777060
27063,MN,JACKSON,103870
27065,MN,KANABEC,461800
27067,MN,KANDIYOHI,828820
27069,MN,KITTSON,79800
27071,MN,KOOCHICHING,474800
27073,MN,LAC QUI PARLE,94200
27075,MN,LAKE,251700
27077,MN,LAKE OF THE WOODS,116880
27079,MN,LE SUEUR,248800
27081,MN,LINCOLN,96960
27083,MN,LYON,489460
27087,MN,MAHNOMEN,116360
27089,MN,MARSHALL,59800
27091,MN,MARTIN,733810
27085,MN,MCLEOD,1151800
27093,MN,MEEKER,394630
27095,MN,MILLE LACS,1574170
27097,MN,MORRISON,816140
27099,MN,MOWER,1028800
27101,MN,MURRAY,65500
27103,MN,NICOLLET,247200
27105,MN,NOBLES,366220
27107,MN,NORMAN,131460
27109,MN,OLMSTED,4033840
27111,MN,OTTER TAIL,1409810
27113,MN,PENNINGTON,573980
27115,MN,PINE,771730
27117,MN,PIPESTONE,279760
27119,MN,POLK,800820
27121,MN,POPE,251800
27123,MN,RAMSEY,14809930
27125,MN,RED LAKE,34700
27127,MN,REDWOOD,263900
27129,MN,RENVILLE,179100
27131,MN,RICE,1371300
27133,MN,ROCK,255500
27135,MN,ROSEAU,426530
27137,MN,SAINT LOUIS,8666710
27139,MN,SCOTT,2260390
27141,MN,SHERBURNE,1705340
27143,MN,SIBLEY,162520
27145,MN,STEARNS,3360730
27147,MN,STEELE,954600
27149,MN,STEVENS,153100
27151,MN,SWIFT,166300
27153,MN,TODD,661250
27155,MN,TRAVERSE,96930
27157,MN,WABASHA,286900
27159,MN,WADENA,540755
27161,MN,WASECA,294260
27163,MN,WASHINGTON,6758560
27165,MN,WATONWAN,168800
27167,MN,WILKIN,173300
27169,MN,WINONA,1663950
27171,MN,WRIGHT,3317010
27173,MN,YELLOW MEDICINE,196700
29001,MO,ADAIR,1563030
29003,MO,ANDREW,382450
29005,MO,ATCHISON,180960
29007,MO,AUDRAIN,833400
29009,MO,BARRY,2579180
29011,MO,BARTON,694460
29013,MO,BATES,1016500
29015,MO,BENTON,1267460
29017,MO,BOLLINGER,431600
29019,MO,BOONE,5149100
29021,MO,BUCHANAN,6643830
29023,MO,BUTLER,4461510
29025,MO,CALDWELL,150500
29027,MO,CALLAWAY,1152400
29029,MO,CAMDEN,2556980
29031,MO,CAPE GIRARDEAU,5070920
29033,MO,CARROLL,528400
29035,MO,CARTER,103170
29037,MO,CASS,4626190
29039,MO,CEDAR,784310
29041,MO,CHARITON,170490
29043,MO,CHRISTIAN,3470460
29045,MO,CLARK,263760
29047,MO,CLAY,10087875
29049,MO,CLINTON,1033220
29051,MO,COLE,3427690
29053,MO,COOPER,400400
29055,MO,CRAWFORD,1282470
29057,MO,DADE,385170
29059,MO,DALLAS,634600
29061,MO,DAVIESS,134300
29063,MO,DEKALB,127720
29065,MO,DENT,1112480
29067,MO,DOUGLAS,592710
29069,MO,DUNKLIN,3320750
29071,MO,FRANKLIN,6073090
29073,MO,GASCONADE,825770
29075,MO,GENTRY,216980
29077,MO,GREENE,16903880
29079,MO,GRUNDY,471160
29081,MO,HARRISON,479600
29083,MO,HENRY,1841110
29085,MO,HICKORY,298300
29087,MO,HOLT,79500
29089,MO,HOWARD,177000
29091,MO,HOWELL,3636670
29093,MO,IRON,511600
29095,MO,JACKSON,27948450
29097,MO,JASPER,6828810
29099,MO,JEFFERSON,9828854
29101,MO,JOHNSON,1416630
29105,MO,LACLEDE,1939270
29107,MO,LAFAYETTE,1166220
29109,MO,LAWRENCE,1821450
29111,MO,LEWIS,342600
29113,MO,LINCOLN,2122150
29115,MO,LINN,584340
29117,MO,LIVINGSTON,1158430
29121,MO,MACON,619070
29123,MO,MADISON,776080
29125,MO,MARIES,388370
29127,MO,MARION,1773990
29119,MO,MCDONALD,800100
29129,MO,MERCER,79200
29131,MO,MILLER,679420
29133,MO,MISSISSIPPI,1269600
29135,MO,MONITEAU,323490
29137,MO,MONROE,204700
29139,MO,MONTGOMERY,549960
29141,MO,MORGAN,1020190
29143,MO,NEW MADRID,633100
29145,MO,NEWTON,1637070
29147,MO,NODAWAY,551000
29149,MO,OREGON,494800
29151,MO,OSAGE,118900
29153,MO,OZARK,385130
29155,MO,PEMISCOT,1752710
29157,MO,PERRY,604670
29159,MO,PETTIS,1405190
29161,MO,PHELPS,4147680
29163,MO,PIKE,815170
29165,MO,PLATTE,3346180
29167,MO,POLK,1949340
29169,MO,PULASKI,2034290
29171,MO,PUTNAM,118290
29175,MO,RANDOLPH,991970
29177,MO,RAY,1338230
29179,MO,REYNOLDS,204320
29181,MO,RIPLEY,1339580
29183,MO,SAINT CHARLES,12635960
29185,MO,SAINT CLAIR,280900
29187,MO,SAINT FRANCOIS,7002870
29189,MO,SAINT LOUIS,38497709
29510,MO,SAINT LOUIS CITY,9994150
29186,MO,SAINTE GENEVIEVE,320750
29195,MO,SALINE,1073600
29199,MO,SCOTLAND,215950
29201,MO,SCOTT,3903510
29203,MO,SHANNON,288200
29205,MO,SHELBY,169230
29207,MO,STODDARD,2170790
29209,MO,STONE,1701630
29211,MO,SULLIVAN,278480
29213,MO,TANEY,3155830
29215,MO,TEXAS,981770
29217,MO,VERNON,1092030
29219,MO,WARREN,1081760
29221,MO,WASHINGTON,1874550
29223,MO,WAYNE,641800
29225,MO,WEBSTER,1866050
29227,MO,WORTH,54900
29229,MO,WRIGHT,1345690
00000,MP,NORTHERN MARIANA ISLANDS,208500
28001,MS,ADAMS,2755400
28003,MS,ALCORN,3920010
28005,MS,AMITE,285500
28007,MS,ATTALA,776700
28009,MS,BENTON,236900
28011,MS,BOLIVAR,829630
28013,MS,CALHOUN,550700
28015,MS,CARROLL,62000
28017,MS,CHICKASAW,1312650
28019,MS,CHOCTAW,353400
28021,MS,CLAIBORNE,200100
28023,MS,CLARKE,953060
28025,MS,CLAY,1032080
28027,MS,COAHOMA,1247270
28029,MS,COPIAH,1149210
28031,MS,COVINGTON,1134700
28033,MS,DESOTO,6702910
28035,MS,FORREST,8010980
28037,MS,FRANKLIN,410140
28039,MS,GEORGE,1656980
28041,MS,GREENE,320870
28043,MS,GRENADA,1116600
28045,MS,HANCOCK,2259230
28047,MS,HARRISON,12004250
28049,MS,HINDS,6294730
28051,MS,HOLMES,402200
28053,MS,HUMPHREYS,143570
28057,MS,ITAWAMBA,1531930
28059,MS,JACKSON,8619020
28061,MS,JASPER,329900
28063,MS,JEFFERSON,87200
28065,MS,JEFFERSON DAVIS,563800
28067,MS,JONES,4765140
28069,MS,KEMPER,336400
28071,MS,LAFAYETTE,1318010
28073,MS,LAMAR,1471820
28075,MS,LAUDERDALE,6059900
28077,MS,LAWRENCE,692100
28079,MS,LEAKE,962670
28081,MS,LEE,4755021
28083,MS,LEFLORE,1228790
28085,MS,LINCOLN,1717080
28087,MS,LOWNDES,3738840
28089,MS,MADISON,4332060
28091,MS,MARION,3008280
28093,MS,MARSHALL,497050
28095,MS,MONROE,1632250
28097,MS,MONTGOMERY,437060
28099,MS,NESHOBA,2468860
28101,MS,NEWTON,638890
28103,MS,NOXUBEE,358530
28105,MS,OKTIBBEHA,1353610
28107,MS,PANOLA,1312770
28109,MS,PEARL RIVER,3269360
28111,MS,PERRY,501770
28113,MS,PIKE,3009555
28115,MS,PONTOTOC,1266080
28117,MS,PRENTISS,1169150
28119,MS,QUITMAN,166300
28121,MS,RANKIN,6586730
28123,MS,SCOTT,1090520
28125,MS,SHARKEY,182200
28127,MS,SIMPSON,2139580
28129,MS,SMITH,293285
28131,MS,STONE,1349180
28133,MS,SUNFLOWER,708520
28135,MS,TALLAHATCHIE,243830
28137,MS,TATE,1327760
28139,MS,TIPPAH,1176760
28141,MS,TISHOMINGO,2029240
28143,MS,TUNICA,200400
28145,MS,UNION,1237790
28147,MS,WALTHALL,793950
28149,MS,WARREN,2733750
28151,MS,WASHINGTON,1776380
28153,MS,WAYNE,2069570
28155,MS,WEBSTER,567200
28157,MS,WILKINSON,455630
28159,MS,WINSTON,739100
28161,MS,YALOBUSHA,270000
28163,MS,YAZOO,829710
30001,MT,BEAVERHEAD,312830
30003,MT,BIG HORN,255950
30005,MT,BLAINE,119900
30007,MT,BROADWATER,112000
30009,MT,CARBON,106100
30013,MT,CASCADE,4037210
30015,MT,CHOUTEAU,130620
30017,MT,CUSTER,628600
30019,MT,DANIELS,46900
30021,MT,DAWSON,408400
30023,MT,DEER LODGE,386400
30025,MT,FALLON,95700
30027,MT,FERGUS,444800
30029,MT,FLATHEAD,4829650
30031,MT,GALLATIN,2434640
30035,MT,GLACIER,455330
30039,MT,GRANITE,32800
30041,MT,HILL,750700
30043,MT,JEFFERSON,134650
30045,MT,JUDITH BASIN,200
30047,MT,LAKE,1650600
30049,MT,LEWIS AND CLARK,2595300
30051,MT,LIBERTY,19300
30053,MT,LINCOLN,1436760
30057,MT,MADISON,179000
30059,MT,MEAGHER,59220
30061,MT,MINERAL,237500
30063,MT,MISSOULA,4914550
30065,MT,MUSSELSHELL,153800
30067,MT,PARK,615900
30071,MT,PHILLIPS,121890
30073,MT,PONDERA,240600
30075,MT,POWDER RIVER,52100
30077,MT,POWELL,282550
30081,MT,RAVALLI,2089010
30083,MT,RICHLAND,329940
30085,MT,ROOSEVELT,250600
30087,MT,ROSEBUD,153730
30089,MT,SANDERS,659430
30091,MT,SHERIDAN,95600
30093,MT,SILVER BOW,1915420
30095,MT,STILLWATER,193900
30097,MT,SWEET GRASS,86700
30099,MT,TETON,246600
30101,MT,TOOLE,161130
30105,MT,VALLEY,359200
30107,MT,WHEATLAND,30600
30111,MT,YELLOWSTONE,6744150
37001,NC,ALAMANCE,6057440
37003,NC,ALEXANDER,1661320
37005,NC,ALLEGHANY,536730
37007,NC,ANSON,1001630
37009,NC,ASHE,1218320
37011,NC,AVERY,1026550
37013,NC,BEAUFORT,2672340
37015,NC,BERTIE,564030
37017,NC,BLADEN,2250650
37019,NC,BRUNSWICK,6956100
37021,NC,BUNCOMBE,11720490
37023,NC,BURKE,7148800
37025,NC,CABARRUS,8239510
37027,NC,CALDWELL,5952330
37031,NC,CARTERET,3859920
37033,NC,CASWELL,389700
37035,NC,CATAWBA,11857640
37037,NC,CHATHAM,1735410
37039,NC,CHEROKEE,2423790
37041,NC,CHOWAN,465000
37043,NC,CLAY,626660
37045,NC,CLEVELAND,6043720
37047,NC,COLUMBUS,7147730
37049,NC,CRAVEN,6163460
37051,NC,CUMBERLAND,13231720
37053,NC,CURRITUCK,414180
37055,NC,DARE,2260960
37057,NC,DAVIDSON,7522900
37059,NC,DAVIE,1988220
37061,NC,DUPLIN,2333910
37063,NC,DURHAM,8096500
37065,NC,EDGECOMBE,1608960
37067,NC,FORSYTH,15843550
37069,NC,FRANKLIN,1777180
37071,NC,GASTON,12850640
37073,NC,GATES,160900
37075,NC,GRAHAM,577120
37077,NC,GRANVILLE,2212940
37079,NC,GREENE,493560
37081,NC,GUILFORD,17974364
37083,NC,HALIFAX,2444390
37085,NC,HARNETT,4815180
37087,NC,HAYWOOD,3487210
37089,NC,HENDERSON,5600380
37091,NC,HERTFORD,1477420
37093,NC,HOKE,1346960
37097,NC,IREDELL,8604720
37099,NC,JACKSON,1950330
37101,NC,JOHNSTON,5900090
37103,NC,JONES,258400
37105,NC,LEE,3771090
37107,NC,LENOIR,4264630
37109,NC,LINCOLN,3918750
37113,NC,MACON,1611670
37115,NC,MADISON,740000
37117,NC,MARTIN,1568260
37111,NC,MCDOWELL,2827760
37119,NC,MECKLENBURG,23885638
37121,NC,MITCHELL,1212520
37123,NC,MONTGOMERY,1293750
37125,NC,MOORE,6393390
37127,NC,NASH,4567570
37129,NC,NEW HANOVER,11159940
37131,NC,NORTHAMPTON,261000
37133,NC,ONSLOW,6516300
37135,NC,ORANGE,2740980
37137,NC,PAMLICO,512200
37139,NC,PASQUOTANK,1767700
37141,NC,PENDER,1572490
37143,NC,PERQUIMANS,315900
37145,NC,PERSON,1958510
37147,NC,PITT,7519720
37149,NC,POLK,868950
37151,NC,RANDOLPH,5302470
37153,NC,RICHMOND,3896870
37155,NC,ROBESON,9108360
37157,NC,ROCKINGHAM,7158360
37159,NC,ROWAN,7421260
37161,NC,RUTHERFORD,3872200
37163,NC,SAMPSON,2920200
37165,NC,SCOTLAND,2946610
37167,NC,STANLY,3405090
37169,NC,STOKES,2245790
37171,NC,SURRY,6973710
37173,NC,SWAIN,781090
37175,NC,TRANSYLVANIA,1945640
37177,NC,TYRRELL,182800
37179,NC,UNION,5934590
37181,NC,VANCE,3488010
37183,NC,WAKE,24141160
37185,NC,WARREN,251100
37187,NC,WASHINGTON,522750
37189,NC,WATAUGA,1688080
37191,NC,WAYNE,4958190
37193,NC,WILKES,4198740
37195,NC,WILSON,4216120
37197,NC,YADKIN,1701890
37199,NC,YANCEY,1022100
38001,ND,ADAMS,122510
38003,ND,BARNES,318190
38005,ND,BENSON,11050
38009,ND,BOTTINEAU,76800
38011,ND,BOWMAN,64200
38015,ND,BURLEIGH,2709490
38017,ND,CASS,3084558
38019,ND,CAVALIER,39900
38021,ND,DICKEY,120750
38023,ND,DIVIDE,46700
38025,ND,DUNN,34100
38027,ND,EDDY,55900
38029,ND,EMMONS,55760
38031,ND,FOSTER,157700
38033,ND,GOLDEN VALLEY,36800
