county_id,2006,2007,2008,2009,2010,2011,2012
26043,5652,7341,8909,10069,10017,10989,10567
26045,14600,16935,18596,20603,21967,26077,29122
26047,8365,8139,8786,9482,10529,11857,12331
26049,64331,77183,83412,88429,94417,107115,117750
26051,5598,6120,7008,7958,7582,8494,11638
26053,2278,2521,2907,3158,3983,4179,3913
26055,16446,18920,19840,22955,26299,29845,35738
26057,3700,4882,5824,6518,7837,9318,10924
26059,5002,5830,6638,6519,7140,8184,9430
26061,4378,4842,5605,6050,6443,7521,8337
26063,4919,5689,5739,5455,5872,6873,6848
26065,32195,40555,42565,48451,53989,62174,69884
26067,5460,6194,6703,7406,8120,9811,11322
26069,7346,8024,9436,11126,12291,12706,12139
26071,1944,2114,2327,2498,2822,3208,3559
26073,7557,9097,9670,10229,11513,15614,17785
26075,22058,25851,27590,29048,32009,35767,37787
26077,30191,37648,38810,46438,55931,59966,61132
26079,2687,3471,4098,4493,4639,4862,5931
26081,69381,69819,74878,100224,117533,132660,142177
26085,837,744,721,869,923,874,861
26087,11021,12480,13504,14393,17173,20520,24650
26089,1199,1114,1148,1170,1234,1191,1458
26091,13049,14935,16835,18717,20558,24141,25218
26093,20794,24910,27443,27169,28703,33380,35924
26095,1663,1954,3440,2269,3313,5017,2787
26097,1126,1217,1319,1816,1996,2072,2107
26099,126451,160401,182504,198585,224629,262600,285173
26101,3838,5585,6714,6886,7293,8644,8814
26103,10466,12684,14137,14069,15536,17904,17685
26105,5364,6475,7301,8856,11043,13844,14601
26107,5914,6942,7588,9065,10187,12377,12800
26109,3095,2350,2620,3440,3718,3895,4628
26111,13944,17405,19853,21995,24596,25416,25692
26113,1115,1114,1316,1407,1401,1294,1017
26115,24538,29691,35009,40619,47452,46116,50212
26117,6670,7969,10143,12712,15776,17348,19294
26119,2979,3136,3273,3743,3662,4188,4680
26121,25738,29696,32881,37086,40838,48235,50979
26123,9430,12443,13456,13910,16612,15923,13911
26125,155125,187436,199054,221887,246175,283199,318077
26127,3118,3522,4274,4974,5242,5671,5212
26129,22575,11628,11595,12239,13708,14946,14416
26131,522,387,453,540,578,587,773
26133,2758,3076,3622,4124,4529,5429,6030
26135,1545,1717,1940,2466,2577,2969,3109
26137,6397,7305,8688,10134,9596,10567,11185
26139,20844,24431,26220,27583,30362,37268,41942
26141,1587,1853,1998,1809,2242,2440,2747
26143,7318,8888,9820,10272,10921,11181,11845
26145,24968,30392,35703,36116,39959,46890,52640
26147,26176,32863,38000,39509,43980,50888,54422
26149,9296,10368,10871,11066,13150,15682,18768
26151,3370,4077,4746,5552,6364,7440,7871
26153,1433,1327,1384,1506,1631,2109,1996
26155,13062,14252,15750,15741,14350,14688,15933
26157,5051,5847,6602,7169,8301,9237,10487
26159,11947,13761,14605,16288,17842,20336,23063
26161,35418,42434,45125,48740,50155,51200,56607
26163,250747,261023,308285,326537,381852,453323,500124
26165,7821,8985,10442,11832,13079,18012,15812
27001,1831,2020,2217,2619,3104,3593,3847
27003,33497,38136,39595,43166,50638,56651,62227
27005,2670,3450,4768,4642,4967,6020,6359
27007,4171,4272,4073,4269,4513,4787,5225
27009,2912,3041,3340,3565,4149,5168,6626
27011,743,842,874,625,633,824,873
27013,4751,5374,5875,6789,7249,8135,9409
27015,1970,2097,2398,2366,2437,2787,3073
27017,4677,6035,7499,7855,8509,9391,8980
27019,5076,5816,7270,9719,9964,10591,11350
27021,1378,1928,1988,2201,2541,3156,3124
27023,930,980,1023,1199,1427,1609,1633
27025,3378,3852,4494,5545,5996,6866,6857
27027,3710,4804,5651,6077,6239,7426,8842
27029,816,1042,1308,1176,963,1115,1033
27031,534,558,630,718,719,768,1062
27033,1078,1292,1289,1319,1364,1654,1857
27035,6278,6821,6918,8480,10049,11907,14191
27037,27964,33035,36418,40369,47484,55197,63956
27039,534,644,647,702,887,929,995
27041,4778,5521,5746,5929,6291,6751,7304
27043,861,1016,1140,1246,1486,1756,1651
27045,1136,1255,1217,1152,1226,1350,1401
27047,3177,3162,3288,3315,3537,3682,4172
27049,4501,5412,6005,6258,6566,7074,7802
27051,765,795,666,652,675,839,1115
27053,136050,136187,149538,179991,202094,218259,230408
27055,1435,1657,1097,1205,1027,1135,1197
27057,1850,2059,2300,3589,4062,4962,4828
27059,4216,4633,5750,6486,7458,8247,9285
27061,8352,9419,9196,9009,10424,11461,11422
27063,382,512,476,572,543,601,619
27065,2270,2456,2936,2806,3352,3286,3789
27067,2934,3395,3900,4381,4785,5363,5307
27069,172,171,195,318,432,544,406
27071,2074,2026,2284,2373,2692,2884,2584
27073,356,448,422,514,550,509,384
27075,845,814,924,943,1041,1245,1519
27077,447,343,610,576,761,791,541
27079,807,1008,1197,1095,1183,1328,1270
27081,626,726,671,712,491,583,635
27083,2218,2496,2648,2945,3399,3367,3155
27087,948,558,536,505,498,765,616
27089,150,290,297,370,269,318,288
27091,2062,2740,3537,4054,4054,4254,4220
27085,3628,4043,4943,5636,5828,6314,6908
27093,1498,1892,1940,1687,1828,2279,2581
27095,5132,5674,6473,6948,7862,9473,10310
27097,2759,3170,3504,3974,4476,4599,5140
27099,2753,2986,3489,3996,4957,5850,6436
27101,302,261,304,293,212,395,255
27103,607,640,744,946,1019,1204,1903
27105,1225,1415,1375,1444,1609,1967,2134
27107,496,489,591,603,575,625,521
27109,17313,21712,22422,23598,27140,31339,32978
27111,5291,5881,6680,6933,7394,9349,10007
27113,1967,2749,3318,3786,3639,3884,3480
27115,2003,2751,3132,4074,4422,4970,5177
27117,898,1063,1121,1311,1679,1946,2039
27119,2395,2872,3429,3849,4345,4947,5296
27121,945,1046,1096,1165,1339,1468,1757
27123,49318,57011,65502,73814,83458,92686,110187
27125,89,114,105,96,127,131,107
27127,907,1071,1194,1379,1259,1611,1670
27129,412,575,741,966,739,838,825
27131,3898,4545,5200,4918,5674,6497,7927
27133,662,851,941,1038,1280,1242,1190
27135,1573,1621,1806,1947,1889,2498,2324
27137,28382,32316,35742,37558,38698,42830,45714
27139,7296,8508,10190,10942,11855,13110,15215
27141,4697,6162,7510,9435,10966,10937,11913
27143,696,720,820,1017,1023,972,920
27145,11704,13698,14874,15127,17733,18945,21234
27147,2719,3559,4184,4415,4752,5135,5598
27149,545,625,639,602,836,983,1009
27151,490,599,666,764,845,1015,1029
27153,2083,2293,2368,2797,2964,3873,4519
27155,206,259,283,350,374,446,524
27157,1229,1364,1471,1427,1641,1979,2160
27159,1930,2245,2790,2859,2653,3116,3296
27161,1102,1492,1749,1968,1893,1842,1840
27163,22677,26807,30392,33560,37887,41220,43450
27165,971,931,953,791,989,984,1028
27167,638,777,649,629,616,801,795
27169,4763,5015,5737,6938,8144,9156,9908
27171,10691,12262,12727,14689,17660,20022,20464
27173,790,712,801,998,1046,1093,779
29001,4903,5433,5765,6131,7038,8226,8115
29003,1810,1782,1984,1828,1779,2182,3168
29005,671,696,746,804,869,1035,1014
29007,3242,3547,3867,3964,4177,5221,4981
29009,10805,11805,12828,14033,15257,16313,14345
29011,2958,3611,4111,4305,4681,5494,5268
29013,3100,3123,3670,3921,4565,5999,6885
29015,4422,5277,5011,5741,6489,7520,7093
29017,994,1137,1431,1585,1738,2168,2013
29019,20357,22460,27115,27930,31971,34719,34449
29021,22716,26736,29463,33241,34829,39638,42352
29023,19266,20706,22150,22600,24433,26161,27281
29025,334,339,433,495,580,733,703
29027,4634,5309,5944,6072,6431,7821,6190
29029,7634,10447,12467,13364,14886,16004,14336
29031,14238,15975,18574,21683,24431,31045,32573
29033,978,1250,1429,1587,2235,2218,2257
29035,745,888,967,975,680,386,386
29037,14111,16415,19583,20242,23916,29088,29442
29039,2317,2857,3488,3499,4028,4818,5103
29041,543,674,772,891,932,1115,1070
29043,13859,16089,16669,16872,19229,21627,20004
29045,658,824,1050,1027,1079,1120,1038
29047,29947,34239,39951,43197,48930,58454,64568
29049,3448,3594,3937,3951,4922,6201,6422
29051,10957,12981,14482,16294,17798,20910,21059
29053,2640,3611,3948,2361,2576,2720,2508
29055,4155,5103,6183,6631,7422,7717,8127
29057,2183,2130,1770,1450,1233,1657,1653
29059,3362,3543,3764,3782,4631,4371,4262
29061,328,384,392,503,608,675,637
29063,311,324,434,631,635,668,688
29065,3298,4218,4718,5372,5440,6287,6350
29067,1631,2096,2559,2866,4298,4715,4296
29069,7879,9138,10466,12684,15269,15642,16641
29071,14550,18045,22763,27526,31186,36855,35466
29073,1781,2482,2877,3351,3735,4646,4587
29075,610,655,833,914,942,1146,1109
29077,74068,76995,86022,106071,121148,126319,125236
29079,1616,2014,1955,2087,2478,2766,3005
29081,1653,2105,2469,3066,3676,3812,3148
29083,5574,6348,6910,6847,8260,9552,10305
29085,861,768,892,1041,1454,1599,1774
29087,276,273,317,313,370,399,438
29089,501,613,822,619,866,982,1023
29091,10172,11673,11874,13654,16697,20078,22509
29093,1809,2528,2458,2649,2804,2623,2643
29095,98868,105597,121674,144296,172326,188928,190900
29097,23623,26703,28566,32192,37146,39765,39293
29099,26709,31191,36580,43639,51297,61253,66050
29101,4109,4285,4870,6046,8547,9637,10622
29103,3,1,0,0,0,0,54
29105,8622,9917,11034,12643,12150,12979,12000
29107,2974,3640,4076,4726,5708,6632,6760
29109,5552,6293,6532,7343,8483,9645,8219
29111,485,570,744,1052,1088,1335,2564
29113,5172,6268,8969,10420,12030,13866,14418
29115,2288,2465,2742,3109,3209,3980,3722
29117,4484,4707,5336,5405,5823,7253,6554
29121,2099,2068,2343,2513,2780,3642,3334
29123,2607,2959,3526,3407,3831,4535,5172
29125,1092,1481,2031,2091,2084,2239,1809
29127,4104,4715,6339,7402,8432,9569,9324
29119,2903,3578,3609,4094,4468,4669,4585
29129,311,414,448,551,567,588,554
29131,2985,3360,3518,3867,4367,4617,3727
29133,2886,2946,3183,3639,4422,5347,5011
29135,907,1027,1199,1412,1473,1734,1389
29137,382,551,618,823,821,1023,1017
29139,1243,1211,1400,1580,1914,2743,2797
29141,2718,3553,4189,4644,4984,5760,4677
29143,1498,1674,1974,1846,1917,2581,2375
29145,4878,5423,6131,7182,8107,8968,8741
29147,2525,2793,3072,3551,3617,3730,3058
29149,1746,1910,2077,1869,2112,2632,2609
29151,481,533,573,427,580,749,818
29153,1165,1171,1045,786,1199,1723,2079
29155,3519,5176,6417,6734,6723,6271,6233
29157,1546,1932,2144,2672,3181,3658,3664
29159,4482,5327,6414,7013,7116,7596,7137
29161,16040,19106,22447,26988,28130,28728,25901
29163,3736,4905,5035,3752,3804,4636,4449
29165,9249,11183,13490,14739,17414,19891,22423
29167,6328,7686,8276,9826,12864,12586,13047
29169,8060,8421,8848,11652,14483,14332,12588
29171,534,559,763,971,993,920,588
29173,3,0,0,0,0,0,0
29175,2996,3483,4538,4661,4662,5129,5022
29177,3323,3920,4242,4998,6093,8097,8357
29179,1084,1090,896,867,701,754,784
29181,3618,3510,3801,4045,4283,4856,5343
29183,35361,48860,49832,55291,65762,79643,87875
29185,658,801,911,1099,1192,1445,1636
29187,24355,28129,32898,33979,36425,42362,44988
29510,136680,147058,151726,189003,226467,289029,330309
29510,22698,26507,32351,38645,51005,62312,71607
29195,3029,3614,3700,4049,5093,6655,6114
29199,410,453,500,628,747,965,1009
29201,10718,12735,14349,15456,16452,17692,17531
29203,545,647,691,879,958,1195,1084
29205,431,449,480,618,694,862,906
29207,6150,6939,7851,7968,9019,10344,11215
29209,5036,5918,6842,8148,9350,9780,8969
29211,512,536,725,1309,1349,1579,1482
29213,10150,11953,12715,15731,17816,19056,17280
29215,3187,3568,3753,4580,5155,5883,5447
29217,3829,4773,5119,5690,6102,7347,6904
29219,3101,3678,5107,6365,6992,7431,7096
29221,6480,7265,7432,7798,8771,10883,12122
29223,1877,2314,2602,2732,2938,3016,2811
29225,5706,6952,7084,7857,8579,9870,10073
29229,4738,5327,6281,6744,8248,8725,7626
28001,10378,10991,12163,13302,14273,16678,16860
28003,8054,8477,8490,11222,11572,12558,12916
28005,1434,1464,1466,1502,1560,1507,1547
28007,2713,3470,4191,4336,4452,3769,4119
28009,254,369,385,501,526,595,777
28011,3538,4148,3672,4191,4543,5087,5695
28013,2828,3305,3494,4041,3658,3961,3717
28015,198,237,143,135,229,192,219
28017,3955,4300,4608,4653,5720,6740,6991
28019,814,1025,1200,1378,1966,2346,2482
28021,862,925,1010,1010,983,603,553
28023,1744,1959,2548,2929,3229,3600,3984
28025,2137,2590,3906,4247,4771,4867,5549
28027,4446,4873,5382,5862,6215,6293,6890
28029,2488,2986,3472,4007,4813,5789,6648
28031,1950,2366,2796,3180,3906,5202,5451
28033,24252,26978,30729,36288,38803,43583,44212
28035,25214,26873,30954,33393,38654,42247,45302
28037,987,1196,1304,1358,1662,1691,1811
28039,4170,4672,4990,5292,5750,6439,7153
28041,538,741,793,658,1074,1035,1636
28043,3282,3724,3819,5399,5780,6808,7990
28045,6529,7549,8367,9267,10182,12166,13054
28047,39030,43574,50893,51823,61416,66114,79302
28049,26488,30361,32308,35366,37607,39985,43796
28051,1592,1804,2116,2278,2465,2414,2732
28053,467,747,617,723,993,1165,1190
28057,7002,8005,9047,9665,9951,9310,9494
28059,24000,26901,29641,34656,37739,40790,43346
28061,711,841,973,1002,1124,1288,1519
28063,255,150,174,193,165,209,215
28065,1770,1976,2255,2454,2441,2922,2739
28067,12940,14957,16024,18262,19635,23424,26830
28069,2078,2429,2592,2842,3284,2963,1694
28071,3916,4464,4680,5718,7396,9038,9611
28073,2974,3106,3451,4026,4392,5960,6738
28075,17365,19628,20999,23857,25289,27681,29844
28077,1367,1528,1640,1926,2128,2093,2591
28079,3006,3539,4082,4859,5448,5854,6474
28081,14793,17106,17186,20119,23052,26605,27504
28083,3632,4464,4672,5782,6901,8338,8574
28085,6125,7565,8026,8976,9994,9969,10320
28087,6738,7402,7947,10950,15460,16934,13086
28089,16551,16476,18715,22379,23574,30597,34985
28091,10882,12035,13718,15026,15604,17000,16305
28093,1740,1771,1721,1998,2317,2845,3357
28095,4744,5650,5569,6408,7129,7966,8528
28097,1226,1387,1714,2029,2511,3103,3512
28099,7518,7973,8741,10045,10553,10842,11088
28101,2018,2345,2599,2766,2971,3221,3269
28103,598,748,885,994,1121,1321,1180
28105,3570,4402,5622,6785,6724,7529,7401
28107,5385,5861,6398,5942,5957,6280,6407
28109,12285,12064,12712,13727,15001,16599,20495
28111,1218,1179,1052,1200,1854,2304,1926
28113,7604,8754,10042,11123,12439,14061,14811
28115,3858,4426,4589,4402,5462,6422,6890
28117,2638,3171,3255,3895,4669,5545,6609
28119,616,601,569,584,523,579,568
28121,22213,26601,29160,32178,35397,41200,43800
28123,3868,4311,4660,4784,5120,5951,6351
28125,521,671,665,750,1302,1722,2054
28127,6491,7529,7376,7417,8143,10117,10862
28129,543,507,599,1258,1761,1977,1561
28131,3810,4312,4994,6570,6681,7056,6671
28133,1648,1778,2166,2198,2569,3001,3035
28135,1171,749,761,828,979,873,853
28137,3648,4224,5048,5838,6577,7581,8130
28139,2993,3544,3602,4012,4561,5659,5845
28141,5176,5312,5049,6050,6896,8564,8327
28143,389,399,500,577,664,560,625
28145,6119,7585,6945,6247,7022,7560,6762
28147,3116,3620,3711,3864,3873,3973,2780
28149,7569,8473,8912,10021,11117,12536,12792
28151,6072,7505,8265,9946,11391,12905,13650
28153,3802,4481,5401,7868,8723,9223,8637
28155,2145,2100,2394,2700,2714,2984,3271
28157,2611,2527,2771,2972,3170,3561,3651
28159,2230,2398,2304,2690,3003,3222,3016
28161,990,967,958,1317,1849,1925,1786
28163,2754,2519,2466,2621,2709,3321,4218
30001,1321,1143,1058,1090,1365,2106,2090
30003,685,754,680,986,1157,1266,1572
30005,139,175,334,477,526,611,529
30007,284,246,331,437,461,705,742
30009,530,547,474,481,572,625,712
30013,17960,19490,21866,22954,24988,27248,26988
30015,397,361,450,573,608,663,686
30017,2517,3160,3444,4354,5194,4950,4721
30019,113,134,108,184,173,235,175
30021,1560,1301,1549,1775,2658,2925,2868
30023,1254,1674,1943,1841,1982,2265,1974
30025,488,469,570,624,562,681,638
30027,1536,1140,1386,1613,2377,2948,3183
30029,22565,25671,27296,28581,28155,28588,26787
30031,8679,9720,10860,13161,16827,18524,18944
30033,55,49,59,45,2,0,0
30035,1702,1436,1708,1840,3069,3323,3484
30041,3371,3535,5164,6240,5932,5451,4289
30043,388,391,284,507,570,822,823
30045,2,1,1,2,4,2,2
30047,4114,4471,5251,6036,6871,8082,8527
30049,10842,12232,13587,14369,15684,17945,16650
30051,73,127,183,110,125,117,93
30053,4511,4455,5046,6133,6820,7345,7706
30057,453,585,732,954,1022,1130,1088
30059,131,131,138,120,240,325,368
30061,362,471,545,712,981,1067,934
30063,18734,18914,20757,22749,26946,29644,30265
30065,488,577,756,1117,1287,1314,1270
30067,2488,2756,2674,3156,4338,4627,5022
30071,747,677,729,714,782,977,1011
30073,680,764,824,951,1105,1290,1413
30075,148,189,296,295,290,322,377
30077,693,826,822,1169,1586,1581,1438
30081,5706,5745,6841,7656,9544,11314,11537
30083,865,1072,1328,1514,1679,2164,2199
30085,530,321,414,1127,1442,1474,1830
30087,586,803,946,1111,1176,1234,1200
30089,1191,1867,2446,2613,3197,4287,4801
30091,177,248,397,282,316,439,418
30093,7557,8926,9801,10921,11305,11637,11449
30095,928,804,902,1011,1116,1228,1271
30097,302,302,253,354,514,627,414
30099,471,558,538,736,986,1254,1324
30101,654,692,844,788,936,892,877
30105,1150,1571,1935,2061,1976,2226,2395
30111,33491,33755,35643,37746,48473,54162,58079
37001,26362,32384,35134,37155,38108,42590,43379
37003,6005,7218,7947,8540,10006,10648,10353
37005,1849,2125,1856,2503,2672,2931,2761
37007,3710,4866,5422,6039,6545,6965,6921
37009,5397,6363,6959,7471,8812,7887,7831
37011,4493,4929,5357,5797,5712,6022,6510
37013,9501,11036,12189,13438,13862,16192,16606
37015,2427,3204,3347,3548,3439,3785,3128
37017,9792,11485,12267,13300,13895,14766,14777
37019,30530,33467,39189,46714,48756,48482,47901
37021,54116,67830,75885,77338,81639,87362,88626
37023,25351,30514,34915,39980,42072,49501,52617
37025,31816,36204,41597,42917,43434,48264,49762
37027,23466,28930,31499,36045,38720,43118,43702
37031,19604,21752,23844,27535,26505,27380,26940
37033,1708,1862,2152,2617,2705,2453,3246
37035,46435,45051,50738,79530,98848,105990,105685
37037,6633,7404,8280,9744,10655,12368,11096
37039,8798,10384,12340,14515,17557,15931,14748
37041,1272,1623,1988,2259,2711,2894,3112
37043,2138,2288,2211,3363,3804,3838,3927
37045,22066,25506,27323,31634,31291,36047,38028
37047,31084,37602,41543,45842,46483,51375,53174
37049,23504,27268,30185,34971,38067,42555,47629
37051,55341,61108,68875,78663,85049,91413,101952
37053,1168,1542,1759,2191,2485,2483,2438
37055,8109,9209,10564,13202,15906,16838,17573
37057,28234,32732,33682,39245,44533,46900,47384
37059,7136,8291,9021,10195,10952,11145,12425
37061,7711,8639,9502,11251,12608,14951,16344
37063,44236,50294,50492,54268,58243,63518,61165
37065,5190,6283,7563,9059,9538,10041,9755
37067,63513,72525,73303,80854,89779,103726,120180
37069,9471,9954,10084,11315,11416,12505,12717
37071,50837,64442,60799,64246,69151,80348,87853
37073,568,641,749,948,986,1033,1132
37075,2331,2611,2460,2586,3377,3282,3251
37077,12300,13270,13327,14683,15890,16921,17866
37079,1938,2127,2045,1925,2308,3423,3715
37081,83501,95987,97204,107905,108981,124379,134286
37083,7105,8367,9710,10044,11238,13777,13582
37085,15591,18396,21038,23701,25613,30642,34272
37087,17197,20031,20912,21095,23445,24344,25975
37089,32734,37945,41269,42097,43743,43785,41134
37091,5598,6259,7280,8227,8706,10081,10048
37093,3341,4152,4758,6005,7249,9744,9773
37097,41402,43760,45293,49882,54471,58919,60049
37099,6673,8640,11551,11826,12998,14101,14513
37101,23025,26351,29228,32203,34574,40358,42059
37103,731,967,908,981,939,1313,1944
37105,14246,16641,19474,24049,26921,28531,30036
37107,17256,19221,19721,21691,23919,26780,25906
37109,19652,14610,16203,19748,21779,24436,25916
37113,7255,8051,8535,9899,10119,10250,9873
37115,3499,4206,4362,4584,5029,5028,4455
37117,4436,4692,5721,6684,8226,9533,10455
37111,10378,12498,14481,15163,18761,20892,19961
37119,98308,104828,115433,130319,145908,179348,182876
37121,7432,8040,9056,8855,8253,8592,8305
37123,6862,7401,7540,7597,8130,9179,9521
37125,20177,23362,28636,33468,39440,48650,45330
37127,17104,19593,22298,24897,28327,30268,30723
37129,48563,53526,58837,69426,79541,83933,87772
37131,660,846,979,979,1231,1419,1355
37133,21095,25985,31820,37401,37915,44558,46192
37135,17656,19339,18450,20425,20496,22206,22649
37137,2265,2755,2746,2764,2991,3693,4180
37139,6031,6769,7396,8632,8890,9724,10286
37141,5450,6286,6756,8583,9737,10251,9475
37143,1013,1251,1328,1408,1763,1921,2167
37145,11318,12570,13204,13821,13246,14593,15197
37147,28802,32705,35222,42289,47641,52783,53897
37149,2938,3877,4362,5160,6396,5321,4476
37151,16429,21109,23726,26405,31478,35096,35459
37153,14339,16502,18970,22601,23207,24363,24972
37155,34214,39025,40653,45794,51144,60995,71479
37157,26213,29554,32247,36727,38866,41768,43640
37159,34272,39192,41487,41933,43686,47294,46281
37161,13542,15775,19064,21528,26586,26018,24584
37163,10509,11128,12697,13894,14955,17268,17864
37165,13628,14253,14174,15383,16017,18459,19790
37167,12583,14796,17126,19537,19426,20730,21445
37169,6903,8613,9566,10233,10453,11831,12522
37171,24258,28780,32157,39129,41968,50813,49418
37173,4084,4066,4131,4766,4625,5060,4093
37175,7905,9558,10748,12150,13555,14307,12902
37177,649,570,501,696,1069,1316,886
37179,19429,23567,27275,31478,33372,39089,42202
37181,16959,19243,20922,21522,23153,24215,24635
37183,114159,134908,139891,147864,160439,184077,191348
37185,1831,1743,1739,1787,1518,1535,1532
37187,1463,1830,1755,1876,2014,2901,2771
37189,7184,8973,9720,9749,9388,10123,10417
37191,17346,19567,22689,24577,26901,29903,30789
37193,21185,22687,25480,29162,29604,30433,28465
37195,14476,17679,20469,27853,29520,34279,27787
37197,4664,6427,6521,8193,8768,10474,11816
37199,7085,8046,8296,8343,7689,7678,6231
38001,639,802,643,551,580,793,692
38003,954,1084,1093,1129,1075,1561,1459
38005,55,45,55,68,68,78,71
38009,252,334,524,504,400,596,627
38011,247,293,217,181,178,338,376
38015,11310,13738,12775,12954,13184,16620,17446
38017,10640,18147,16862,16229,16215,23446,22200
38019,136,231,220,222,270,327,372
38021,279,429,451,375,628,786,724
38023,114,173,220,197,186,279,381
38025,220,207,264,224,183,285,283
38027,184,230,236,253,317,431,497
38029,259,300,353,354,298,290,294
38031,417,474,631,721,1032,1253,1261
38033,158,158,215,233,274,336,286
38035,6060,7202,10684,11011,10572,12655,12641
38037,130,105,124,145,113,184,223
38039,240,236,193,123,236,280,281
38041,285,317,197,322,268,334,306
38043,141,208,136,102,105,287,241
38045,168,138,171,210,189,245,236
38047,98,114,63,95,82,88,158
38049,149,144,128,144,99,166,237
38051,401,461,469,328,337,407,442
38053,265,167,157,227,302,604,770
38055,416,581,697,759,1049,1273,1200
38057,675,750,913,1206,1385,1470,1652
38059,2187,2400,2421,2596,2632,2785,3145
38061,382,297,280,264,278,525,566
38063,181,90,94,89,89,145,104
38067,352,430,521,555,644,881,926
38069,445,401,334,414,480,623,1135
38071,2114,3149,3123,2943,3291,3590,3508
38073,416,499,535,483,587,911,770
38075,36,77,68,97,98,117,105
38077,699,901,1018,1001,899,1141,1232
38079,1156,1095,912,1124,1271,1464,1637
38081,193,286,308,345,444,379,351
38089,3082,3005,3040,3086,3555,4004,4345
38093,1885,2183,2108,2629,2958,3703,4087
38095,81,95,120,110,127,142,145
38097,461,540,566,777,752,702,706
38099,1069,1311,1351,1563,1562,1853,1849
38101,4069,5470,5221,5671,6221,7665,8025
38103,259,227,241,400,655,722,645
38105,1690,2104,2715,2930,3170,4620,5162
31001,2997,3624,3915,4445,4436,5080,4998
31003,151,164,213,231,297,298,330
31011,792,827,846,780,681,632,845
31013,1223,1359,1319,1549,1855,1875,2209
31015,133,75,116,119,129,135,159
31017,225,224,281,513,575,772,588
31019,7522,3485,3762,3912,4519,5505,5829
31021,508,633,712,706,779,927,937
31023,270,343,453,561,559,745,511
31025,1140,1334,1800,2002,2236,2337,2482
31027,232,252,299,442,391,452,621
31029,535,540,447,485,358,449,531
31031,1303,1002,1254,1196,1344,1487,1709
31033,1631,1939,1856,2279,2663,2847,2467
31037,237,234,277,286,290,262,223
31039,660,898,843,683,804,888,975
31041,1049,1289,1543,1722,1788,2075,2182
31043,1174,1428,1765,2233,2315,2816,3109
31045,1117,1232,1161,1239,1374,1457,1833
31047,1573,1758,1962,2563,2840,3107,3015
31049,193,198,199,169,234,228,304
31051,91,151,116,112,159,159,132
31053,7578,7524,7983,8324,9335,10421,10277
31055,79028,85352,87851,94327,101773,122361,110438
31057,136,227,209,282,324,679,624
31059,615,624,645,630,483,423,483
31061,315,406,613,599,583,596,515
31065,539,595,539,632,801,908,926
31067,2896,3627,3825,4202,4248,4533,4580
31069,152,179,126,188,180,216,263
31071,176,222,266,311,329,295,205
31077,78,73,53,59,80,63,49
31079,6297,7300,8357,9686,10163,9951,9787
31081,318,366,423,521,566,513,546
31083,192,199,251,325,268,293,415
31089,1190,1206,924,1286,1486,1793,1545
31093,347,384,448,495,489,702,618
31095,854,1172,1200,1280,1675,1804,1427
31097,688,949,1046,1064,948,1016,759
31099,197,203,246,288,282,401,349
31101,1072,1608,1505,1772,2321,2379,2408
31105,1997,362,454,558,621,606,851
31107,870,943,1000,1046,1123,1306,1104
31109,33021,37971,43115,48050,50072,53272,50441
31111,4493,5255,6497,7994,8895,9311,9110
31119,3084,3253,3685,3993,4517,5373,5305
31121,436,469,532,701,709,731,620
31123,319,419,366,344,438,555,589
31125,140,177,171,284,306,358,317
31127,1255,1233,1420,1440,1369,1569,1661
31129,911,922,1028,1076,921,1270,1369
31131,1789,2154,2499,2837,3039,3110,3166
31133,204,331,362,400,534,617,533
31135,52,87,158,244,247,451,271
31137,1123,1031,1022,1017,1309,1578,1522
31139,318,362,351,374,416,475,395
31141,2670,3031,3503,4331,5060,5296,4905
31143,281,321,376,349,349,336,261
31145,1315,1637,1471,1639,2023,2199,2240
31147,1260,1433,2517,2342,2404,2609,2102
31151,1580,1926,2196,2642,2681,2824,2389
31153,15573,17600,20189,24292,28219,30473,32164
31155,994,1528,1680,1978,2090,1960,1625
31157,5264,5864,6326,7219,8111,9510,10562
31159,1760,2064,2061,2307,2208,2392,2299
31161,230,363,383,351,344,405,419
31163,119,112,184,116,135,193,190
31169,459,434,592,551,611,775,853
31173,540,531,728,762,870,1054,804
31175,1154,921,868,686,819,1000,1008
31177,7319,1274,1510,1735,2050,2706,3005
31179,554,733,819,853,1022,1137,1030
31181,387,523,594,625,554,681,780
31185,2117,2640,2797,3251,3684,3956,3949
33001,10472,13897,15704,15469,16834,16267,16360
33003,8026,9767,10286,11412,12826,14180,15818
33005,10452,12487,14330,15443,16390,16966,17539
33007,6681,8109,8855,10051,10983,11564,11995
33009,18793,22166,23891,26429,28993,33442,31525
33011,54498,61291,65029,71723,76330,81004,82169
33013,29815,33912,38803,40973,43062,43248,43977
33015,54575,57339,59486,67348,73883,79154,81774
33017,23030,28471,31244,33330,36697,39123,40795
33019,6837,7606,8043,7307,8341,8983,9128
34001,70211,83375,91937,85328,87805,95197,92625
34003,90320,106234,118211,119423,132866,150600,144094
34005,79147,93973,111637,117051,128365,136029,138998
34007,138235,169062,178815,184810,199759,220244,211010
34009,24141,28583,28528,27201,28414,30411,32572
34011,33571,39319,46297,46669,50953,58054,60399
34013,90548,87034,95224,96725,104470,122117,109922
34015,75738,87270,97358,94762,104617,116198,116571
34017,50891,62745,63534,70738,75556,89745,83020
34019,12576,15262,18113,16210,16829,18264,18549
